GO	[-23.88 -0.94]	[-0.94 -0.57]	[-0.57 -0.34]	[-0.34 -0.21]	[-0.21 -0.00]	[-0.00 0.00]	[0.00 0.19]	[0.19 0.52]	[0.52 1.13]	[1.13 2.12]	[2.12 9.13]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-4.347	-6.494	-6.494	-3.601	-6.494	72.719	3.447	-6.494	-4.347	-2.458	-0.825
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-0.835	-5.992	-4.800	-0.478	-4.800	41.675	0.797	-2.120	-3.910	-1.075	0.256
GOCC_SPLICEOSOMAL_COMPLEX GOCC_SPLICEOSOMAL_COMPLEX	0.325	13.222	15.086	0.426	0.544	-4.816	-1.206	-3.507	-5.646	-6.653	-4.821
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	1.275	8.568	14.893	0.270	0.899	-3.980	-1.134	-3.383	-4.675	-6.493	-6.500
GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING	-1.363	-2.863	-2.863	-1.964	-2.863	29.749	2.068	-2.863	-2.863	-0.935	-0.406
GOCC_PRERIBOSOME GOCC_PRERIBOSOME	17.954	8.661	0.558	-3.238	-2.291	-2.291	-1.644	-3.238	-2.291	-3.238	-2.293
GOCC_KERATIN_FILAMENT GOCC_KERATIN_FILAMENT	-1.227	-1.651	-2.922	-0.447	-2.199	33.469	-0.301	-2.922	-3.946	-0.301	-0.899
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	-0.854	10.201	10.201	0.652	0.472	-2.847	-2.847	-1.593	-3.862	-3.862	-3.866
GOCC_LARGE_RIBOSOMAL_SUBUNIT GOCC_LARGE_RIBOSOMAL_SUBUNIT	1.806	7.678	10.834	-0.405	0.322	-4.780	-1.035	-3.680	-3.680	-3.680	-3.683
GOCC_ORGANELLAR_RIBOSOME GOCC_ORGANELLAR_RIBOSOME	4.602	11.060	4.602	-0.731	-1.029	-3.612	-1.029	-3.612	-2.623	-3.612	-3.615
GOCC_CATALYTIC_STEP_2_SPLICEOSOME GOCC_CATALYTIC_STEP_2_SPLICEOSOME	0.405	6.903	8.880	0.577	0.577	-3.612	-1.935	-1.421	-3.612	-3.612	-3.615
GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX	0.406	10.344	7.777	-0.889	-1.191	-4.488	-0.651	0.280	-3.413	-3.413	-2.044
GOCC_PRECATALYTIC_SPLICEOSOME GOCC_PRECATALYTIC_SPLICEOSOME	-0.556	8.671	7.856	0.456	-0.556	-2.198	-2.198	-2.198	-2.198	-2.198	-2.200
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	1.250	6.456	6.456	0.509	0.835	-4.722	-1.036	-1.319	-1.319	-4.722	-4.727
GOCC_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX GOCC_SMALL_NUCLEAR_RIBONUCLEOPROTEIN_COMPLEX	-0.312	9.118	8.453	-0.660	-1.253	-3.988	-0.919	0.290	-2.959	-2.959	-1.683
