GO	[-23.88 -0.94]	[-0.94 -0.57]	[-0.57 -0.34]	[-0.34 -0.21]	[-0.21 -0.00]	[-0.00 0.00]	[0.00 0.19]	[0.19 0.52]	[0.52 1.13]	[1.13 2.12]	[2.12 9.13]
GOCC_PRERIBOSOME GOCC_PRERIBOSOME	17.954	8.661	0.558	-3.238	-2.291	-2.291	-1.644	-3.238	-2.291	-3.238	-2.293
GOCC_ORGANELLAR_RIBOSOME GOCC_ORGANELLAR_RIBOSOME	4.602	11.060	4.602	-0.731	-1.029	-3.612	-1.029	-3.612	-2.623	-3.612	-3.615
GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	3.905	7.999	2.343	-0.399	-1.006	-2.364	-1.006	-2.364	-1.536	-2.364	-2.366
GOCC_SMALL_SUBUNIT_PROCESSOME GOCC_SMALL_SUBUNIT_PROCESSOME	5.378	7.883	0.555	-1.616	-1.616	-0.925	-0.925	-1.616	-1.616	-1.616	-0.926
GOCC_90S_PRERIBOSOME GOCC_90S_PRERIBOSOME	8.299	3.828	0.303	-1.202	-0.610	-1.202	-1.202	-1.202	-1.202	-1.202	-1.203
GOCC_METHYLTRANSFERASE_COMPLEX GOCC_METHYLTRANSFERASE_COMPLEX	2.256	3.474	0.594	1.289	1.026	-2.959	0.290	-0.312	-2.232	-2.959	-3.991
GOCC_NUCLEOID GOCC_NUCLEOID	5.998	3.904	0.654	0.409	-0.676	-1.866	-1.866	-1.124	-1.124	-1.866	-1.125
GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR GOCC_PRERIBOSOME_LARGE_SUBUNIT_PRECURSOR	11.579	0.821	0.200	-0.953	-0.953	-0.953	-0.434	-0.953	-0.953	-0.953	-0.954
GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR GOCC_PRERIBOSOME_SMALL_SUBUNIT_PRECURSOR	5.905	1.386	-0.223	-0.621	-0.621	-0.621	-0.621	-0.621	-0.223	-0.621	-0.622
GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX GOCC_SNO_S_RNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX	5.081	1.242	0.509	-1.285	-0.341	-0.341	0.264	-0.671	-1.285	-1.285	-0.672
GOCC_EXORIBONUCLEASE_COMPLEX GOCC_EXORIBONUCLEASE_COMPLEX	2.150	1.580	1.580	-1.077	0.371	-1.077	-0.241	-0.520	-0.520	-1.077	-1.078
GOCC_OUTER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GOCC_OUTER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	3.191	1.283	1.283	-0.434	-0.953	-0.953	-0.953	-0.434	-0.434	-0.434	-0.434
GOCC_TOR_COMPLEX GOCC_TOR_COMPLEX	2.070	-0.621	0.824	1.386	-0.621	-0.621	-0.621	0.824	-0.621	-0.621	-0.622
GOCC_FIBRILLAR_CENTER GOCC_FIBRILLAR_CENTER	3.203	1.886	0.427	-0.553	-0.735	-2.428	0.427	0.310	-0.407	-0.553	-1.234
GOCC_RNA_POLYMERASE_I_COMPLEX GOCC_RNA_POLYMERASE_I_COMPLEX	2.978	0.211	1.257	-0.414	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414
GOCC_BOX_C_D_RNP_COMPLEX GOCC_BOX_C_D_RNP_COMPLEX	3.956	0.313	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	-0.290	0.312
