GO	[-9.50 -0.62]	[-0.62 -0.44]	[-0.44 -0.22]	[-0.22 -0.09]	[-0.09 -0.00]	[-0.00 0.00]	[0.00 0.05]	[0.05 0.15]	[0.15 0.33]	[0.33 0.87]	[0.87 15.11]
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	2.012	4.550	-1.259	-2.191	-3.591	3.485	-0.828	-1.027	-3.591	-0.398	1.773
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	2.714	2.128	0.646	-1.691	-2.467	-0.415	-0.703	-2.951	-1.691	0.801	2.421
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3 MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	4.245	1.440	-0.744	-1.635	-2.604	0.445	-0.744	-1.635	-1.276	0.445	2.334
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS	5.075	1.719	0.836	-0.671	-0.671	-1.284	-1.284	-0.671	-1.284	0.264	-0.669
HOLLERN_EMT_BREAST_TUMOR_DN HOLLERN_EMT_BREAST_TUMOR_DN	3.690	0.870	0.263	0.376	-1.928	-1.507	-0.885	-1.928	-1.164	-0.482	3.700
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN	3.063	1.493	2.706	-1.818	-1.818	-1.125	-1.818	-0.866	-0.866	1.245	-0.350
REACTOME_L1CAM_INTERACTIONS REACTOME_L1CAM_INTERACTIONS	6.023	1.328	-0.482	-0.482	0.679	-3.086	-1.507	0.263	-0.885	-0.343	-0.658
BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN BLANCO_MELO_HUMAN_PARAINFLUENZA_VIRUS_3_INFECTION_A594_CELLS_DN	4.116	2.540	-1.507	-1.928	-0.885	-1.164	-0.482	-1.507	-0.343	0.376	1.333
REACTOME_POTASSIUM_CHANNELS REACTOME_POTASSIUM_CHANNELS	3.473	0.849	-0.568	-0.790	-1.888	0.476	-1.888	-0.568	-2.466	1.945	0.853
OHGUCHI_LIVER_HNF4A_TARGETS_DN OHGUCHI_LIVER_HNF4A_TARGETS_DN	2.295	1.076	0.445	-0.486	-2.330	0.574	-2.330	-1.280	-0.813	-0.813	3.605
REACTOME_ECM_PROTEOGLYCANS REACTOME_ECM_PROTEOGLYCANS	2.096	0.412	-0.341	-2.216	-2.216	-1.117	-0.523	0.265	-0.523	0.265	4.447
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	2.346	2.734	0.456	-0.624	-1.621	1.351	-2.881	-0.432	-1.621	-0.624	0.314
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	3.781	3.444	0.293	-0.528	-1.278	-0.408	-1.859	-1.859	-0.528	0.496	-0.524
BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN BHAT_ESR1_TARGETS_NOT_VIA_AKT1_DN	2.312	-1.420	-0.505	-0.338	0.576	-1.933	-1.420	1.023	-1.933	1.023	1.609
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS	2.609	1.097	0.818	-1.890	-0.586	-2.778	-0.374	-0.884	-0.374	0.388	0.821
LEIN_CHOROID_PLEXUS_MARKERS LEIN_CHOROID_PLEXUS_MARKERS	4.246	1.027	-0.424	-0.601	-1.486	-1.948	0.447	-1.120	-0.829	0.312	1.031
KEGG_STEROID_HORMONE_BIOSYNTHESIS KEGG_STEROID_HORMONE_BIOSYNTHESIS	2.015	0.245	0.637	-0.949	-1.466	1.232	0.416	-1.466	-0.949	-1.466	1.605
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP	3.198	0.737	-0.345	-0.761	-1.192	-0.457	-0.959	-1.465	-0.761	-0.457	3.209
FLORIO_HUMAN_NEOCORTEX FLORIO_HUMAN_NEOCORTEX	4.433	0.625	-0.702	-1.906	-0.702	-0.411	-0.702	-0.702	-0.411	0.389	0.922
CUI_TCF21_TARGETS_UP CUI_TCF21_TARGETS_UP	2.389	-0.234	-0.828	-0.234	-1.492	-0.453	-0.453	-0.828	-0.453	-0.453	3.625
SERVITJA_ISLET_HNF1A_TARGETS_UP SERVITJA_ISLET_HNF1A_TARGETS_UP	2.870	0.706	-0.277	-1.600	-2.358	-0.829	-0.498	-0.498	-0.829	0.871	1.991
KEGG_CELL_ADHESION_MOLECULES_CAMS KEGG_CELL_ADHESION_MOLECULES_CAMS	5.282	1.298	-0.331	-0.830	-1.083	-0.625	-1.083	-0.830	-0.331	-0.625	0.521
MEBARKI_HCC_PROGENITOR_WNT_DN_BLOCKED_BY_FZD8CRD MEBARKI_HCC_PROGENITOR_WNT_DN_BLOCKED_BY_FZD8CRD	2.425	0.342	-0.263	-1.393	-1.393	-1.393	0.342	-1.393	-0.263	0.737	2.018
BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP	2.052	-0.550	0.644	-0.260	-1.118	-1.118	-0.550	2.052	-0.260	0.347	-1.117
DOANE_BREAST_CANCER_ESR1_UP DOANE_BREAST_CANCER_ESR1_UP	2.328	-0.929	0.261	-0.345	-0.493	-0.685	-0.345	-2.705	-0.685	0.702	2.698
WEBER_METHYLATED_ICP_IN_FIBROBLAST WEBER_METHYLATED_ICP_IN_FIBROBLAST	2.726	1.436	-0.378	-0.870	-0.870	0.236	-0.870	-0.870	-0.378	0.527	0.236
MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN MCMURRAY_TP53_HRAS_COOPERATION_RESPONSE_DN	3.079	-0.374	0.581	-0.374	-2.778	0.238	-0.884	-0.884	-0.374	0.581	0.821
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS	4.000	0.231	0.231	-0.385	-0.733	-1.367	-1.367	-0.385	0.231	0.453	0.454
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	4.889	-0.344	-0.344	-0.546	-1.819	-0.344	-0.835	-0.344	-0.546	0.262	0.879
