GO	[-9.50 -0.62]	[-0.62 -0.44]	[-0.44 -0.22]	[-0.22 -0.09]	[-0.09 -0.00]	[-0.00 0.00]	[0.00 0.05]	[0.05 0.15]	[0.15 0.33]	[0.33 0.87]	[0.87 15.11]
MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3	1.635	3.622	-0.718	-1.925	-2.395	0.580	0.320	-3.652	-1.925	-0.395	4.035
NABA_ECM_GLYCOPROTEINS NABA_ECM_GLYCOPROTEINS	0.926	1.739	-0.843	-3.089	-3.622	0.293	-0.408	-1.548	0.386	0.496	5.292
CERVERA_SDHB_TARGETS_1_UP CERVERA_SDHB_TARGETS_1_UP	1.300	0.254	0.662	-1.532	-0.904	-2.476	-1.956	-1.956	0.254	1.563	5.456
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	2.714	2.128	0.646	-1.691	-2.467	-0.415	-0.703	-2.951	-1.691	0.801	2.421
MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3 MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3	4.245	1.440	-0.744	-1.635	-2.604	0.445	-0.744	-1.635	-1.276	0.445	2.334
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	1.510	0.293	0.293	-1.548	-1.859	-1.859	-1.278	-0.672	-0.528	1.299	6.124
HOLLERN_EMT_BREAST_TUMOR_DN HOLLERN_EMT_BREAST_TUMOR_DN	3.690	0.870	0.263	0.376	-1.928	-1.507	-0.885	-1.928	-1.164	-0.482	3.700
NABA_ECM_AFFILIATED NABA_ECM_AFFILIATED	1.456	1.695	0.318	-2.385	-1.320	0.423	-0.845	-3.418	-0.661	0.423	3.875
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_UP	-0.354	-0.468	1.264	-1.486	-1.486	-2.177	-2.177	0.721	-0.468	2.242	4.230
KORKOLA_YOLK_SAC_TUMOR KORKOLA_YOLK_SAC_TUMOR	0.627	0.627	0.422	-0.344	-2.695	0.627	-2.695	0.262	-1.819	0.262	3.755
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_8D_UP	-0.358	-0.635	0.463	-1.317	-1.636	-1.048	-0.635	-1.636	0.599	1.851	5.928
XIE_ST_HSC_S1PR3_OE_UP XIE_ST_HSC_S1PR3_OE_UP	0.736	0.360	0.593	-0.572	-3.970	-1.132	-1.132	-1.132	0.270	1.714	4.162
OHGUCHI_LIVER_HNF4A_TARGETS_DN OHGUCHI_LIVER_HNF4A_TARGETS_DN	2.295	1.076	0.445	-0.486	-2.330	0.574	-2.330	-1.280	-0.813	-0.813	3.605
IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN IZADPANAH_STEM_CELL_ADIPOSE_VS_BONE_DN	0.301	0.301	0.593	1.524	-1.978	-0.617	-1.978	-1.143	-1.513	0.593	4.665
REACTOME_ECM_PROTEOGLYCANS REACTOME_ECM_PROTEOGLYCANS	2.096	0.412	-0.341	-2.216	-2.216	-1.117	-0.523	0.265	-0.523	0.265	4.447
ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP ZHONG_RESPONSE_TO_AZACITIDINE_AND_TSA_UP	0.270	-2.020	1.484	-0.335	-0.572	-3.375	-1.680	0.468	0.896	1.271	2.235
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN	1.998	1.695	-1.098	-1.098	-1.098	-0.311	-0.829	-1.098	-1.843	0.735	3.059
PLASARI_NFIC_TARGETS_BASAL_UP PLASARI_NFIC_TARGETS_BASAL_UP	1.432	0.607	0.978	-0.580	-1.160	-1.160	-1.160	-0.279	-1.160	-0.279	2.569
ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	1.928	0.651	0.275	-1.211	-1.783	-0.527	-0.527	-1.783	-0.810	0.651	3.309
SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP	1.194	0.259	-0.714	-0.984	-0.984	0.728	0.384	-1.768	-2.331	0.946	3.291
GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN GAUSSMANN_MLL_AF4_FUSION_TARGETS_A_DN	1.286	0.594	-1.679	-1.679	0.290	-0.918	-1.252	-0.312	0.426	-0.461	4.414
BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN BERTUCCI_MEDULLARY_VS_DUCTAL_BREAST_CANCER_DN	1.912	-0.277	0.430	-1.529	-0.277	-3.161	-1.529	-0.490	1.220	0.326	2.186
ISSAEVA_MLL2_TARGETS ISSAEVA_MLL2_TARGETS	1.004	1.004	0.728	-0.738	-1.122	-0.738	-0.287	-2.529	-1.122	0.498	2.546
KEGG_CALCIUM_SIGNALING_PATHWAY KEGG_CALCIUM_SIGNALING_PATHWAY	0.463	2.275	0.463	-1.783	-0.345	-1.783	-0.457	-2.151	0.353	0.261	2.884
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP	3.198	0.737	-0.345	-0.761	-1.192	-0.457	-0.959	-1.465	-0.761	-0.457	3.209
NABA_BASEMENT_MEMBRANES NABA_BASEMENT_MEMBRANES	-0.300	1.176	-0.549	-0.958	-0.958	-0.549	-1.658	-0.958	2.069	0.527	2.073
CUI_TCF21_TARGETS_UP CUI_TCF21_TARGETS_UP	2.389	-0.234	-0.828	-0.234	-1.492	-0.453	-0.453	-0.828	-0.453	-0.453	3.625
BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN BLANCO_MELO_COVID19_BRONCHIAL_EPITHELIAL_CELLS_SARS_COV_2_INFECTION_DN	1.900	-1.536	-0.645	0.845	-0.645	-1.536	0.379	-0.399	-1.536	0.587	2.345
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION	0.637	0.416	0.416	-1.466	0.637	-0.600	-0.949	-2.280	0.245	-0.365	3.519
MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3 MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3	1.039	0.756	-0.273	-1.093	-0.714	0.756	-1.641	-1.093	-1.093	-0.273	3.636
