GO	[-1.51 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.03]	[-0.03 -0.00]	[-0.00 0.02]	[0.02 0.04]	[0.04 0.07]	[0.07 0.10]	[0.10 0.14]	[0.14 1.00]
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.098	-2.098	-1.563	-0.589	-2.098	-0.833	-0.268	-0.268	-0.404	1.734	12.568
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	1.694	-0.269	-0.621	-1.831	-0.621	0.441	-0.993	-0.791	-1.831	0.335	6.233
KEGG_GLIOMA KEGG_GLIOMA	-0.546	-0.344	-0.835	0.262	1.169	-2.696	-0.835	-0.835	0.422	-0.344	5.510
HOEBEKE_LYMPHOID_STEM_CELL_DN HOEBEKE_LYMPHOID_STEM_CELL_DN	-0.521	-1.966	-1.966	1.567	0.760	-0.351	-1.966	-0.351	-0.351	0.760	3.530
REACTOME_PROTEIN_FOLDING REACTOME_PROTEIN_FOLDING	1.440	-2.365	-0.733	-0.733	-0.733	0.249	-0.733	-0.521	-0.360	0.372	5.643
CROMER_METASTASIS_UP CROMER_METASTASIS_UP	1.593	-0.986	1.593	0.713	-0.438	-2.035	0.328	-0.986	-2.035	-0.667	2.366
REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION	3.751	0.422	1.169	-1.819	-0.546	-0.344	-1.819	-0.835	-0.835	-0.344	1.167
CHICAS_RB1_TARGETS_LOW_SERUM CHICAS_RB1_TARGETS_LOW_SERUM	-0.595	1.557	0.966	-3.319	-0.397	0.520	-2.363	-0.595	0.966	0.725	0.519
REACTOME_IRON_UPTAKE_AND_TRANSPORT REACTOME_IRON_UPTAKE_AND_TRANSPORT	2.975	0.246	1.233	-0.600	-0.365	-2.280	-0.600	-1.466	-0.949	0.416	1.231
WELCSH_BRCA1_TARGETS_DN WELCSH_BRCA1_TARGETS_DN	2.846	0.396	-2.734	-1.369	0.396	0.695	-2.189	0.533	-0.610	0.282	1.325
VALK_AML_WITH_CEBPA VALK_AML_WITH_CEBPA	1.450	-1.450	-0.430	-1.450	1.450	1.031	-0.218	1.031	-1.450	-0.796	-0.219
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.457	1.283	-0.953	-0.953	1.836	0.200	-0.953	-0.953	-0.953	0.821	0.457
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	4.784	-0.621	-0.621	-0.621	-0.223	0.396	-0.621	0.396	-0.621	-0.223	-0.223
BROWNE_HCMV_INFECTION_2HR_DN BROWNE_HCMV_INFECTION_2HR_DN	3.196	-0.702	-1.157	0.389	-0.411	0.920	-1.157	-0.228	0.389	-1.907	0.624
REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS REACTOME_POLO_LIKE_KINASE_MEDIATED_EVENTS	2.866	0.396	-0.621	-0.223	-0.621	-0.621	-0.621	-0.621	-0.621	1.386	0.396
HAHTOLA_SEZARY_SYNDROM_UP HAHTOLA_SEZARY_SYNDROM_UP	1.456	0.505	0.349	-0.812	0.349	-0.812	-3.777	-0.571	-0.257	0.693	1.454
HASINA_NOL7_TARGETS_DN HASINA_NOL7_TARGETS_DN	-0.497	1.731	-0.497	-0.497	-0.497	-0.497	0.524	-0.497	-0.497	2.548	0.166
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	-0.991	-1.699	0.285	-0.318	-0.574	-0.574	-0.318	0.285	-0.318	0.784	4.366
BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C	1.177	-0.911	2.581	0.326	-0.277	-0.633	-0.427	-2.437	-1.280	1.177	0.325
KANG_FLUOROURACIL_RESISTANCE_UP KANG_FLUOROURACIL_RESISTANCE_UP	-0.787	0.279	-0.787	1.614	0.609	-0.787	-0.787	-0.787	-0.324	0.609	1.613
WONG_ENDMETRIUM_CANCER_DN WONG_ENDMETRIUM_CANCER_DN	-1.486	1.508	-0.471	1.865	0.463	-1.486	0.301	-1.486	0.907	0.665	-1.039
BIOCARTA_NKT_PATHWAY BIOCARTA_NKT_PATHWAY	-1.077	1.089	-0.241	-0.520	-0.520	-1.077	2.149	1.089	0.371	-0.241	-1.078
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE	0.836	2.880	0.509	0.509	-1.284	-1.284	0.264	-0.671	0.264	-0.671	-0.672
REACTOME_DIGESTION REACTOME_DIGESTION	-0.870	0.527	-0.870	-0.378	1.436	-0.870	0.527	-0.378	0.236	-0.870	2.036
KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP	1.056	-0.541	1.056	-0.541	-2.253	-0.354	0.798	0.578	1.351	-0.354	-2.255
MATTHEWS_AP1_TARGETS MATTHEWS_AP1_TARGETS	0.824	0.824	-0.621	1.386	-0.621	-0.223	-0.621	-0.621	-0.621	1.386	-0.622
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-0.331	-0.331	-0.331	0.795	-0.331	-0.331	-0.331	-0.331	0.273	-0.331	3.562
