GO	[-4.84 -0.44]	[-0.44 -0.26]	[-0.26 -0.16]	[-0.16 -0.08]	[-0.08 -0.00]	[-0.00 0.01]	[0.01 0.10]	[0.10 0.20]	[0.20 0.37]	[0.37 0.79]	[0.79 5.66]
GNF2_HPN GNF2_HPN	6.187	-0.893	-3.589	-1.867	-4.457	6.187	-1.480	-2.899	-1.158	0.479	3.865
GNF2_HPX GNF2_HPX	5.612	-1.180	-2.932	-1.895	-4.496	5.612	-1.504	-3.625	-0.912	0.615	4.672
MORF_IL4 MORF_IL4	2.122	-3.060	-1.824	-0.499	-3.060	10.612	-4.213	-2.182	-0.499	1.618	1.861
GNF2_LCAT GNF2_LCAT	5.925	-0.952	-3.228	-1.601	-4.063	4.462	-1.244	-2.569	-1.244	0.473	4.462
MORF_CDH4 MORF_CDH4	2.293	-2.395	-2.395	-0.709	-1.922	8.195	-2.965	-1.922	-1.201	2.626	1.426
MORF_LCAT MORF_LCAT	3.512	1.032	-3.553	-1.840	-2.865	4.799	-1.840	-2.865	-1.137	1.032	2.090
GNF2_GSTM1 GNF2_GSTM1	4.526	-1.224	-2.697	-1.224	-2.697	3.606	-0.916	-2.697	-1.224	0.393	5.021
GNF2_TST GNF2_TST	3.919	-0.588	-2.523	-1.473	-3.287	3.046	-0.588	-3.287	-0.815	0.323	4.890
MORF_EPHA7 MORF_EPHA7	3.210	0.415	-2.005	-0.988	-2.487	4.427	-1.602	-3.772	-1.602	1.110	2.501
CAR_IGFBP1 CAR_IGFBP1	2.845	-0.400	-1.543	-1.543	-2.374	5.180	-1.010	-2.374	-1.543	0.589	1.913
MORF_FRK MORF_FRK	3.990	0.706	-1.637	-1.248	-2.732	3.547	-1.637	-3.518	-0.937	0.912	1.410
MORF_PRKCA MORF_PRKCA	2.228	-2.267	-2.267	-1.268	-1.024	6.366	-1.554	-1.554	-1.024	1.697	1.953
MORF_CD8A MORF_CD8A	2.002	-2.125	-1.313	-0.413	-2.667	4.728	-1.313	-1.313	-2.125	2.670	1.704
GNF2_SPINK1 GNF2_SPINK1	2.156	-1.079	-1.079	-1.079	-1.079	7.074	-1.079	-1.079	-0.241	-0.521	0.371
GNF2_MYL2 GNF2_MYL2	4.941	-0.703	-0.703	-1.329	-1.329	1.653	-1.329	-1.329	-1.329	0.247	2.187
MORF_TNFRSF6 MORF_TNFRSF6	2.089	-2.341	-1.931	-0.807	-1.023	4.120	-1.023	-0.807	-1.931	2.382	1.562
MORF_DCC MORF_DCC	4.322	0.668	-2.185	-0.979	-1.297	1.939	-1.297	-2.802	-0.979	0.497	1.939
GNF2_CD7 GNF2_CD7	2.797	0.584	-0.895	-1.579	-0.895	0.584	-1.579	-0.895	-1.579	0.584	2.797
GNF2_MYL3 GNF2_MYL3	3.572	-0.672	-0.672	-1.287	-0.672	2.277	-1.287	-1.287	-0.672	-0.342	1.726
MORF_ZNF10 MORF_ZNF10	4.337	0.272	-0.896	-0.558	-1.403	0.456	-1.403	-1.403	-0.896	0.456	2.154
GNF2_IL2RB GNF2_IL2RB	2.218	0.409	-1.128	-1.128	-1.128	0.961	-1.128	-1.128	-1.128	0.409	3.313
GNF2_CYP2B6 GNF2_CYP2B6	2.428	-0.473	-1.264	-1.264	-1.264	1.521	-0.473	-1.264	-0.785	0.334	2.952
