GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.06]	[0.06 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
MIR5189_5P MIR5189_5P	0.495	0.643	4.955	-1.341	-2.091	-0.623	-0.623	-0.340	0.643	-1.341	0.501
GGCNNMSMYNTTG_UNKNOWN GGCNNMSMYNTTG_UNKNOWN	3.282	-0.668	-1.425	-0.668	-1.425	-0.438	2.368	0.328	-0.276	-1.425	0.718
GGCNKCCATNK_UNKNOWN GGCNKCCATNK_UNKNOWN	2.459	1.511	-1.035	-0.405	-1.035	-2.880	1.007	-1.035	-0.281	-0.567	1.257
MIR24_1_5P_MIR24_2_5P MIR24_1_5P_MIR24_2_5P	0.883	0.370	1.225	-1.949	-0.242	-1.949	-1.192	-0.242	-0.431	0.370	2.076
FOXQ1_TARGET_GENES FOXQ1_TARGET_GENES	2.011	0.427	-1.409	-0.765	-1.409	-1.409	0.216	0.716	0.427	1.079	0.217
RYTAAWNNNTGAY_UNKNOWN RYTAAWNNNTGAY_UNKNOWN	-0.471	0.498	-2.530	0.728	-2.530	0.315	1.325	-0.287	-0.287	1.004	0.502
MIR1285_3P MIR1285_3P	0.377	0.644	4.363	-0.994	-2.372	-0.595	-0.447	-0.447	0.500	-0.994	0.651
MIR6734_5P MIR6734_5P	-2.821	-0.240	-0.606	2.120	-0.606	-0.606	0.372	0.560	-0.606	-0.390	2.131
MIR10398_5P MIR10398_5P	-0.710	0.665	0.463	-1.039	-1.039	0.907	1.188	-2.108	-0.471	-0.710	2.695
MIR4486 MIR4486	0.452	0.231	2.669	0.231	0.231	-1.368	0.231	0.231	-1.368	-1.368	0.758
MIR10226 MIR10226	0.499	0.328	-2.946	0.712	-0.668	-0.438	1.260	1.260	-0.438	0.712	-1.418
PAX5_01 PAX5_01	1.833	1.104	0.904	1.569	-1.453	-0.528	-0.904	-0.904	-2.230	-0.284	0.324
LHX3_TARGET_GENES LHX3_TARGET_GENES	-0.704	-0.704	-0.273	-0.704	-0.704	2.541	-0.704	0.332	0.332	1.206	0.333
MIR4665_5P MIR4665_5P	1.198	0.986	-2.609	0.628	0.257	-0.835	0.482	1.965	-1.708	-0.350	-0.631
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	0.348	-0.490	-0.360	-0.653	-0.490	-1.385	0.777	-2.639	1.658	0.469	2.243
