GO	[-1.54 -0.38]	[-0.38 -0.23]	[-0.23 -0.15]	[-0.15 -0.08]	[-0.08 -0.03]	[-0.03 0.03]	[0.03 0.09]	[0.09 0.14]	[0.14 0.23]	[0.23 0.38]	[0.38 1.75]
GO_LARGE_RIBOSOMAL_SUBUNIT GO_LARGE_RIBOSOMAL_SUBUNIT	1.087	-1.416	-0.768	-1.416	-0.768	-0.768	0.215	0.428	-0.408	0.215	5.426
GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY GO_POSITIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	4.317	1.093	-0.601	1.093	-0.336	-1.752	-0.601	0.269	-1.752	-0.601	-0.611
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	-0.768	0.982	1.302	-0.301	0.301	0.982	-0.768	-0.301	2.075	-2.596	-2.619
GO_SISTER_CHROMATID_SEGREGATION GO_SISTER_CHROMATID_SEGREGATION	-0.509	0.861	1.452	-0.328	0.276	0.861	-0.509	-0.509	2.196	-2.208	-3.177
GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY GO_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	4.056	1.592	-0.385	-0.385	0.230	-1.374	-0.385	0.454	-1.374	-0.736	-0.745
GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT GO_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	0.324	-1.164	-0.581	-1.164	-0.581	-0.581	-0.279	0.609	-0.279	-0.279	5.668
GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-0.452	-0.452	0.352	-1.234	-1.234	-1.234	-0.256	0.574	-0.256	-0.256	5.632
GO_RIBOSOMAL_SUBUNIT GO_RIBOSOMAL_SUBUNIT	0.853	-1.550	-0.400	-0.649	-1.550	-0.649	-0.234	-0.400	0.380	-0.234	5.199
GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	0.317	-1.303	-0.285	-0.494	-1.303	-0.815	-0.285	-0.285	0.317	-0.285	6.094
GO_TRANSLATIONAL_INITIATION GO_TRANSLATIONAL_INITIATION	0.301	-0.678	0.301	-0.678	-1.862	-0.460	0.301	-0.460	-0.678	0.301	6.129
GO_AMINE_METABOLIC_PROCESS GO_AMINE_METABOLIC_PROCESS	3.703	0.567	0.256	0.995	-0.830	-0.830	-0.351	-0.830	-0.351	-0.830	-0.356
GO_CYTOSOLIC_RIBOSOME GO_CYTOSOLIC_RIBOSOME	-0.241	-0.733	-0.241	-1.199	-1.199	-0.733	-0.241	-0.241	0.370	-0.241	5.772
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	-0.494	-0.494	0.317	-1.303	-0.815	-1.303	-0.285	0.524	-0.285	0.317	5.366
GO_MITOTIC_CYTOKINESIS GO_MITOTIC_CYTOKINESIS	-0.789	-0.789	-0.324	-0.324	0.610	1.622	-0.789	1.061	1.622	-0.789	-0.796
GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS GO_CYTOSKELETON_DEPENDENT_CYTOKINESIS	-1.123	-1.123	0.646	0.347	0.646	1.514	-0.551	0.646	1.037	-1.123	-1.132
