GO	[-3.26 -0.37]	[-0.37 -0.21]	[-0.21 -0.13]	[-0.13 -0.07]	[-0.07 -0.02]	[-0.02 0.03]	[0.03 0.07]	[0.07 0.13]	[0.13 0.19]	[0.19 0.32]	[0.32 2.98]
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.288	-1.769	-0.510	-1.194	-1.194	-1.194	0.462	-0.510	-0.314	4.048	2.872
REACTOME_CLEC7A_DECTIN_1_SIGNALING REACTOME_CLEC7A_DECTIN_1_SIGNALING	1.142	1.598	-0.736	-0.736	-1.374	0.760	-1.374	-1.374	2.122	0.231	-0.401
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.955	-0.955	-0.434	0.459	4.920	0.459	-0.955	-0.434	0.459	0.199	-0.977
WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION WP_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.955	-0.955	-0.434	0.459	4.920	0.459	-0.955	-0.434	0.459	0.199	-0.977
REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES	0.529	-0.872	-0.872	0.936	2.057	1.448	-0.872	-0.872	-0.872	0.529	-0.891
KEGG_RIBOSOME KEGG_RIBOSOME	0.391	-1.922	-0.412	-1.166	-1.166	-1.166	0.630	-0.412	0.391	2.697	2.113
PID_AVB3_INTEGRIN_PATHWAY PID_AVB3_INTEGRIN_PATHWAY	0.236	-0.872	-0.378	-0.378	2.756	0.236	-0.872	-0.872	-0.872	2.756	-0.391
REACTOME_SELENOAMINO_ACID_METABOLISM REACTOME_SELENOAMINO_ACID_METABOLISM	-0.285	-2.091	-0.494	-0.494	-1.304	-0.815	0.526	-0.494	0.318	2.391	2.835
REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT	3.216	1.136	-0.298	-0.747	-0.747	-0.298	-0.747	-0.747	1.136	-0.298	-0.763
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING	-0.747	-0.298	-0.298	-0.298	5.087	0.658	-0.747	0.304	-0.747	-0.298	-0.763
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	-0.270	-2.049	0.335	-0.787	-1.270	-1.270	0.550	-0.270	0.335	2.464	1.915
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	-0.255	-2.007	-0.255	-1.235	-0.760	-1.235	0.576	-0.255	0.353	2.539	1.978
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.318	-1.304	-0.494	-1.304	-1.304	-1.304	0.526	-0.285	0.526	2.391	2.321
REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S	-0.385	-1.374	0.455	-0.736	-0.736	-0.385	0.231	-0.736	-0.736	2.712	2.648
