GO	[-6.85 -0.59]	[-0.59 -0.30]	[-0.30 -0.15]	[-0.15 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.13]	[0.13 0.28]	[0.28 0.55]	[0.55 1.08]	[1.08 24.36]
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	-1.755	2.247	6.509	5.587	-0.707	-4.522	1.456	-0.707	-0.543	-5.456	-6.674
FUJII_YBX1_TARGETS_DN FUJII_YBX1_TARGETS_DN	-2.167	0.797	6.671	7.125	-0.506	-6.718	1.144	0.405	-0.814	-3.561	-4.857
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	-6.322	0.647	2.649	1.825	-1.062	-3.840	6.416	1.825	0.514	-4.525	-3.238
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	3.486	-0.829	-4.203	-3.061	2.555	10.570	-3.061	-3.061	-1.028	-0.399	0.400
HOLLERN_SQUAMOUS_BREAST_TUMOR HOLLERN_SQUAMOUS_BREAST_TUMOR	0.402	-0.689	-2.440	-4.142	2.753	8.161	-3.483	-2.440	-1.362	0.301	3.432
WELCSH_BRCA1_TARGETS_DN WELCSH_BRCA1_TARGETS_DN	-0.594	4.210	2.703	4.634	-3.093	-4.677	0.676	-0.442	0.391	-3.093	-3.783
RAMALHO_STEMNESS_UP RAMALHO_STEMNESS_UP	-2.624	1.738	3.782	4.134	-0.844	-6.797	1.510	0.926	-0.408	-2.217	-3.607
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-2.803	0.620	2.577	4.626	-0.701	-4.595	2.021	1.114	0.379	-1.347	-6.381
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	-3.653	1.914	1.914	2.878	-0.940	-5.692	2.536	1.379	-0.539	-1.926	-2.384
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP	-3.873	1.338	7.273	0.502	-0.536	-3.873	1.559	1.338	0.293	-2.333	-3.269
WANG_CLIM2_TARGETS_DN WANG_CLIM2_TARGETS_DN	-2.281	1.385	1.385	2.685	-1.044	-4.490	2.685	2.995	-1.288	-0.660	-5.279
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	-3.677	-0.354	0.577	2.530	-1.487	-5.149	2.530	1.718	3.494	-0.608	-3.661
ELVIDGE_HYPOXIA_DN ELVIDGE_HYPOXIA_DN	-2.228	2.116	2.744	3.449	-1.807	-4.049	3.087	-0.904	-0.284	-1.153	-2.716
