GO	[-6.85 -0.59]	[-0.59 -0.30]	[-0.30 -0.15]	[-0.15 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.13]	[0.13 0.28]	[0.28 0.55]	[0.55 1.08]	[1.08 24.36]
HOLLERN_SQUAMOUS_BREAST_TUMOR HOLLERN_SQUAMOUS_BREAST_TUMOR	0.402	-0.689	-2.440	-4.142	2.753	8.161	-3.483	-2.440	-1.362	0.301	3.432
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	0.392	-1.691	-1.691	-2.952	2.128	1.169	-2.952	-2.468	0.392	2.128	4.496
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_DN	2.081	-0.541	-2.759	-0.921	-3.359	0.421	-2.256	-0.921	-0.292	2.382	5.949
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN	1.163	-0.312	-1.843	-0.829	0.413	-0.829	-1.432	-2.351	-1.099	1.417	7.392
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP	2.521	0.496	-0.844	-1.278	-3.623	-1.278	-1.278	-1.860	0.926	2.521	3.140
MIKKELSEN_IPS_WITH_HCP_H3K27ME3 MIKKELSEN_IPS_WITH_HCP_H3K27ME3	1.945	-0.569	-1.888	-2.466	-0.398	2.289	-1.434	-0.790	-0.790	-0.569	5.410
WIERENGA_STAT5A_TARGETS_DN WIERENGA_STAT5A_TARGETS_DN	-0.506	-0.647	-0.814	-0.389	-1.241	-4.876	0.962	-1.508	1.343	2.307	3.893
TAVOR_CEBPA_TARGETS_UP TAVOR_CEBPA_TARGETS_UP	-2.156	-0.535	-1.362	-1.362	-1.362	-0.865	-0.535	1.364	1.761	0.476	5.065
LEE_NEURAL_CREST_STEM_CELL_DN LEE_NEURAL_CREST_STEM_CELL_DN	-0.343	0.262	-1.164	-2.445	-1.164	-0.661	-0.483	-1.508	0.679	1.595	7.120
MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3 MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3	1.459	-0.817	-1.682	-0.623	-0.465	-1.054	-1.682	-2.089	0.495	1.998	5.423
RICKMAN_HEAD_AND_NECK_CANCER_A RICKMAN_HEAD_AND_NECK_CANCER_A	1.309	-0.411	-1.460	-2.500	-0.585	0.827	-1.918	-0.810	-1.097	2.998	3.429
HOELZEL_NF1_TARGETS_UP HOELZEL_NF1_TARGETS_UP	1.813	-0.580	-1.274	-1.608	-1.608	-0.767	-0.996	-1.608	1.545	3.097	2.116
LI_CISPLATIN_RESISTANCE_DN LI_CISPLATIN_RESISTANCE_DN	1.130	-1.367	-1.367	-0.733	-1.367	0.231	-0.733	-0.733	0.231	2.092	3.315
DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN DAVICIONI_MOLECULAR_ARMS_VS_ERMS_DN	-0.354	-0.354	-0.776	-0.776	-1.807	-4.350	0.577	0.451	1.718	1.065	2.853
MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_DEPENDENT MEBARKI_HCC_PROGENITOR_WNT_UP_CTNNB1_DEPENDENT	0.256	-0.751	-1.966	-1.053	0.759	-0.522	-1.053	-0.751	-0.351	1.565	5.058
MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP	0.772	-0.204	-0.204	-0.994	-0.994	-0.462	-0.994	-0.994	-0.204	0.772	3.822
VALK_AML_CLUSTER_11 VALK_AML_CLUSTER_11	-0.893	0.584	-0.500	-0.266	-1.575	-1.575	0.339	-0.893	2.222	0.339	2.230
ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP	-0.241	-0.241	-1.077	1.088	-1.077	-1.077	-1.077	-0.520	1.088	0.684	2.154
ENGELMANN_CANCER_PROGENITORS_UP ENGELMANN_CANCER_PROGENITORS_UP	-0.451	-0.256	0.571	-0.451	-1.990	-1.990	-0.755	-0.256	0.848	1.565	2.009
KUNINGER_IGF1_VS_PDGFB_TARGETS_UP KUNINGER_IGF1_VS_PDGFB_TARGETS_UP	0.937	-1.253	-1.739	-1.253	0.339	0.701	-0.888	-0.412	-0.888	1.856	2.647
SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN SMID_BREAST_CANCER_RELAPSE_IN_LIVER_DN	1.256	-0.414	-0.414	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	2.982
