GO	[-10.12 -0.93]	[-0.93 -0.57]	[-0.57 -0.31]	[-0.31 -0.10]	[-0.10 0.00]	[0.00 0.00]	[0.00 0.14]	[0.14 0.40]	[0.40 0.76]	[0.76 1.75]	[1.75 23.61]
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	-1.318	-2.684	-3.694	-3.155	1.470	10.938	-0.699	-2.684	-1.318	0.598	5.575
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	3.087	2.179	0.582	0.389	-1.302	-1.891	-0.585	-1.891	-1.891	-1.891	2.602
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX	2.910	1.777	0.694	0.505	-2.772	-2.772	-0.571	-0.571	-1.535	-1.535	2.489
REACTOME_GENE_SILENCING_BY_RNA REACTOME_GENE_SILENCING_BY_RNA	0.895	3.158	1.101	1.101	-2.458	-3.730	-0.418	-1.253	-1.585	-0.751	2.132
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3 REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	2.680	1.462	0.605	0.250	-2.738	-1.271	-0.359	-1.271	-1.855	-1.271	3.144
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION	1.547	1.547	0.773	-0.476	-4.029	-1.710	-0.324	-1.278	0.412	-1.710	3.396
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	2.153	1.430	0.621	1.774	-1.549	-2.181	-0.753	-2.181	-1.091	-1.549	2.140
NABA_ECM_AFFILIATED NABA_ECM_AFFILIATED	-1.625	-0.845	-1.064	-1.625	0.424	1.702	-0.284	-1.979	-1.064	2.238	5.041
NABA_ECM_GLYCOPROTEINS NABA_ECM_GLYCOPROTEINS	1.748	-0.672	-2.630	-2.630	-0.309	1.518	-0.309	-1.864	-0.407	0.497	4.131
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	0.769	-1.280	-3.097	-2.221	0.624	-0.844	-0.672	-0.528	1.109	2.256	3.115
