GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.06]	[0.06 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.098	-2.808	-0.589	-0.833	-1.563	-2.098	0.488	-0.589	0.672	1.733	10.320
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	2.809	0.328	-1.424	-1.424	-0.668	-0.438	-0.986	-0.276	-2.035	-0.438	6.122
REACTOME_S_PHASE REACTOME_S_PHASE	7.426	0.709	-1.173	-1.173	0.310	-1.173	-0.402	-0.921	-0.921	-1.475	1.542
ELVIDGE_HIF1A_TARGETS_UP ELVIDGE_HIF1A_TARGETS_UP	-0.344	-0.835	-0.546	2.291	-0.546	2.742	-0.344	-2.696	-0.546	-1.241	1.503
KRASNOSELSKAYA_ILF3_TARGETS_UP KRASNOSELSKAYA_ILF3_TARGETS_UP	-1.533	2.305	-0.250	0.614	0.940	0.940	-0.477	0.614	-0.860	-1.533	-1.533
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	-0.958	-0.549	-0.958	-0.958	-0.958	0.302	0.820	-0.549	-0.300	0.302	5.997
PID_IL8_CXCR2_PATHWAY PID_IL8_CXCR2_PATHWAY	1.578	-0.385	0.754	0.453	0.231	0.231	-1.367	-1.367	-1.367	-0.733	2.093
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	4.560	0.256	0.566	-0.828	0.256	-0.351	-0.828	-0.351	0.256	-0.828	-0.828
SU_PLACENTA SU_PLACENTA	-1.160	-1.160	-0.279	0.324	-1.160	0.607	0.607	0.607	0.324	2.566	-1.160
GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_DN GAUSSMANN_MLL_AF4_FUSION_TARGETS_F_DN	-0.218	1.031	2.480	-0.218	-0.218	0.680	-0.430	-1.450	-1.450	0.403	-1.450
