GO	[-6.16 -0.55]	[-0.55 -0.44]	[-0.44 -0.20]	[-0.20 -0.09]	[-0.09 -0.01]	[-0.01 0.00]	[0.00 0.08]	[0.08 0.17]	[0.17 0.33]	[0.33 0.81]	[0.81 8.56]
MODULE_92 MODULE_92	0.709	2.725	-0.544	-1.845	-4.113	7.503	-1.181	-5.020	-1.181	-0.293	1.843
MODULE_152 MODULE_152	-3.210	-5.176	1.790	-0.264	0.628	-0.948	2.779	1.250	1.790	0.341	-4.009
MODULE_298 MODULE_298	-1.079	4.299	-0.241	-1.079	-1.079	6.067	-1.079	-1.079	-1.079	-1.079	-0.238
MODULE_244 MODULE_244	-4.705	-2.433	1.980	2.835	1.980	-1.696	0.738	0.900	1.279	-1.696	-2.008
MODULE_68 MODULE_68	-1.079	4.299	-0.521	-1.079	-1.079	6.067	-0.521	-1.079	-1.079	-1.079	-0.238
MODULE_124 MODULE_124	-1.258	-2.241	0.426	1.908	1.290	-0.463	-0.313	4.434	0.594	-2.241	-3.972
MODULE_289 MODULE_289	0.628	3.551	0.472	-2.556	-2.556	2.779	-2.026	-0.948	-2.026	-0.378	2.127
MODULE_159 MODULE_159	-2.409	-1.746	0.501	0.501	4.054	-0.616	3.086	0.501	-0.267	-1.257	-3.349
MODULE_274 MODULE_274	3.486	2.590	0.325	-1.285	-1.778	0.679	-2.446	-1.778	-2.446	-0.278	1.842
MODULE_183 MODULE_183	-1.245	-1.245	0.422	2.750	1.170	0.422	1.882	1.170	-2.703	-1.825	-2.684
MODULE_126 MODULE_126	-1.918	-2.301	0.408	1.184	2.133	-1.918	3.028	1.184	0.992	-0.842	-3.800
MODULE_180 MODULE_180	4.806	2.340	-3.810	-0.833	-0.445	-1.104	-0.616	-1.854	-0.616	-0.312	2.039
MODULE_433 MODULE_433	1.693	-0.287	0.315	-0.740	-2.536	3.034	-1.125	-2.536	-1.682	0.498	2.123
MODULE_113 MODULE_113	0.593	2.910	-1.521	-0.439	-2.581	0.593	-1.521	-1.521	-1.989	1.836	2.945
MODULE_382 MODULE_382	0.323	0.607	-0.280	-1.162	-1.162	7.549	-1.162	-1.162	-1.162	0.323	-0.276
MODULE_36 MODULE_36	-0.712	-2.619	0.531	2.571	1.237	-3.157	2.571	1.030	0.531	-1.151	-2.587
MODULE_62 MODULE_62	-2.706	-2.706	2.224	0.539	0.737	-0.774	1.235	0.969	0.969	0.245	-3.681
MODULE_239 MODULE_239	-1.939	-1.516	0.262	2.922	1.897	-0.890	1.897	0.872	0.515	-2.459	-2.433
MODULE_146 MODULE_146	0.874	3.128	-0.774	-1.056	-2.444	2.347	-2.444	-1.414	-0.555	-0.260	1.697
MODULE_125 MODULE_125	-1.093	-1.827	0.239	1.372	2.283	-1.827	2.283	-0.651	0.684	-0.374	-1.815
MODULE_158 MODULE_158	-1.059	-1.786	0.253	1.041	2.903	-1.786	1.865	-0.626	0.716	-0.355	-1.773
MODULE_97 MODULE_97	-0.477	-2.274	0.411	1.259	1.259	-1.717	1.548	1.548	0.278	-0.325	-4.014
MODULE_316 MODULE_316	0.999	2.019	-0.423	-0.649	-2.912	0.738	-2.005	-0.964	-1.398	0.999	2.042
MODULE_122 MODULE_122	2.725	0.855	1.279	-2.532	-2.048	0.391	-1.304	-0.443	-0.788	-1.304	2.763
MODULE_182 MODULE_182	-0.349	-2.342	0.384	1.198	1.198	-1.777	1.477	1.198	0.384	0.258	-4.097
MODULE_91 MODULE_91	-1.536	-1.536	-0.862	3.511	0.614	-0.862	0.614	1.334	0.614	-0.477	-1.525
MODULE_352 MODULE_352	-0.705	-0.705	0.706	4.283	1.822	-0.705	-0.705	-0.273	-0.705	-0.705	-0.700
MODULE_234 MODULE_234	1.656	0.664	0.945	-1.435	-0.923	0.435	-2.244	-0.923	-1.435	-0.349	3.090
MODULE_28 MODULE_28	-1.328	-1.328	-0.703	2.776	0.479	-1.328	0.479	1.649	0.794	-0.363	-1.319
MODULE_375 MODULE_375	0.942	2.561	-0.248	-1.512	-1.512	1.496	-2.744	-0.557	-1.106	-0.378	1.845
MODULE_139 MODULE_139	3.700	3.217	-2.335	-0.845	-0.244	-0.845	-1.203	-0.845	-0.244	-0.579	0.548
MODULE_149 MODULE_149	-1.536	-0.862	0.359	-0.250	2.883	-1.536	2.308	-0.250	0.614	-0.477	-1.525
MODULE_430 MODULE_430	-2.286	-2.286	0.637	0.245	-0.601	-0.601	0.911	0.911	2.481	0.911	-1.457
MODULE_111 MODULE_111	1.961	1.208	-0.597	-1.264	-1.000	0.274	-2.386	-1.578	-1.000	1.438	2.936
MODULE_237 MODULE_237	-1.575	-1.575	1.459	2.756	-1.038	-1.575	1.114	0.815	0.362	0.362	-1.561
MODULE_57 MODULE_57	-0.980	-2.328	0.877	0.877	1.192	-1.505	0.397	1.192	1.192	-0.382	-2.311
MODULE_403 MODULE_403	-1.160	-1.911	-0.228	1.273	3.804	-1.911	-0.228	0.920	-0.412	-0.228	-0.696
MODULE_87 MODULE_87	-1.093	-1.827	0.239	0.239	2.283	-0.651	2.815	0.684	0.239	-0.651	-1.815
MODULE_292 MODULE_292	1.961	0.451	0.958	0.451	-1.520	0.451	-4.509	-0.927	-1.195	1.174	0.782
MODULE_157 MODULE_157	0.742	1.195	-1.196	-2.050	-0.654	0.954	-1.575	-1.196	-0.893	1.464	2.841
MODULE_484 MODULE_484	-1.744	-1.744	1.084	0.268	-0.600	-0.600	0.749	1.084	1.932	0.476	-1.732
MODULE_197 MODULE_197	-1.728	-1.414	-0.320	0.381	2.114	-0.722	0.498	2.703	1.597	-1.145	-2.063
MODULE_324 MODULE_324	2.727	2.069	-2.291	-1.448	-1.448	0.361	0.361	-1.830	0.361	0.822	0.371
MODULE_153 MODULE_153	-0.408	2.576	-0.408	-0.766	-0.766	2.576	-1.411	-1.411	-0.766	0.427	0.724
MODULE_278 MODULE_278	-1.411	-1.411	0.427	0.716	2.013	-1.411	2.013	-0.766	0.427	0.215	-0.759
MODULE_332 MODULE_332	-0.393	-1.869	1.322	-0.393	1.322	0.959	0.959	0.959	-1.126	-1.126	-1.856
