GO	[-7.27 -0.58]	[-0.58 -0.26]	[-0.26 -0.14]	[-0.14 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.22]	[0.22 0.46]	[0.46 0.96]	[0.96 8.92]
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	-5.456	-0.543	8.532	10.783	-0.409	-5.456	1.700	0.530	-1.424	-5.456	-5.439
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	-6.985	1.507	3.594	3.594	-0.366	-6.985	2.295	3.244	-0.486	-4.779	-5.713
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	-1.963	-1.363	4.503	20.258	-0.935	-2.862	-0.935	-1.963	-1.963	-1.963	-1.357
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	-6.322	0.799	2.956	3.975	-0.402	-6.322	4.730	0.968	-0.402	-1.925	-5.316
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	0.781	-1.028	-3.592	-4.911	5.332	6.607	-4.203	-3.061	-1.028	-0.399	4.204
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	-4.522	-0.396	1.379	3.622	-1.926	-5.692	5.815	2.536	0.320	-1.926	-2.949
RAMALHO_STEMNESS_UP RAMALHO_STEMNESS_UP	-4.236	-1.860	1.738	6.108	-0.408	-6.797	5.686	0.622	-0.672	-0.844	-1.269
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	-3.102	-0.354	5.416	1.971	0.721	-6.125	1.971	1.971	-1.211	-1.211	-4.333
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN	-2.256	0.322	4.048	4.048	-1.760	-4.775	1.801	0.610	0.452	-1.034	-4.762
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	-4.151	-1.355	2.071	4.119	-0.733	-4.151	3.659	1.164	0.249	-0.733	-3.097
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	-1.615	0.783	-0.867	-2.333	-3.873	-5.372	-0.310	0.502	1.797	2.613	6.381
HOLLERN_SQUAMOUS_BREAST_TUMOR HOLLERN_SQUAMOUS_BREAST_TUMOR	-0.533	-1.100	-2.922	-2.922	2.448	6.689	-2.922	-2.440	-0.301	0.818	2.770
WANG_CLIM2_TARGETS_DN WANG_CLIM2_TARGETS_DN	-5.298	-0.513	-0.293	2.685	-0.513	-5.298	2.114	4.783	0.987	-0.836	-1.561
WELCSH_BRCA1_TARGETS_DN WELCSH_BRCA1_TARGETS_DN	-2.034	2.068	4.210	2.703	0.522	-4.677	0.391	1.272	-2.515	-2.515	-2.024
MOHANKUMAR_HOXA1_TARGETS_DN MOHANKUMAR_HOXA1_TARGETS_DN	-0.405	-0.301	-5.888	-1.362	0.995	-0.405	-1.669	-0.533	-1.669	2.448	8.714
VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP	0.770	-0.767	-3.901	-1.852	1.354	-1.221	-2.715	-1.221	0.480	1.840	7.720
LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP LASTOWSKA_NEUROBLASTOMA_COPY_NUMBER_UP	-2.333	-0.536	0.783	4.295	-0.310	-6.362	2.613	0.783	0.950	-0.536	-3.269
MIKKELSEN_IPS_WITH_HCP_H3K27ME3 MIKKELSEN_IPS_WITH_HCP_H3K27ME3	2.658	-1.434	-1.434	-0.569	5.389	0.648	-2.466	-3.220	-1.888	-0.569	2.671
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN	-0.829	0.301	-1.028	-0.829	-2.192	-4.911	-1.028	0.507	0.396	3.826	7.090
XIE_LT_HSC_S1PR3_OE_UP XIE_LT_HSC_S1PR3_OE_UP	0.302	-1.202	-1.202	-1.202	-1.202	-1.202	-0.300	-0.610	-1.202	3.824	6.342
MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3 MEISSNER_BRAIN_HCP_WITH_H3K4ME2_AND_H3K27ME3	0.330	-1.642	0.330	-1.093	-0.715	-0.452	-1.642	-1.642	-1.093	0.756	11.657
IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR IVANOVA_HEMATOPOIESIS_INTERMEDIATE_PROGENITOR	-2.306	1.463	0.627	1.219	-0.671	-5.567	2.663	2.663	-0.363	-1.463	-1.454
PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN PICCALUGA_ANGIOIMMUNOBLASTIC_LYMPHOMA_DN	-2.929	-0.384	-0.703	2.577	-2.365	-4.483	0.330	1.666	3.289	1.169	-0.697
DITTMER_PTHLH_TARGETS_UP DITTMER_PTHLH_TARGETS_UP	-3.599	-1.704	0.837	2.199	-0.537	-4.692	1.057	2.920	-0.738	1.057	-0.377
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	1.612	-1.118	-1.118	-2.468	1.381	0.292	-1.691	-2.952	-1.118	2.714	4.496
LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q LINDGREN_BLADDER_CANCER_WITH_LOH_IN_CHR9Q	-2.288	1.218	0.775	1.479	-0.582	-4.817	1.479	3.559	-0.792	-1.055	-1.375
PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN PUIFFE_INVASION_INHIBITED_BY_ASCITES_DN	-3.977	-0.869	1.897	1.150	-0.371	-3.977	3.934	0.338	1.377	-0.667	-1.105
WIERENGA_STAT5A_TARGETS_GROUP1 WIERENGA_STAT5A_TARGETS_GROUP1	0.578	-0.292	-0.566	-1.003	-3.298	-3.298	-0.761	-0.412	-0.292	4.185	4.647
MIKKELSEN_IPS_ICP_WITH_H3K27ME3 MIKKELSEN_IPS_ICP_WITH_H3K27ME3	1.601	-0.600	-1.466	-2.280	1.232	0.416	-2.280	-2.280	-0.600	1.232	3.524
FOSTER_KDM1A_TARGETS_DN FOSTER_KDM1A_TARGETS_DN	-2.760	0.559	1.843	0.341	-0.351	-6.996	2.092	0.341	2.356	-0.739	-0.580
OUILLETTE_CLL_13Q14_DELETION_UP OUILLETTE_CLL_13Q14_DELETION_UP	-0.523	-0.341	-2.217	1.087	0.598	-3.153	4.996	1.087	0.598	-2.217	-1.112
SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_DN SALVADOR_MARTIN_PEDIATRIC_TBD_ANTI_TNF_THERAPY_NONRESPONDER_POST_TREATMENT_DN	0.762	-0.663	-0.663	-0.663	-0.663	9.401	-0.663	-0.247	-0.663	-0.663	-0.661
KRIEG_KDM3A_TARGETS_NOT_HYPOXIA KRIEG_KDM3A_TARGETS_NOT_HYPOXIA	-1.633	0.706	3.282	1.635	-1.112	-5.089	1.870	-0.343	1.028	-0.904	-1.621
WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK	-1.384	-0.652	0.469	0.964	-0.258	-4.832	3.225	0.777	2.538	-0.652	-2.625
SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER SATO_SILENCED_EPIGENETICALLY_IN_PANCREATIC_CANCER	-0.228	-1.907	0.389	-1.158	-0.702	-0.702	-1.907	0.389	0.389	-0.411	8.267
KASLER_HDAC7_TARGETS_1_UP KASLER_HDAC7_TARGETS_1_UP	-2.517	-0.371	1.610	0.425	-1.204	-5.634	0.543	2.659	2.102	-0.278	-0.479
PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN PASQUALUCCI_LYMPHOMA_BY_GC_STAGE_DN	-1.027	0.574	0.445	3.244	-0.634	-5.731	-0.486	2.014	1.507	-0.634	-1.568
MCBRYAN_PUBERTAL_BREAST_5_6WK_DN MCBRYAN_PUBERTAL_BREAST_5_6WK_DN	-3.439	1.298	0.677	0.273	1.553	-2.218	1.553	1.298	0.677	-1.084	-3.427
