GO	[-6.38 -0.56]	[-0.56 -0.44]	[-0.44 -0.20]	[-0.20 -0.09]	[-0.09 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.15]	[0.15 0.32]	[0.32 0.85]	[0.85 8.56]
GOMF_ANTIGEN_BINDING GOMF_ANTIGEN_BINDING	-2.014	-0.358	-1.637	-2.456	-2.979	27.005	5.477	-2.014	-2.979	-2.014	-1.643
GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING	-2.945	-0.275	-0.986	-2.035	-2.035	24.124	2.811	-2.945	-2.035	-2.035	-1.427
GOMF_ODORANT_BINDING GOMF_ODORANT_BINDING	-0.291	2.081	-2.289	-4.819	-3.716	9.396	4.917	-3.716	-2.289	-2.289	1.216
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	3.240	1.064	-0.496	-3.124	-3.946	10.648	0.850	-3.946	-1.958	-2.478	0.252
GOMF_MRNA_3_UTR_BINDING GOMF_MRNA_3_UTR_BINDING	-0.581	-1.829	-0.957	-0.581	-1.202	19.180	2.151	-0.752	-0.752	-2.688	-2.695
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	-3.295	-3.939	0.928	1.121	3.001	-4.710	-0.463	4.074	3.700	-0.607	-4.719
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA GOMF_CATALYTIC_ACTIVITY_ACTING_ON_DNA	-2.319	-5.095	0.861	2.397	2.979	-3.753	1.031	1.217	1.876	0.264	-5.106
GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY	2.460	2.796	-0.301	-4.602	-3.727	0.301	-1.253	-3.029	-0.566	1.099	3.519
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	-3.159	-2.510	0.645	0.353	1.274	-1.986	0.645	4.905	0.645	1.039	-5.119
GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	4.846	1.712	-0.435	-1.235	-3.463	0.284	-1.544	-1.544	-3.463	1.018	2.911
GOMF_PEPTIDE_RECEPTOR_ACTIVITY GOMF_PEPTIDE_RECEPTOR_ACTIVITY	1.460	5.284	-0.319	-3.463	-5.109	1.229	0.284	-2.854	-0.319	0.284	0.657
GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING	-1.146	-3.549	1.222	2.336	1.734	-2.865	-0.256	4.207	0.478	-1.463	-2.872
GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	3.055	4.057	-0.325	-1.592	-3.152	0.597	-1.908	-3.152	-1.908	1.068	1.925
GOMF_SINGLE_STRANDED_DNA_BINDING GOMF_SINGLE_STRANDED_DNA_BINDING	-1.788	-4.819	0.776	2.778	2.778	-2.289	0.311	0.985	0.776	0.311	-2.920
GOMF_HELICASE_ACTIVITY GOMF_HELICASE_ACTIVITY	-2.040	-3.010	0.917	4.152	2.397	-3.010	-0.267	2.397	0.452	-1.661	-1.666
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	2.528	1.460	-0.385	-2.865	-3.423	-0.385	-0.661	-1.624	-1.064	-0.284	6.837
GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.836	3.557	-0.502	-1.757	-2.174	0.339	-2.669	-1.407	-1.757	-0.266	3.935
GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	1.366	4.317	-0.702	-2.133	-3.525	0.512	0.252	-2.741	-1.649	0.683	2.282
GOMF_POTASSIUM_CHANNEL_ACTIVITY GOMF_POTASSIUM_CHANNEL_ACTIVITY	4.641	0.893	-0.866	-1.483	-2.415	0.530	-1.142	-1.483	-3.054	0.893	3.337
GOMF_NUCLEASE_ACTIVITY GOMF_NUCLEASE_ACTIVITY	-2.000	-3.816	0.994	-0.935	0.994	-3.269	0.829	2.611	1.590	2.069	-1.683
GOMF_DAMAGED_DNA_BINDING GOMF_DAMAGED_DNA_BINDING	-1.302	-2.779	1.098	3.084	2.613	-2.779	0.239	0.239	1.098	-0.884	-1.894
GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY	-2.574	-4.061	0.332	3.477	0.789	-2.574	2.050	1.220	0.611	-0.537	-0.967
GOMF_SERINE_HYDROLASE_ACTIVITY GOMF_SERINE_HYDROLASE_ACTIVITY	1.488	3.458	-2.414	-2.863	-0.728	3.128	-0.728	-3.380	-0.441	0.361	0.894
GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY	-1.661	-3.010	0.917	1.825	0.586	-3.010	0.452	2.101	1.330	0.917	-3.640
GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	2.796	3.528	-0.751	-0.978	-2.457	0.301	-1.584	-2.457	-1.584	0.894	2.138
GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING GOMF_MODIFICATION_DEPENDENT_PROTEIN_BINDING	-0.839	-2.485	0.917	4.556	1.567	-2.485	1.567	0.741	-0.649	-1.661	-1.666
GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING GOMF_UBIQUITIN_LIKE_PROTEIN_BINDING	-1.381	-2.399	1.138	1.407	1.138	-1.829	-0.372	2.386	0.898	0.359	-4.200
GOMF_LIGAND_GATED_CATION_CHANNEL_ACTIVITY GOMF_LIGAND_GATED_CATION_CHANNEL_ACTIVITY	1.719	1.719	0.271	-3.449	-2.672	0.393	-0.909	-2.071	-0.668	0.930	3.129
GOMF_GROWTH_FACTOR_ACTIVITY GOMF_GROWTH_FACTOR_ACTIVITY	0.824	0.518	-0.555	-3.802	-0.923	4.686	-0.419	-1.781	-1.781	0.396	2.510
GOMF_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY GOMF_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	1.509	3.144	-0.301	-2.108	-3.029	-0.301	-1.486	-1.486	-0.471	0.665	2.252
GOMF_LIGASE_ACTIVITY GOMF_LIGASE_ACTIVITY	-0.568	-2.659	0.284	-0.319	4.630	-3.837	1.408	1.648	-0.568	0.284	-0.944
GOMF_SODIUM_CHANNEL_ACTIVITY GOMF_SODIUM_CHANNEL_ACTIVITY	2.899	0.716	-0.354	-1.782	-1.057	0.716	-1.057	-1.782	-1.057	-0.624	3.485
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	4.088	1.607	-1.420	-0.730	-1.420	-0.338	-1.420	-1.420	-1.934	1.025	1.941
GOMF_TRANSLATION_REGULATOR_ACTIVITY GOMF_TRANSLATION_REGULATOR_ACTIVITY	-1.231	-2.996	0.914	0.566	3.200	-1.560	-0.406	1.608	1.884	-0.735	-2.433
GOMF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY GOMF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	0.971	2.954	-0.762	-1.152	-2.571	0.478	-1.152	-1.152	-1.152	0.301	3.460
GOMF_CHEMOKINE_RECEPTOR_BINDING GOMF_CHEMOKINE_RECEPTOR_BINDING	0.604	0.250	0.405	-1.855	-1.271	5.408	1.133	-1.271	-2.737	-0.359	0.249
GOMF_UBIQUITIN_BINDING GOMF_UBIQUITIN_BINDING	-0.934	-2.474	0.884	1.145	0.658	-1.804	-0.442	2.527	1.145	0.468	-3.450
GOMF_EXONUCLEASE_ACTIVITY GOMF_EXONUCLEASE_ACTIVITY	-1.280	-1.772	-0.427	-0.911	1.178	-3.403	0.679	0.679	3.473	1.479	-0.913
GOMF_TRNA_BINDING GOMF_TRNA_BINDING	-1.302	-0.884	-0.884	1.778	0.389	-1.891	0.582	4.128	-0.374	0.819	-2.783
GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	-1.836	-1.836	0.637	1.114	3.814	-2.511	0.301	0.858	1.114	-0.957	-1.339
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS	-0.416	-2.405	-0.668	-0.416	1.113	-1.035	-0.668	1.113	5.674	-0.247	-1.574
GOMF_RNA_POLYMERASE_CORE_ENZYME_BINDING GOMF_RNA_POLYMERASE_CORE_ENZYME_BINDING	-0.399	-2.363	-0.399	0.846	1.505	0.588	2.824	0.846	-1.006	-1.536	-2.367
GOMF_TRANSMITTER_GATED_CHANNEL_ACTIVITY GOMF_TRANSMITTER_GATED_CHANNEL_ACTIVITY	1.076	2.679	-0.434	-1.606	-2.447	-0.260	-1.064	-1.606	-0.691	1.076	2.211
GOMF_RRNA_BINDING GOMF_RRNA_BINDING	-1.211	-2.654	0.440	0.651	2.353	-1.784	0.275	2.812	0.440	-0.329	-1.787
GOMF_RNA_POLYMERASE_BINDING GOMF_RNA_POLYMERASE_BINDING	-0.471	-3.029	-0.471	2.258	1.189	0.463	2.258	0.665	-0.710	-1.486	-2.111
GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING GOMF_4_IRON_4_SULFUR_CLUSTER_BINDING	-1.741	-0.599	-0.336	0.269	1.930	-1.024	-0.599	0.269	5.686	-1.024	-1.026
GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING GOMF_CCR_CHEMOKINE_RECEPTOR_BINDING	0.254	0.716	0.453	-1.782	-0.624	4.811	1.041	-1.057	-1.782	-1.057	-0.355
GOMF_METAL_CLUSTER_BINDING GOMF_METAL_CLUSTER_BINDING	-1.891	-1.302	-0.374	-0.586	1.778	-1.302	-0.374	0.389	5.934	0.239	-0.887
GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	1.904	3.040	-0.461	-2.231	-1.252	2.255	-1.680	-1.252	-0.461	-0.659	0.592
GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING	-0.704	1.822	-0.704	-0.704	-0.704	4.280	-0.272	-0.704	-0.704	-0.704	0.705
GOMF_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS GOMF_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	-1.536	-1.006	-0.235	-1.536	1.902	-2.363	0.380	0.588	3.344	0.588	-0.647
GOMF_RIBOSOME_BINDING GOMF_RIBOSOME_BINDING	-0.645	-1.536	1.505	-0.235	1.152	-2.363	-0.399	2.342	1.505	-1.536	-1.008
GOMF_RNA_POLYMERASE_ACTIVITY GOMF_RNA_POLYMERASE_ACTIVITY	-1.741	-1.741	-0.336	1.479	1.479	-1.741	1.479	1.479	-0.336	-0.336	-1.026
GOMF_DNA_HELICASE_ACTIVITY GOMF_DNA_HELICASE_ACTIVITY	-1.518	-1.518	0.446	1.818	1.818	-0.731	-0.488	2.203	0.879	-2.144	-1.521
GOMF_ISOMERASE_ACTIVITY GOMF_ISOMERASE_ACTIVITY	-0.807	-0.470	0.476	-0.807	1.887	-2.428	0.259	1.624	3.491	-0.807	-2.434
GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY GOMF_NUCLEAR_RECEPTOR_COACTIVATOR_ACTIVITY	-0.578	-1.431	0.945	4.197	0.945	-2.239	0.259	-0.578	0.665	-0.578	-1.434
GOMF_CHEMOREPELLENT_ACTIVITY GOMF_CHEMOREPELLENT_ACTIVITY	0.347	0.644	-0.550	-0.550	-1.118	-1.118	-1.118	-0.550	-0.260	0.347	5.833
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_KINASE_ACTIVITY	1.558	2.285	-0.255	-0.397	-2.363	-1.707	-1.707	-1.225	0.353	0.520	1.900
GOMF_DNA_POLYMERASE_ACTIVITY GOMF_DNA_POLYMERASE_ACTIVITY	-1.284	-1.284	0.264	2.881	0.264	-1.284	1.242	-0.671	1.242	0.264	-1.286
GOMF_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING GOMF_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING	-1.568	-2.638	0.742	0.954	3.192	-0.889	-0.323	1.193	0.954	-0.889	-1.572
GOMF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY	4.850	1.283	0.200	-0.953	-0.434	0.457	-0.434	-0.953	-0.953	-0.434	-0.954
GOMF_HEPARIN_BINDING GOMF_HEPARIN_BINDING	1.383	0.967	0.375	-2.225	-1.490	1.383	-0.441	-1.490	-2.225	0.375	2.747
GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY	1.321	2.725	-0.392	-1.865	-1.124	1.738	0.409	-1.865	-0.676	-0.392	-0.393
GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING GOMF_MITOGEN_ACTIVATED_PROTEIN_KINASE_BINDING	-0.363	-1.326	-0.702	4.143	1.185	-0.702	-0.702	-1.326	1.185	-0.702	0.246
GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY GOMF_TRANSMEMBRANE_RECEPTOR_PROTEIN_TYROSINE_KINASE_ACTIVITY	1.691	1.326	0.316	-0.287	-2.530	-1.122	-1.677	-1.677	0.499	0.729	1.323
GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	0.302	1.820	-0.837	-2.114	-0.513	1.414	1.414	-1.328	-1.328	-0.837	1.410
GOMF_MONOOXYGENASE_ACTIVITY GOMF_MONOOXYGENASE_ACTIVITY	1.407	2.032	-0.537	-0.537	-4.194	-0.250	-0.250	-0.372	-0.537	-1.029	2.026
GOMF_3_5_EXONUCLEASE_ACTIVITY GOMF_3_5_EXONUCLEASE_ACTIVITY	-1.466	-0.949	-0.365	-0.949	0.911	-2.280	0.246	0.638	3.517	1.233	-0.602
GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL GOMF_NEUROTRANSMITTER_RECEPTOR_ACTIVITY_INVOLVED_IN_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	1.226	1.622	-0.431	-1.191	-1.948	0.370	-1.191	-1.191	-0.729	0.598	2.559
GOMF_PROTEIN_C_TERMINUS_BINDING GOMF_PROTEIN_C_TERMINUS_BINDING	0.380	-1.974	1.319	0.934	0.621	-3.910	-1.974	0.380	1.538	0.934	-0.320
GOMF_RNA_METHYLTRANSFERASE_ACTIVITY GOMF_RNA_METHYLTRANSFERASE_ACTIVITY	-1.332	-0.910	0.560	1.377	-0.389	-1.927	-0.606	2.550	1.730	0.373	-1.930
GOMF_ATPASE_REGULATOR_ACTIVITY GOMF_ATPASE_REGULATOR_ACTIVITY	0.409	-1.124	-0.392	0.959	3.903	-1.865	0.226	-0.392	0.654	-0.392	-1.868
GOMF_ENDONUCLEASE_ACTIVITY GOMF_ENDONUCLEASE_ACTIVITY	-0.847	-3.019	1.389	0.281	-0.629	-1.120	0.915	3.400	0.281	0.717	-1.462
GOMF_ESTROGEN_RECEPTOR_BINDING GOMF_ESTROGEN_RECEPTOR_BINDING	0.502	1.999	0.285	1.130	0.502	-1.699	-0.991	1.536	-0.991	-1.699	-0.993
GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING GOMF_PROTEIN_PHOSPHORYLATED_AMINO_ACID_BINDING	-2.322	-0.381	1.192	-0.977	1.192	-0.977	2.408	1.192	-0.622	-1.501	0.232
GOMF_PEPTIDE_HORMONE_BINDING GOMF_PEPTIDE_HORMONE_BINDING	0.317	2.851	-0.492	-0.809	-2.073	0.522	0.317	-1.293	-1.293	-0.285	2.337
GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY GOMF_TRANSLATION_INITIATION_FACTOR_ACTIVITY	-2.114	-0.837	0.302	1.414	3.895	-1.328	0.302	0.499	0.302	-0.837	-0.839
GOMF_RNA_HELICASE_ACTIVITY GOMF_RNA_HELICASE_ACTIVITY	-1.144	-1.612	0.799	4.361	0.799	-2.253	-0.354	0.799	-0.541	-0.354	-0.543
GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	1.932	-1.908	0.368	0.737	0.368	-5.024	0.278	1.259	0.278	-0.699	0.733
GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY GOMF_GAP_JUNCTION_CHANNEL_ACTIVITY	0.527	2.038	-0.378	-0.378	-0.870	2.727	0.527	-0.870	-0.870	-0.870	-0.871
GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY	1.416	3.010	-0.962	-2.493	-0.609	2.704	-0.473	-0.270	-1.187	-0.771	-0.476
GOMF_CHEMOKINE_ACTIVITY GOMF_CHEMOKINE_ACTIVITY	0.598	0.370	-0.431	-1.191	-1.191	3.693	0.884	-1.191	-1.948	-0.242	0.596
GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY GOMF_NUCLEOCYTOPLASMIC_CARRIER_ACTIVITY	-1.284	-1.284	0.509	0.836	2.881	-1.284	0.509	0.509	0.264	-0.341	-1.286
GOMF_CHAPERONE_BINDING GOMF_CHAPERONE_BINDING	-0.537	-3.146	-0.250	0.688	1.706	-3.146	0.508	0.898	1.138	0.359	-0.539
GOMF_MANGANESE_ION_BINDING GOMF_MANGANESE_ION_BINDING	-1.748	-0.786	0.288	-0.315	1.595	-2.613	0.288	2.882	0.676	0.288	-0.788
GOMF_HORMONE_BINDING GOMF_HORMONE_BINDING	0.637	3.338	-0.671	-0.957	-2.511	0.451	0.451	-1.336	-0.957	-0.301	1.724
GOMF_DNA_DEPENDENT_ATPASE_ACTIVITY GOMF_DNA_DEPENDENT_ATPASE_ACTIVITY	-0.837	-1.328	0.499	2.273	1.414	-0.837	0.751	0.302	0.751	-2.114	-1.330
GOMF_NAD_P_H_DEHYDROGENASE_QUINONE_ACTIVITY GOMF_NAD_P_H_DEHYDROGENASE_QUINONE_ACTIVITY	-0.451	-0.451	0.849	0.849	2.487	-1.990	-0.256	0.352	0.849	-1.225	-1.993
GOMF_GROWTH_FACTOR_BINDING GOMF_GROWTH_FACTOR_BINDING	1.147	0.581	-0.283	-1.535	-2.397	-0.395	-1.210	-0.539	0.581	-0.395	4.446
GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS GOMF_ENDONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	-0.991	-1.699	1.130	-0.991	-0.574	-0.991	1.130	1.999	0.285	1.536	-0.993
GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING GOMF_BASAL_TRANSCRIPTION_MACHINERY_BINDING	-0.935	-1.963	-0.405	1.337	1.337	0.357	2.488	0.357	0.357	-1.363	-1.966
GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_CHLORIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	1.407	1.407	-0.372	-1.029	-0.537	-0.537	-1.029	-1.829	-1.829	2.032	1.700
GOMF_STEROID_HYDROXYLASE_ACTIVITY GOMF_STEROID_HYDROXYLASE_ACTIVITY	1.279	2.224	-0.266	0.339	-1.575	-0.266	-0.500	-0.893	-0.893	-1.575	1.719
GOMF_SNRNA_BINDING GOMF_SNRNA_BINDING	-0.809	-0.492	1.879	1.463	0.782	-2.073	-1.293	1.879	-0.809	-0.492	-0.493
GOMF_CARGO_RECEPTOR_ACTIVITY GOMF_CARGO_RECEPTOR_ACTIVITY	3.486	-0.753	-0.753	-0.505	-0.505	-0.505	-1.091	-2.180	0.277	0.851	2.145
GOMF_SCAVENGER_RECEPTOR_ACTIVITY GOMF_SCAVENGER_RECEPTOR_ACTIVITY	3.106	-0.242	-0.729	-0.431	-1.191	-0.431	-0.431	-1.948	-0.431	0.370	2.559
