GO	[-7.27 -0.63]	[-0.63 -0.44]	[-0.44 -0.23]	[-0.23 -0.10]	[-0.10 -0.01]	[-0.01 0.00]	[0.00 0.06]	[0.06 0.16]	[0.16 0.34]	[0.34 0.87]	[0.87 8.56]
GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN GSE21927_SPLEEN_C57BL6_VS_EL4_TUMOR_BALBC_MONOCYTES_DN	-8.318	-4.400	0.342	3.244	7.582	-8.318	0.693	1.194	5.408	-1.372	-5.132
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP	-3.545	-7.232	0.285	3.328	11.276	-2.493	1.359	2.097	0.382	-3.545	-5.975
GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN GSE2405_0H_VS_9H_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_DN	-5.968	-6.992	-0.264	1.612	8.540	-3.776	0.342	3.909	2.934	-1.128	-5.132
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-5.930	-2.314	0.453	3.284	4.310	-5.930	1.215	5.065	1.872	-3.204	-6.965
GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP	-4.400	-5.121	0.443	1.395	8.540	-5.968	1.194	4.263	1.011	-0.918	-7.005
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-5.121	-4.400	-0.350	5.013	6.239	-5.121	0.844	3.909	1.011	-1.372	-7.005
GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN GSE22886_NAIVE_CD4_TCELL_VS_12H_ACT_TH2_DN	-6.992	-4.400	-0.350	2.094	7.582	-5.968	0.342	3.570	3.244	-0.918	-4.410
GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN GSE23321_CD8_STEM_CELL_MEMORY_VS_NAIVE_CD8_TCELL_DN	-5.817	-3.651	-0.317	4.455	4.455	-5.817	-0.317	3.084	3.740	-0.684	-6.846
GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_DAY4.5_EFF_CD8_TCELL_DN	-5.121	-3.233	0.443	2.638	7.122	-4.400	0.443	5.013	1.395	-2.339	-7.005
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP	-1.353	-4.366	-0.573	4.310	8.126	-3.204	1.029	3.954	0.264	-4.366	-6.965
