GO	[-6.32 -0.92]	[-0.92 -0.59]	[-0.59 -0.34]	[-0.34 -0.13]	[-0.13 0.00]	[0.00 0.00]	[0.00 0.15]	[0.15 0.41]	[0.41 0.76]	[0.76 1.69]	[1.69 23.61]
REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA REACTOME_SCAVENGING_OF_HEME_FROM_PLASMA	-1.965	-2.865	-2.865	-2.865	3.964	19.303	1.339	-2.865	-2.865	-1.364	-1.366
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	-1.321	-2.691	-4.323	-3.163	0.598	12.113	0.368	-3.163	-1.321	0.475	6.038
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-1.349	-1.045	-2.709	-4.224	1.120	13.951	1.622	-3.378	-2.165	-0.797	1.618
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-1.710	-0.585	2.789	2.211	0.883	-7.852	1.256	1.699	1.256	-1.154	-7.860
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	3.941	7.830	1.907	-0.312	-0.920	-3.992	-0.920	0.290	-2.235	-3.992	-2.238
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	2.549	6.810	4.253	0.344	-0.979	-3.693	-0.778	-0.262	-1.814	-1.814	-5.177
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	0.272	4.203	4.203	2.966	-0.332	-3.876	-0.469	-0.646	-0.868	-4.995	-3.064
REACTOME_ANTIMICROBIAL_PEPTIDES REACTOME_ANTIMICROBIAL_PEPTIDES	-0.660	-1.683	-2.235	-2.962	2.259	10.538	1.290	-1.683	0.290	-2.235	-0.463
REACTOME_TRNA_PROCESSING REACTOME_TRNA_PROCESSING	0.684	5.304	4.807	0.512	-0.508	-4.619	0.368	-0.357	-2.137	-2.746	-2.750
REACTOME_PROTEIN_LOCALIZATION REACTOME_PROTEIN_LOCALIZATION	1.882	3.813	3.813	2.767	-0.442	-3.882	-1.494	-0.960	-2.696	-2.696	-1.208
REACTOME_S_PHASE REACTOME_S_PHASE	-0.310	0.519	3.184	2.226	-0.556	-6.757	0.396	1.681	0.662	-1.451	-5.522
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	1.370	4.811	1.041	1.041	0.520	-1.643	-0.452	-1.094	-1.643	-2.490	-2.493
REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE	-1.683	-0.312	1.027	0.427	0.290	-3.992	1.290	2.640	1.907	-1.254	-2.966
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	3.089	2.180	0.582	0.388	-1.303	-1.303	-0.885	-1.893	-1.893	-1.893	2.613
REACTOME_TRNA_AMINOACYLATION REACTOME_TRNA_AMINOACYLATION	1.085	5.694	0.477	0.749	-0.599	-1.742	0.269	-1.024	-0.599	-1.742	-1.744
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	0.769	-1.283	-3.640	-2.636	-0.529	0.931	-1.048	-0.529	0.931	2.540	3.140
REACTOME_RAC1_GTPASE_CYCLE REACTOME_RAC1_GTPASE_CYCLE	-0.525	0.650	-0.525	-1.065	-0.675	-6.348	0.399	2.669	1.162	2.097	-0.677
REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF REACTOME_REGULATION_OF_CHOLESTEROL_BIOSYNTHESIS_BY_SREBP_SREBF	0.245	0.416	1.604	3.522	-0.949	-2.282	-2.282	0.245	0.245	0.638	-1.469
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	-0.311	-0.311	-3.070	-3.070	-0.311	1.078	-0.430	-0.581	-0.311	1.078	4.719
REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION REACTOME_TRAF6_MEDIATED_IRF7_ACTIVATION	-1.202	-0.300	-1.202	-0.300	2.464	0.302	3.831	-0.610	-1.202	-0.300	-0.611
REACTOME_SULFUR_AMINO_ACID_METABOLISM REACTOME_SULFUR_AMINO_ACID_METABOLISM	-0.580	3.978	0.607	1.965	-1.160	-0.580	-1.160	-0.279	-1.160	-0.580	-0.280
REACTOME_AMINO_ACIDS_REGULATE_MTORC1 REACTOME_AMINO_ACIDS_REGULATE_MTORC1	0.245	1.234	0.416	3.522	0.911	-1.467	-1.467	-0.365	0.245	-2.282	-0.951
REACTOME_REGULATED_NECROSIS REACTOME_REGULATED_NECROSIS	-1.502	-2.324	1.193	-0.382	0.397	-2.324	-0.382	1.961	0.233	1.193	0.611
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	0.313	-0.876	-2.168	-2.887	0.457	1.992	0.633	-0.876	-0.432	0.457	2.741
REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING REACTOME_TRANS_GOLGI_NETWORK_VESICLE_BUDDING	-0.689	-1.013	0.689	0.481	-0.454	-2.990	1.226	2.752	0.481	0.314	-1.459
REACTOME_RAB_REGULATION_OF_TRAFFICKING REACTOME_RAB_REGULATION_OF_TRAFFICKING	-0.678	1.065	0.365	1.569	-0.354	-5.079	-0.496	1.065	0.501	0.365	-0.680
REACTOME_REGULATION_OF_IFNG_SIGNALING REACTOME_REGULATION_OF_IFNG_SIGNALING	-0.580	-0.580	-0.580	-0.199	-0.199	-0.580	1.489	-0.580	4.012	-0.199	-0.580
REACTOME_DIGESTION REACTOME_DIGESTION	-0.434	-0.953	-0.434	-0.434	1.284	3.986	-0.953	-0.953	-0.434	0.199	0.457
REACTOME_NUCLEOBASE_BIOSYNTHESIS REACTOME_NUCLEOBASE_BIOSYNTHESIS	1.386	2.868	-0.223	0.824	-0.621	-0.621	-0.621	-0.621	-0.621	-0.621	-0.223
REACTOME_SIGNALING_BY_NTRKS REACTOME_SIGNALING_BY_NTRKS	-0.886	1.224	-0.256	-0.256	-1.467	-2.313	-0.672	1.739	0.351	2.678	-0.674
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA	-1.077	-1.077	0.684	1.089	-0.520	-1.077	0.371	0.684	1.580	0.371	-1.079
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS	-0.926	-0.525	2.693	0.859	-0.525	-0.926	-1.617	0.859	0.555	0.555	-0.927
REACTOME_GLUCURONIDATION REACTOME_GLUCURONIDATION	-1.036	-0.491	-1.036	-1.036	-0.222	2.920	0.398	0.398	-0.491	-0.222	1.148
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS	1.823	0.332	1.823	0.332	-0.272	-0.704	0.332	-0.704	-0.704	-0.704	-0.705
REACTOME_GLUCOCORTICOID_BIOSYNTHESIS REACTOME_GLUCOCORTICOID_BIOSYNTHESIS	0.211	-0.414	-0.414	-0.414	-0.414	4.072	0.211	-0.414	0.211	-0.414	0.211
REACTOME_HISTIDINE_CATABOLISM REACTOME_HISTIDINE_CATABOLISM	-0.331	-0.331	-0.331	0.273	-0.331	-0.331	-0.331	-0.331	-0.331	1.529	2.451
REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID REACTOME_IKBA_VARIANT_LEADS_TO_EDA_ID	0.313	-0.290	-0.290	-0.290	0.894	-0.290	-0.290	2.722	-0.290	-0.290	-0.290
