GO	[-2.13 -0.33]	[-0.33 -0.22]	[-0.22 -0.15]	[-0.15 -0.10]	[-0.10 -0.04]	[-0.04 0.02]	[0.02 0.07]	[0.07 0.14]	[0.14 0.22]	[0.22 0.38]	[0.38 2.90]
LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX	-0.995	-0.995	-1.708	-0.995	-0.575	-1.708	0.789	-0.575	0.789	0.285	8.425
GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	0.250	-1.282	-2.763	-0.568	0.250	-0.359	-0.359	0.407	-0.866	0.609	6.102
GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP	-1.918	-1.164	-0.705	-0.227	-0.227	-1.918	-0.227	2.166	-0.227	0.390	3.185
GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN	-0.477	-1.540	-1.540	-0.863	-0.863	-0.477	0.618	-0.249	0.618	2.333	2.286
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN	-0.601	-0.601	-1.028	-0.601	-1.750	0.754	-1.028	-0.336	0.754	0.754	4.243
TSHZ1_TARGET_GENES TSHZ1_TARGET_GENES	0.269	-0.336	-0.601	0.479	1.954	-0.601	0.479	-1.750	-1.750	-0.601	2.416
KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP KOKKINAKIS_METHIONINE_DEPRIVATION_48HR_UP	-0.830	2.164	0.256	-0.351	-0.351	-0.830	-0.351	-0.830	-0.830	0.256	2.848
GSE8515_CTRL_VS_IL1_4H_STIM_MAC_UP GSE8515_CTRL_VS_IL1_4H_STIM_MAC_UP	-0.392	0.411	0.967	-0.678	-1.130	-0.392	-0.678	0.411	-1.876	0.226	3.897
MIR4760_5P MIR4760_5P	-1.750	-0.601	-1.028	1.495	0.269	0.269	-0.601	-0.601	0.754	-0.601	2.975
ESC_V6.5_UP_LATE.V1_UP ESC_V6.5_UP_LATE.V1_UP	0.528	-0.871	-0.378	-0.871	-0.871	0.236	0.528	-0.378	-0.871	0.934	2.707
GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN GSE22601_IMMATURE_CD4_SINGLE_POSITIVE_VS_DOUBLE_POSITIVE_THYMOCYTE_DN	-0.954	0.920	-0.954	-0.602	-0.954	-0.602	0.920	-1.477	0.643	0.418	2.965
GRABARCZYK_BCL11B_TARGETS_DN GRABARCZYK_BCL11B_TARGETS_DN	0.211	-0.414	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	0.642	4.051
