GO	[-2.13 -0.33]	[-0.33 -0.22]	[-0.22 -0.15]	[-0.15 -0.10]	[-0.10 -0.04]	[-0.04 0.02]	[0.02 0.07]	[0.07 0.14]	[0.14 0.22]	[0.22 0.38]	[0.38 2.90]
MORF_G22P1 MORF_G22P1	4.318	3.790	1.011	0.758	-0.243	-0.580	-2.354	-0.849	-3.316	-0.849	-3.373
LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX LAKE_ADULT_KIDNEY_C16_COLLECTING_SYSTEM_PRINCIPAL_CELLS_CORTEX	-0.995	-0.995	-1.708	-0.995	-0.575	-1.708	0.789	-0.575	0.789	0.285	8.425
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	2.421	3.889	1.622	-0.439	0.503	-0.672	-0.439	-2.056	-0.672	-2.056	-3.026
DESCARTES_MAIN_FETAL_MICROGLIA DESCARTES_MAIN_FETAL_MICROGLIA	-1.331	-0.704	0.247	-0.704	-1.331	-0.704	-0.363	-1.331	1.194	4.198	1.627
WP_EGFEGFR_SIGNALING_PATHWAY WP_EGFEGFR_SIGNALING_PATHWAY	-1.565	-0.507	0.626	-2.205	-0.327	-0.759	-3.145	0.862	1.807	1.454	1.752
GSE39556_CD8A_DC_VS_NK_CELL_DN GSE39556_CD8A_DC_VS_NK_CELL_DN	-1.792	0.254	-1.792	-1.792	0.455	0.254	3.546	-0.354	-1.062	1.050	1.021
GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP	0.250	-1.282	-2.763	-0.568	0.250	-0.359	-0.359	0.407	-0.866	0.609	6.102
GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN GSE26495_NAIVE_VS_PD1LOW_CD8_TCELL_DN	-0.896	-1.582	-0.501	-0.501	-1.582	0.587	1.291	0.340	-1.582	2.251	1.701
GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP GSE16450_CTRL_VS_IFNA_6H_STIM_IMMATURE_NEURON_CELL_LINE_UP	-1.918	-1.164	-0.705	-0.227	-0.227	-1.918	-0.227	2.166	-0.227	0.390	3.185
GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_UP GSE17721_0.5H_VS_12H_GARDIQUIMOD_BMDC_UP	2.526	1.586	2.031	-2.002	-1.232	-1.232	0.352	-0.759	-0.759	-0.255	-0.468
MORF_PRKDC MORF_PRKDC	1.224	0.957	0.364	2.623	0.364	-0.246	0.364	-3.786	-1.115	-0.558	-1.570
GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN GSE42021_CD24LO_TREG_VS_CD24LO_TCONV_THYMUS_DN	1.552	2.550	0.504	0.285	-1.708	0.285	-1.708	0.504	-0.317	-1.708	-0.593
GSE45837_WT_VS_GFI1_KO_PDC_DN GSE45837_WT_VS_GFI1_KO_PDC_DN	0.684	2.509	1.955	-1.456	0.404	-0.799	-0.218	-0.430	-0.218	-1.456	-1.481
GOCC_FICOLIN_1_RICH_GRANULE GOCC_FICOLIN_1_RICH_GRANULE	3.893	1.127	0.823	0.364	-1.042	0.364	-0.671	-2.424	-1.042	-0.417	-0.694
GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN GSE32901_TH17_EMRICHED_VS_TH17_NEG_CD4_TCELL_DN	-0.601	-0.601	-1.750	0.479	-1.028	-0.336	-1.750	0.479	0.479	3.035	1.458
GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN GSE22229_RENAL_TRANSPLANT_VS_HEALTHY_PBMC_DN	-0.477	-1.540	-1.540	-0.863	-0.863	-0.477	0.618	-0.249	0.618	2.333	2.286
GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_IL4_TREATED_MACROPHAGE_DN	-0.601	-0.601	-1.028	-0.601	-1.750	0.754	-1.028	-0.336	0.754	0.754	4.243
