GO	[-8.57 -0.88]	[-0.88 -0.27]	[-0.27 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.31]	[0.31 0.84]	[0.84 8.92]
GO:0001666 response to hypoxia	-3.030	1.307	2.901	-1.754	-6.026	-3.599	-3.599	-1.754	7.317	1.528	3.228
GO:0035579 specific granule membrane	-3.729	-0.790	1.198	-0.377	-2.728	-3.729	-3.729	-2.028	7.161	0.714	6.553
GO:0035578 azurophil granule lumen	-3.729	-0.790	1.810	-0.790	-3.729	-3.729	-1.503	-1.100	9.127	0.363	3.856
GO:0007156 homophilic cell adhesion via plasma membrane adhesion molecules	0.357	0.259	0.357	-1.980	-4.290	-1.980	-2.935	-1.027	-0.620	2.457	13.870
GO:0008237 metallopeptidase activity	0.659	1.926	1.205	-0.920	-2.619	-2.619	-3.154	-1.773	2.205	-1.159	5.499
GO:0008081 phosphoric diester hydrolase activity	-1.430	1.274	-0.348	-0.920	-1.430	-2.236	-2.236	-2.236	1.651	3.049	3.599
GO:0005164 tumor necrosis factor receptor binding	0.264	-0.341	0.509	-1.284	-1.284	-1.284	-1.284	-0.341	0.836	1.719	2.266
GO:0005201 extracellular matrix structural constituent	0.262	-0.546	-0.546	-1.817	0.422	-0.834	-0.834	-1.817	0.875	1.167	4.295
GO:0045746 negative regulation of Notch signaling pathway	-0.579	-0.279	-0.579	-0.279	0.324	-1.159	-1.159	-1.159	1.961	0.607	2.564
GO:0045028 G-protein coupled purinergic nucleotide receptor activity	-0.223	-0.223	-0.621	-0.621	-0.621	-0.621	-0.621	-0.621	0.823	0.823	3.770
GO:0006937 regulation of muscle contraction	-0.745	0.304	-0.298	-0.298	-0.745	-0.745	0.304	-0.745	-0.298	0.655	4.057
