GO	[-25.09 -0.61]	[-0.61 -0.28]	[-0.28 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.18]	[0.18 0.34]	[0.34 0.68]	[0.68 7.89]
XIE_ST_HSC_S1PR3_OE_UP XIE_ST_HSC_S1PR3_OE_UP	-0.442	0.360	-1.132	-2.021	-3.376	-1.681	-1.386	-1.386	0.468	5.315	9.067
NAGASHIMA_NRG1_SIGNALING_UP NAGASHIMA_NRG1_SIGNALING_UP	-1.382	-0.893	-0.415	-0.415	-4.177	-5.928	-1.382	1.861	3.369	3.033	2.731
VERHAAK_AML_WITH_NPM1_MUTATED_UP VERHAAK_AML_WITH_NPM1_MUTATED_UP	-2.385	-1.114	0.370	-0.714	-1.114	-4.630	-1.367	0.370	1.992	6.226	2.559
CERVERA_SDHB_TARGETS_1_UP CERVERA_SDHB_TARGETS_1_UP	-0.354	0.849	-0.677	-0.905	-1.186	-5.067	-1.533	-0.677	0.661	2.853	4.982
MIKKELSEN_IPS_WITH_HCP_H3K27ME3 MIKKELSEN_IPS_WITH_HCP_H3K27ME3	2.289	0.334	-1.434	-2.466	3.053	-1.074	-1.888	-2.466	-0.790	0.476	3.934
KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN KIM_BIPOLAR_DISORDER_OLIGODENDROCYTE_DENSITY_CORR_DN	0.404	-1.420	0.267	-1.029	5.688	0.404	-1.420	-1.933	-1.029	-0.731	2.724
ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE ANASTASSIOU_MULTICANCER_INVASIVENESS_SIGNATURE	1.546	0.906	-1.211	-0.810	0.651	-1.783	-1.211	-2.654	-0.527	0.440	4.410
LEE_LIVER_CANCER_SURVIVAL_UP LEE_LIVER_CANCER_SURVIVAL_UP	1.508	1.508	-1.367	0.370	0.751	-3.939	-0.432	-1.997	-1.997	1.094	2.559
BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN BLANCO_MELO_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_A594_CELLS_DN	3.447	-0.443	-0.613	-0.613	-0.613	-0.829	-2.351	-2.982	0.413	0.936	3.463
SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_DN	1.861	0.646	-1.691	-2.468	1.381	0.292	-2.468	-0.893	-1.382	0.801	3.388
TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_16D_DN	-0.903	-0.265	1.435	0.340	-2.896	-2.896	-1.167	-0.512	0.611	1.435	3.747
WIERENGA_STAT5A_TARGETS_GROUP1 WIERENGA_STAT5A_TARGETS_GROUP1	0.749	-0.761	0.945	0.749	-2.101	-3.298	-1.299	-1.299	1.410	0.749	2.637
CHEBOTAEV_GR_TARGETS_DN CHEBOTAEV_GR_TARGETS_DN	1.679	1.679	0.432	-0.566	-1.661	-1.003	-2.637	-0.566	-1.661	0.578	3.379
KUNINGER_IGF1_VS_PDGFB_TARGETS_UP KUNINGER_IGF1_VS_PDGFB_TARGETS_UP	-0.266	-0.266	-1.253	-0.412	0.937	-0.888	-1.253	-0.888	-0.614	0.339	6.304
DORN_ADENOVIRUS_INFECTION_48HR_UP DORN_ADENOVIRUS_INFECTION_48HR_UP	-0.580	-0.199	-0.580	-0.580	0.434	-0.580	-0.580	-0.580	2.211	-0.199	2.216
MIKKELSEN_ES_ICP_WITH_H3K27ME3 MIKKELSEN_ES_ICP_WITH_H3K27ME3	1.928	-0.599	0.269	-0.599	0.269	-0.336	-1.741	-1.024	0.269	-0.599	2.997
