GO	[-25.09 -0.61]	[-0.61 -0.28]	[-0.28 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.18]	[0.18 0.34]	[0.34 0.68]	[0.68 7.89]
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	-6.560	-1.725	-0.263	1.227	-0.463	-6.560	6.040	9.389	1.661	-1.426	-6.539
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	-2.862	-0.935	2.065	17.154	1.681	-2.862	-0.935	-2.862	-1.363	-2.862	-1.357
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	1.321	0.301	-2.597	-4.911	8.991	5.332	-5.746	-3.061	-2.192	0.507	0.642
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	-3.072	-1.784	2.275	0.736	0.736	-6.085	4.655	7.290	-0.458	-2.578	-5.094
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	-5.335	-0.525	0.399	2.357	0.301	-6.322	5.973	3.280	0.514	-0.674	-5.316
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	-4.267	-0.608	1.403	1.914	0.487	-6.401	5.142	3.528	-0.791	-0.791	-5.166
FUJII_YBX1_TARGETS_DN FUJII_YBX1_TARGETS_DN	-4.170	-0.814	0.797	1.559	0.309	-6.718	2.042	4.601	2.887	-1.241	-4.857
WELCSH_BRCA1_TARGETS_DN WELCSH_BRCA1_TARGETS_DN	-3.796	0.522	0.852	3.418	-0.784	-3.093	-0.320	9.807	-0.594	-2.034	-3.080
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	-5.149	-1.211	0.344	1.264	-0.354	-3.102	2.835	6.747	1.718	-1.487	-3.661
HOLLERN_SQUAMOUS_BREAST_TUMOR HOLLERN_SQUAMOUS_BREAST_TUMOR	1.191	-0.689	-0.689	-3.483	3.768	8.161	-4.927	-2.026	-1.669	-0.405	0.667
RAMALHO_STEMNESS_UP RAMALHO_STEMNESS_UP	-3.623	-1.045	0.386	1.738	0.496	-6.797	1.983	6.544	0.622	-0.672	-2.610
ELVIDGE_HYPOXIA_DN ELVIDGE_HYPOXIA_DN	-6.151	-1.452	0.319	0.319	0.433	-4.049	3.449	4.227	2.116	-0.392	-2.217
XIE_ST_HSC_S1PR3_OE_UP XIE_ST_HSC_S1PR3_OE_UP	-0.442	0.360	-1.132	-2.021	-3.376	-1.681	-1.386	-1.386	0.468	5.315	9.067
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-4.595	0.285	3.198	0.767	0.932	-5.409	2.577	0.379	2.291	-1.347	-3.889
NAGASHIMA_NRG1_SIGNALING_UP NAGASHIMA_NRG1_SIGNALING_UP	-1.382	-0.893	-0.415	-0.415	-4.177	-5.928	-1.382	1.861	3.369	3.033	2.731
