GO	[-0.69 -0.10]	[-0.10 -0.07]	[-0.07 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
CAVIN1_TARGET_GENES CAVIN1_TARGET_GENES	2.414	1.595	0.676	-0.507	-1.747	-0.786	1.246	-2.612	-0.786	-0.507	0.285
MIR1911_3P MIR1911_3P	-1.823	0.240	0.685	0.431	-1.090	0.999	-0.650	-0.650	1.372	1.800	-1.829
KCCGNSWTTT_UNKNOWN KCCGNSWTTT_UNKNOWN	2.032	-1.380	1.138	-0.751	-1.028	-0.250	-1.028	-0.250	-0.751	-1.028	3.584
MIR3149 MIR3149	-0.817	2.002	0.816	-0.339	-4.755	0.645	0.370	0.266	1.225	-0.622	-0.629
CCTGTGA_MIR513 CCTGTGA_MIR513	-1.142	0.272	1.631	1.927	0.272	0.893	-2.413	-1.142	-1.899	0.389	0.885
GGCNKCCATNK_UNKNOWN GGCNKCCATNK_UNKNOWN	4.915	-0.791	0.594	-1.055	-1.787	-0.417	-0.291	-0.581	-0.581	-0.417	1.210
MIR1271_3P MIR1271_3P	1.504	-1.241	-1.819	-1.241	1.504	-1.241	-0.344	1.169	0.628	-0.546	0.871
ZNF354B_TARGET_GENES ZNF354B_TARGET_GENES	0.646	-0.736	-1.181	-0.318	-3.197	-0.568	-0.430	-0.430	1.647	1.906	1.395
HIVEP1_TARGET_GENES HIVEP1_TARGET_GENES	4.835	1.016	-0.376	0.473	-0.943	-0.523	-0.523	-0.263	-0.709	-2.014	-0.381
MIR371B_3P MIR371B_3P	1.334	-0.860	0.359	-0.860	1.334	1.790	-0.476	-0.860	-0.860	-1.533	0.611
MIR659_5P MIR659_5P	1.150	-1.035	-1.035	1.150	0.398	-0.491	2.251	-0.491	-0.491	-1.035	-0.223
MIR603 MIR603	1.619	0.493	-0.581	-0.327	-0.956	1.619	-1.489	-0.327	-1.489	-0.956	2.133
MIR1277_3P MIR1277_3P	0.434	-0.580	-0.580	-0.580	0.892	-0.580	-0.580	1.489	-0.580	1.489	-0.200
