GO	[-4.16 -0.18]	[-0.18 -0.11]	[-0.11 -0.07]	[-0.07 -0.04]	[-0.04 -0.02]	[-0.02 0.00]	[0.00 0.03]	[0.03 0.06]	[0.06 0.10]	[0.10 0.17]	[0.17 2.76]
GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN	-0.477	-0.477	0.618	1.809	-1.540	3.556	-1.540	0.618	-0.863	-0.477	-0.884
GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_DN GSE25088_WT_VS_STAT6_KO_MACROPHAGE_ROSIGLITAZONE_STIM_DN	1.905	0.789	-2.086	-2.086	-0.285	0.525	-0.493	0.525	1.905	-1.302	-0.511
MIR22_5P MIR22_5P	-1.096	1.822	1.822	-1.834	-0.652	0.689	1.386	-0.373	-0.652	0.239	-1.865
KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN KAECH_DAY8_EFF_VS_DAY15_EFF_CD8_TCELL_DN	2.942	-1.062	-1.062	0.721	-1.792	-1.062	0.455	-0.626	1.886	-0.626	0.439
GOBP_NOTCH_SIGNALING_PATHWAY GOBP_NOTCH_SIGNALING_PATHWAY	0.428	0.428	-1.414	-1.414	-0.767	1.088	-1.414	0.216	2.033	-0.767	1.492
MORF_NME2 MORF_NME2	-0.259	0.545	-2.466	-0.259	-1.619	-0.694	0.793	-1.619	0.793	1.089	2.198
GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN GSE19198_CTRL_VS_IL21_TREATED_TCELL_24H_DN	1.188	-1.666	-0.300	-1.666	-0.962	-0.300	0.826	0.302	0.302	-0.962	3.170
GSE3982_NKCELL_VS_TH1_UP GSE3982_NKCELL_VS_TH1_UP	3.873	0.303	-0.299	-1.205	-0.611	0.574	-0.611	-1.205	0.303	0.934	-1.226
XU_GH1_AUTOCRINE_TARGETS_DN XU_GH1_AUTOCRINE_TARGETS_DN	-0.641	0.886	2.386	0.542	-0.320	-0.641	-1.247	1.813	-1.247	-1.247	-0.330
GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP GSE2405_HEAT_KILLED_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_9H_UP	0.239	-1.834	0.432	2.311	0.432	1.008	0.432	0.239	-1.834	-1.834	0.229
GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_UP GSE27786_CD4_TCELL_VS_ERYTHTROBLAST_UP	2.451	-0.270	0.549	-0.786	0.549	-0.786	-0.472	2.451	-0.472	-2.044	-1.296
FIGUEROA_AML_METHYLATION_CLUSTER_3_UP FIGUEROA_AML_METHYLATION_CLUSTER_3_UP	1.038	-0.550	-1.122	0.647	-0.550	-1.122	-1.122	-0.550	-0.259	3.406	0.630
MIR4735_3P MIR4735_3P	-0.831	-1.498	1.880	1.403	-0.233	-0.233	-1.498	-1.498	0.381	0.992	0.368
GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN GSE17974_0.5H_VS_72H_UNTREATED_IN_VITRO_CD4_TCELL_DN	-0.863	-0.477	-1.540	0.360	-0.863	-1.540	2.333	0.947	0.618	1.345	-0.492
MIR548M MIR548M	0.525	0.789	1.481	-0.813	-2.086	-0.285	0.318	1.481	-0.813	0.525	-2.122
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP	1.439	-1.792	-1.062	-1.062	0.721	-0.626	0.455	-0.626	0.455	-0.626	2.883
GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_DN	-0.521	-1.080	2.168	-1.080	-0.240	-0.240	0.372	2.821	-1.080	-0.521	-0.248
MIR548AU_3P MIR548AU_3P	0.455	0.455	-0.354	3.546	-0.354	0.721	-0.354	0.254	-1.792	-1.792	-0.645
MIR193A_3P_MIR193B_3P MIR193A_3P_MIR193B_3P	1.062	3.043	-0.788	-0.788	-0.324	0.611	-0.788	-0.788	-0.788	0.279	0.272
