GO	[-50.28 -1.16]	[-1.16 -0.67]	[-0.67 -0.44]	[-0.44 -0.19]	[-0.19 0.00]	[0.00 0.00]	[0.00 0.18]	[0.18 0.48]	[0.48 0.92]	[0.92 1.96]	[1.96 10.35]
MIR337_3P MIR337_3P	0.272	0.893	0.893	4.640	-0.644	-3.053	-0.866	1.114	-0.469	-0.644	-2.422
MIR619_5P MIR619_5P	-1.231	-0.552	-2.426	0.427	0.427	-2.426	1.884	-0.292	0.566	3.977	-0.556
MIR1233_3P MIR1233_3P	-0.368	-3.236	-0.368	0.382	-1.171	-1.643	0.382	1.026	0.243	3.274	0.770
MIR548AV_3P MIR548AV_3P	-1.784	1.088	1.290	0.904	1.290	-3.647	-1.466	0.738	0.463	0.591	-1.199
MIR12132 MIR12132	0.583	-1.133	0.925	1.601	2.156	-0.886	1.129	-0.275	-0.886	-3.294	-1.139
MIR657 MIR657	-3.028	-0.301	0.301	0.908	3.143	0.463	-0.471	0.301	0.463	-2.107	-0.473
MIR637 MIR637	0.337	-0.833	-1.563	-2.807	0.673	-1.151	-0.588	1.140	0.673	1.734	1.415
MIR653_5P MIR653_5P	-0.321	-1.369	2.499	0.282	0.534	-1.063	1.328	-0.448	0.696	0.396	-3.415
MIR3156_3P MIR3156_3P	-0.377	0.522	0.522	1.816	-2.733	-2.032	0.942	0.715	0.942	-0.554	-1.106
MIR503_5P MIR503_5P	-0.348	0.259	0.541	2.482	2.118	-2.331	-0.506	-0.714	0.729	-1.329	-0.988
MIR3144_5P MIR3144_5P	-2.155	0.287	1.018	-0.316	-0.316	-0.316	-0.534	0.477	-0.864	-0.864	3.786
MIR548AY_3P MIR548AY_3P	1.152	0.380	1.152	0.588	1.505	-2.363	-0.645	-0.399	-1.536	0.380	-1.009
MIR4257 MIR4257	-2.637	0.579	-0.291	-0.411	0.433	-2.637	-0.291	1.168	2.291	0.311	0.309
MIR4638_3P MIR4638_3P	-0.738	1.005	2.097	0.499	0.316	-2.529	0.316	-1.122	0.316	0.729	-1.126
MIR139_3P MIR139_3P	-0.662	0.762	1.292	-0.247	-0.662	-0.662	-0.247	-0.662	-0.662	2.697	-0.248
MIR12120 MIR12120	-0.673	-0.401	-0.524	1.830	2.364	-1.594	-0.401	1.588	-0.673	0.301	-1.934
MIR500A_5P MIR500A_5P	-0.435	0.284	-0.435	1.460	1.712	-1.909	0.284	0.388	-0.319	1.018	-2.862
MIR122_3P MIR122_3P	-0.331	-0.331	1.528	2.453	-0.331	-0.331	-0.331	0.273	-0.331	-0.331	-0.332
