GO	[-6.16 -0.95]	[-0.95 -0.62]	[-0.62 -0.39]	[-0.39 -0.17]	[-0.17 0.00]	[0.00 0.04]	[0.04 0.24]	[0.24 0.51]	[0.51 0.86]	[0.86 1.80]	[1.80 8.58]
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	1.431	2.434	5.219	6.512	0.704	-7.131	-0.263	-0.459	-3.304	-6.091	-8.564
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	2.727	7.444	3.702	2.158	0.446	-5.230	-0.591	-0.747	-2.389	-6.091	-7.216
HALLMARK_G2M_CHECKPOINT HALLMARK_G2M_CHECKPOINT	-2.389	-0.932	1.899	1.656	-0.932	-5.230	2.434	3.362	3.036	-1.397	-6.172
HALLMARK_TNFA_SIGNALING_VIA_NFKB HALLMARK_TNFA_SIGNALING_VIA_NFKB	-2.845	-4.530	-2.415	-1.165	-0.948	-1.707	0.334	0.436	2.402	8.358	3.242
HALLMARK_E2F_TARGETS HALLMARK_E2F_TARGETS	-0.747	-0.747	1.223	1.899	0.343	-5.230	0.859	4.431	1.223	-0.932	-8.564
HALLMARK_KRAS_SIGNALING_DN HALLMARK_KRAS_SIGNALING_DN	1.656	-1.148	-2.817	-2.014	-0.263	10.011	-0.932	-3.859	-1.397	0.704	1.843
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.459	-0.459	-2.389	-4.495	-1.148	2.727	-2.817	-0.747	-0.263	2.158	8.290
HALLMARK_MITOTIC_SPINDLE HALLMARK_MITOTIC_SPINDLE	-1.663	-0.733	-1.130	-0.916	0.263	-6.052	7.036	2.189	3.402	-0.342	-2.038
HALLMARK_MYC_TARGETS_V2 HALLMARK_MYC_TARGETS_V2	7.950	2.778	0.566	0.363	-0.416	-1.578	-0.669	-1.038	-2.415	-2.415	-1.599
HALLMARK_SPERMATOGENESIS HALLMARK_SPERMATOGENESIS	0.617	-2.365	-5.674	-0.374	0.341	3.425	2.026	0.341	-0.691	-0.691	0.596
HALLMARK_INFLAMMATORY_RESPONSE HALLMARK_INFLAMMATORY_RESPONSE	-0.459	-1.397	-1.685	-2.014	-2.817	-0.263	-0.459	-0.263	1.431	4.431	3.282
HALLMARK_MYOGENESIS HALLMARK_MYOGENESIS	-0.351	-0.747	-0.591	-3.859	-0.459	5.219	-1.685	-1.397	0.343	1.032	2.658
HALLMARK_DNA_REPAIR HALLMARK_DNA_REPAIR	-0.292	0.897	3.125	1.572	0.897	-2.799	0.424	0.559	-0.930	-2.288	-2.848
HALLMARK_IL2_STAT5_SIGNALING HALLMARK_IL2_STAT5_SIGNALING	-0.342	-0.916	-1.663	-0.449	-2.789	-1.378	0.719	0.457	1.051	4.869	0.690
HALLMARK_MTORC1_SIGNALING HALLMARK_MTORC1_SIGNALING	-0.470	2.402	0.554	0.554	2.128	-2.415	0.334	-0.270	0.334	-0.470	-4.601
HALLMARK_PANCREAS_BETA_CELLS HALLMARK_PANCREAS_BETA_CELLS	-1.662	0.302	-1.662	-0.550	-0.300	5.275	-0.550	0.302	-0.960	0.529	0.518
HALLMARK_APOPTOSIS HALLMARK_APOPTOSIS	-2.670	-0.933	-0.728	0.398	-1.466	-1.806	-0.309	1.981	1.711	2.271	0.806
HALLMARK_PROTEIN_SECRETION HALLMARK_PROTEIN_SECRETION	-1.693	-1.261	1.601	-0.462	1.601	-1.261	1.303	0.598	1.601	-1.261	-1.286
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.523	0.523	1.103	0.318	1.473	-2.080	1.103	-2.080	-0.811	0.318	-1.316
HALLMARK_KRAS_SIGNALING_UP HALLMARK_KRAS_SIGNALING_UP	-0.591	-0.747	-2.817	-0.747	-0.747	4.059	-0.459	0.343	-0.459	1.223	1.181
HALLMARK_COAGULATION HALLMARK_COAGULATION	0.571	-0.407	-1.977	-1.977	0.311	1.920	-1.577	-0.555	0.736	1.637	0.712
HALLMARK_INTERFERON_GAMMA_RESPONSE HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.948	-0.360	0.554	-2.415	-0.948	-1.165	1.202	0.436	0.554	3.321	-0.285
HALLMARK_HYPOXIA HALLMARK_HYPOXIA	0.566	-0.932	-3.304	-0.932	-0.459	0.566	-0.932	0.446	1.223	1.899	0.995
HALLMARK_ADIPOGENESIS HALLMARK_ADIPOGENESIS	0.446	1.656	2.727	0.343	0.704	-2.817	-0.459	-0.932	-0.459	-0.459	-0.964
HALLMARK_FATTY_ACID_METABOLISM HALLMARK_FATTY_ACID_METABOLISM	0.910	2.114	0.910	0.910	-0.508	-2.095	-1.099	0.329	-0.864	-1.708	0.707
HALLMARK_P53_PATHWAY HALLMARK_P53_PATHWAY	-0.579	-1.130	1.682	-0.342	0.579	-3.273	0.457	-0.579	-0.449	1.927	0.690
