GO	[-20.07 -0.89]	[-0.89 -0.37]	[-0.37 -0.18]	[-0.18 -0.06]	[-0.06 0.00]	[0.00 0.04]	[0.04 0.18]	[0.18 0.42]	[0.42 0.71]	[0.71 1.22]	[1.22 20.01]
GO_RNA_BINDING_INVOLVED_IN_POSTTRANSCRIPTIONAL_GENE_SILENCING GO_RNA_BINDING_INVOLVED_IN_POSTTRANSCRIPTIONAL_GENE_SILENCING	-1.643	-2.289	-3.235	-2.289	14.237	18.910	-3.235	-3.235	-1.170	-3.235	-3.247
GO_ODORANT_BINDING GO_ODORANT_BINDING	-3.277	-0.577	-3.277	-3.277	2.757	10.746	-3.277	-0.577	1.599	-0.244	-0.847
GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	-3.984	-0.461	9.791	4.920	-1.679	-2.230	0.427	-1.251	-0.312	-0.659	-2.241
GO_MITOCHONDRIAL_GENE_EXPRESSION GO_MITOCHONDRIAL_GENE_EXPRESSION	-4.597	-0.568	0.807	-0.430	-1.181	-3.834	-2.197	-0.568	0.284	11.213	2.775
GO_KERATIN_FILAMENT GO_KERATIN_FILAMENT	-2.654	-0.329	-1.211	-1.783	2.353	10.869	-0.810	-2.654	0.652	-1.211	-0.530
GO_TERTIARY_GRANULE GO_TERTIARY_GRANULE	13.218	1.356	-1.636	-0.357	-0.635	-0.822	0.348	-0.357	-3.596	-1.048	-1.648
GO_PRERIBOSOME GO_PRERIBOSOME	-2.143	-2.143	0.289	-0.488	-2.143	-0.488	-1.517	-2.143	1.155	5.798	4.601
GO_HORMONE_ACTIVITY GO_HORMONE_ACTIVITY	-1.432	0.413	-2.350	-3.791	2.331	6.823	-1.843	-1.098	0.737	-0.311	0.556
GO_SISTER_CHROMATID_SEGREGATION GO_SISTER_CHROMATID_SEGREGATION	-3.776	-1.877	0.420	2.152	0.678	-0.646	5.681	2.152	-1.877	-1.026	-1.892
GO_SPLICEOSOMAL_COMPLEX GO_SPLICEOSOMAL_COMPLEX	-4.317	-1.192	2.008	5.492	-0.594	-1.465	1.291	-0.958	0.592	0.262	-0.968
GO_PEPTIDE_RECEPTOR_ACTIVITY GO_PEPTIDE_RECEPTOR_ACTIVITY	1.129	0.329	-3.293	-2.200	0.744	0.744	-2.200	-1.781	4.294	0.744	0.440
GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GO_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	-2.130	2.251	2.941	0.301	-2.130	-1.687	-2.130	0.732	-1.022	1.650	0.558
GO_NCRNA_TRANSCRIPTION GO_NCRNA_TRANSCRIPTION	-1.948	-0.600	2.204	3.362	-2.534	-2.534	0.448	-0.829	-0.424	0.448	1.550
GO_ATPASE_COMPLEX GO_ATPASE_COMPLEX	-1.707	-2.362	0.967	2.285	-0.254	-1.225	1.245	0.725	0.521	-3.319	0.719
GO_CHEMOKINE_ACTIVITY GO_CHEMOKINE_ACTIVITY	0.584	-1.574	-0.892	-1.574	1.279	4.058	-1.574	-0.892	0.584	-0.266	0.337
GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GO_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	3.618	-0.292	-1.402	-1.123	-0.398	0.310	-3.732	-0.888	1.049	-0.398	2.574
GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	-2.529	-0.287	-0.738	1.005	0.499	-1.122	-1.676	-0.738	-0.287	1.005	4.679
GO_BASE_EXCISION_REPAIR GO_BASE_EXCISION_REPAIR	-1.782	-1.782	0.254	1.864	-1.782	1.424	1.864	0.254	-0.624	-0.624	0.450
GO_ERAD_PATHWAY GO_ERAD_PATHWAY	-2.230	0.290	-0.312	3.930	0.427	-1.679	1.904	0.427	0.427	-1.679	-1.260
GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION GO_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	7.903	-0.945	-0.945	-0.596	-0.596	-1.167	-0.462	0.569	-0.596	-0.756	0.699
GO_TYPE_I_INTERFERON_RECEPTOR_BINDING GO_TYPE_I_INTERFERON_RECEPTOR_BINDING	-0.704	0.332	-0.704	-0.704	0.707	2.543	-0.704	-0.704	2.543	-0.704	-0.706
GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GO_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	0.937	0.464	-0.822	-4.341	-0.259	-0.822	-0.822	-0.635	2.135	-0.259	2.732
GO_CENTRIOLE GO_CENTRIOLE	-0.320	0.883	0.696	1.328	-1.368	-1.368	1.328	2.848	-0.812	-2.188	-1.750
GO_ADHERENS_JUNCTION_ORGANIZATION GO_ADHERENS_JUNCTION_ORGANIZATION	1.931	-0.329	-1.783	-1.211	-1.211	-2.654	1.207	0.441	0.441	0.907	0.901
GO_PLATELET_ALPHA_GRANULE_MEMBRANE GO_PLATELET_ALPHA_GRANULE_MEMBRANE	4.520	1.292	-0.662	-0.662	-0.662	-0.247	-0.662	-0.247	-0.662	-0.662	0.361
GO_MEGAKARYOCYTE_DIFFERENTIATION GO_MEGAKARYOCYTE_DIFFERENTIATION	0.633	3.156	2.350	-0.289	0.313	-1.621	-0.289	0.313	-2.164	-1.201	-1.209
GO_AUTOPHAGOSOME GO_AUTOPHAGOSOME	1.457	-0.257	-0.571	3.340	-1.534	-1.534	0.916	0.916	-2.064	-0.571	-0.576
GO_CELLULAR_PIGMENTATION GO_CELLULAR_PIGMENTATION	0.522	-1.293	0.522	-0.285	0.522	0.782	2.342	0.782	-2.072	-0.809	-2.079
GO_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS GO_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS	4.069	-0.623	0.633	-1.201	-1.201	-0.432	-1.201	-0.432	-0.432	-0.875	2.724
GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY	-1.327	-0.836	2.273	1.820	-0.513	-2.114	-0.300	0.499	-0.513	1.414	-0.841
GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	-0.476	0.615	-0.250	0.941	-0.860	-0.250	3.506	0.615	-1.533	-0.860	-1.538
GO_CELL_FATE_SPECIFICATION GO_CELL_FATE_SPECIFICATION	-0.446	0.613	-2.197	-0.896	1.054	2.686	-0.896	-0.641	1.946	-1.650	0.298
