GO	[-7.27 -0.54]	[-0.54 -0.24]	[-0.24 -0.12]	[-0.12 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.20]	[0.20 0.43]	[0.43 0.92]	[0.92 8.92]
GOBP_COMPLEMENT_ACTIVATION GOBP_COMPLEMENT_ACTIVATION	2.521	-4.075	-2.864	-3.421	3.866	9.942	-0.845	-3.421	-2.864	0.547	0.554
GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING	6.347	-1.963	-1.963	-2.862	1.029	6.347	-1.363	-0.935	-2.862	-0.252	-0.622
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	2.497	-2.478	-1.957	-5.068	1.300	6.470	-0.677	-2.478	-1.533	0.661	1.310
GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING	5.490	-2.035	-2.035	-2.945	0.966	6.117	-2.035	-0.668	-2.035	0.328	-0.435
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	2.047	-1.261	-3.325	-0.621	-0.798	-0.356	-2.775	-1.010	-1.010	2.047	9.143
GOBP_PHAGOCYTOSIS_RECOGNITION GOBP_PHAGOCYTOSIS_RECOGNITION	5.416	-1.506	-2.032	-2.032	0.940	4.874	-2.032	-1.506	-1.506	-0.247	0.526
GOMF_ANTIGEN_BINDING GOMF_ANTIGEN_BINDING	2.429	-1.637	-2.013	-2.013	3.081	5.917	-1.049	-2.013	-1.049	0.463	-0.629
GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY	6.161	0.301	-0.751	-1.981	0.301	-0.418	-1.253	-3.726	-0.567	1.847	0.717
GOBP_STRIATED_MUSCLE_CONTRACTION GOBP_STRIATED_MUSCLE_CONTRACTION	2.310	0.268	-1.761	-0.943	-0.943	-0.336	-4.283	0.920	0.604	-0.943	4.737
GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	3.520	0.892	-3.028	-1.584	-0.978	1.325	-2.456	-1.253	0.551	0.551	1.335
GOCC_BASEMENT_MEMBRANE GOCC_BASEMENT_MEMBRANE	3.151	-0.624	-2.883	-1.202	-0.432	0.312	-1.202	-1.202	-0.290	1.080	3.167
GOBP_NEURAL_RETINA_DEVELOPMENT GOBP_NEURAL_RETINA_DEVELOPMENT	3.354	-0.264	-2.904	-2.904	-0.422	0.342	-0.264	-0.422	-0.422	0.519	1.645
GOBP_SYNAPSE_ASSEMBLY GOBP_SYNAPSE_ASSEMBLY	2.994	1.586	-2.983	-0.426	-0.910	-0.910	-1.137	-1.715	0.284	0.957	1.847
GOBP_CILIUM_MOVEMENT GOBP_CILIUM_MOVEMENT	4.544	-0.650	-0.650	-2.039	-1.661	-0.839	-0.839	-0.839	1.564	0.739	1.338
