GO	[-6.34 -0.58]	[-0.58 -0.26]	[-0.26 -0.14]	[-0.14 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.22]	[0.22 0.46]	[0.46 0.96]	[0.96 8.92]
SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM SCHLOSSER_MYC_TARGETS_REPRESSED_BY_SERUM	-5.456	-0.543	8.532	10.783	-0.409	-5.456	1.700	0.530	-1.424	-5.456	-5.439
PUJANA_XPRSS_INT_NETWORK PUJANA_XPRSS_INT_NETWORK	-6.985	1.507	3.594	3.594	-0.366	-6.985	2.295	3.594	-0.634	-4.779	-5.713
MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN	-5.112	0.353	3.895	8.280	-0.345	-6.085	3.895	0.901	-0.761	-6.085	-5.094
BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP	-7.863	-0.596	3.701	5.204	-0.263	-7.863	3.039	1.661	0.706	-2.464	-4.717
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	-1.963	-1.363	4.503	20.258	-0.935	-2.862	-0.935	-1.963	-1.963	-1.963	-1.357
SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP SOTIRIOU_BREAST_CANCER_GRADE_1_VS_3_UP	-6.401	-1.011	2.199	3.528	-1.011	-6.401	0.974	2.199	5.142	-1.011	-6.383
KONDO_PROSTATE_CANCER_WITH_H3K27ME3 KONDO_PROSTATE_CANCER_WITH_H3K27ME3	0.781	-1.028	-3.592	-4.911	2.012	11.120	-3.592	-3.061	-1.260	-0.302	4.204
FUJII_YBX1_TARGETS_DN FUJII_YBX1_TARGETS_DN	-4.876	1.792	5.388	1.792	-1.508	-8.030	1.343	2.887	0.405	-1.508	-4.857
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_17	-6.322	0.799	2.956	3.975	-0.402	-6.322	4.730	0.968	-0.402	-1.925	-5.316
ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER ROSTY_CERVICAL_CANCER_PROLIFERATION_CLUSTER	-5.817	-1.274	0.536	1.074	-1.274	-4.638	1.813	6.581	5.140	-1.608	-3.747
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	-4.203	-0.399	5.332	3.826	-0.517	-8.072	3.160	1.124	-0.517	-1.260	-3.576
DANG_MYC_TARGETS_UP DANG_MYC_TARGETS_UP	-3.404	0.533	5.352	7.959	-0.448	-5.400	1.583	-1.369	-1.369	-0.813	-3.391
NOUZOVA_TRETINOIN_AND_H4_ACETYLATION NOUZOVA_TRETINOIN_AND_H4_ACETYLATION	-4.522	-0.396	1.379	3.622	-1.926	-5.692	5.815	2.536	0.320	-1.926	-2.949
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	-4.900	1.695	3.050	2.326	0.413	-4.900	1.163	1.998	-0.443	-2.982	-4.886
SCHUHMACHER_MYC_TARGETS_UP SCHUHMACHER_MYC_TARGETS_UP	-2.363	0.724	10.570	4.109	-1.225	-3.319	0.520	-0.596	-1.707	-2.363	-2.355
RAMALHO_STEMNESS_UP RAMALHO_STEMNESS_UP	-4.236	-1.860	1.738	6.108	-0.408	-6.797	5.277	0.766	-0.672	-0.844	-1.269
LEE_LIVER_CANCER_SURVIVAL_DN LEE_LIVER_CANCER_SURVIVAL_DN	-5.186	-0.791	2.797	8.635	-0.791	-3.710	2.209	1.045	-1.508	-0.791	-2.191
GOLDRATH_HOMEOSTATIC_PROLIFERATION GOLDRATH_HOMEOSTATIC_PROLIFERATION	-3.326	0.433	3.829	0.725	0.568	-6.151	4.643	0.725	0.568	-2.728	-4.034
FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP FLECHNER_PBL_KIDNEY_TRANSPLANT_OK_VS_DONOR_UP	-5.183	0.791	4.301	3.168	0.266	-6.401	1.403	0.974	-1.011	-0.608	-2.901
YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13 YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_13	-3.102	-0.354	5.002	1.971	0.884	-6.125	1.971	1.971	-1.211	-1.211	-4.333
HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN HAHTOLA_MYCOSIS_FUNGOIDES_CD4_DN	-2.256	0.322	4.048	4.048	-1.760	-4.775	1.801	0.610	0.452	-1.034	-4.762
CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP CHNG_MULTIPLE_MYELOMA_HYPERPLOID_UP	-1.431	-0.921	4.191	10.178	0.435	-2.239	-0.921	-0.578	-2.239	-1.431	-1.426
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	-3.039	-0.378	-0.856	-1.360	-0.664	-5.339	-0.856	-1.360	4.901	2.994	5.806
DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER DING_LUNG_CANCER_EXPRESSION_BY_COPY_NUMBER	-4.151	-1.355	2.071	4.119	-0.733	-4.151	3.659	1.164	0.249	-0.733	-3.097
MOOTHA_VOXPHOS MOOTHA_VOXPHOS	-1.420	0.576	3.140	4.080	0.576	-3.610	3.140	-0.731	-3.610	-1.933	-2.612
WELCSH_BRCA1_TARGETS_DN WELCSH_BRCA1_TARGETS_DN	-2.034	2.068	4.210	2.703	0.852	-5.859	0.283	1.272	-2.515	-2.515	-2.024
KARLSSON_TGFB1_TARGETS_UP KARLSSON_TGFB1_TARGETS_UP	-3.157	0.486	6.384	6.384	-1.985	-3.982	0.353	0.353	-1.558	-0.694	-1.201
BENPORATH_PROLIFERATION BENPORATH_PROLIFERATION	-3.326	-0.904	2.744	2.420	-0.904	-4.949	1.568	1.568	3.087	-1.452	-4.034
MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN	-3.153	0.824	3.408	5.583	0.824	-3.153	0.598	-0.775	-0.775	-3.153	-2.209
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_DN	-1.804	-0.319	2.787	6.369	-2.657	-5.535	0.805	2.178	0.284	-2.197	-1.458
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_UP	-1.615	0.783	-0.867	-2.333	-4.560	-4.560	-0.310	0.502	1.797	2.613	6.381
GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN GINESTIER_BREAST_CANCER_20Q13_AMPLIFICATION_DN	-2.359	1.114	2.291	1.533	0.620	-7.696	2.291	-0.318	0.767	-0.422	-5.390
JISON_SICKLE_CELL_DISEASE_DN JISON_SICKLE_CELL_DISEASE_DN	-2.021	0.468	4.149	7.538	-0.572	-3.971	0.593	0.896	-1.681	-2.411	-2.008
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN	-3.468	-1.447	-0.473	0.334	-1.747	-4.070	0.436	5.980	6.416	0.436	-0.954
WANG_CLIM2_TARGETS_DN WANG_CLIM2_TARGETS_DN	-5.298	-0.513	-0.293	2.685	-0.513	-5.298	2.114	4.783	0.987	-0.836	-1.561
MOHANKUMAR_HOXA1_TARGETS_DN MOHANKUMAR_HOXA1_TARGETS_DN	-0.405	-0.301	-5.888	-1.362	-0.533	1.191	-1.669	-0.533	-1.669	2.448	8.714
FISCHER_G1_S_CELL_CYCLE FISCHER_G1_S_CELL_CYCLE	-3.779	4.629	4.261	2.356	-1.130	-3.779	1.393	-1.130	-0.919	-1.654	-0.732
VERHAAK_AML_WITH_NPM1_MUTATED_UP VERHAAK_AML_WITH_NPM1_MUTATED_UP	-0.432	0.606	-1.367	-1.114	-1.114	-3.939	-2.385	-1.367	0.914	3.489	8.632
OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP OUELLET_OVARIAN_CANCER_INVASIVE_VS_LMP_UP	-4.900	-1.099	1.163	2.676	1.163	-4.900	2.676	1.417	0.291	-1.099	-1.834
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT_UP	-5.409	-0.318	2.577	0.620	-2.803	-5.409	0.932	1.114	3.532	-0.701	0.626
