GO	[-6.23 -0.58]	[-0.58 -0.24]	[-0.24 -0.11]	[-0.11 -0.02]	[-0.02 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.18]	[0.18 0.32]	[0.32 0.67]	[0.67 6.04]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-2.455	-5.261	-6.485	-6.485	20.330	41.266	-4.340	-5.261	-4.340	-3.595	-2.452
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-0.477	-2.606	-4.793	-5.984	22.339	20.701	-3.193	-3.905	-5.984	-3.193	-1.072
GOBP_COMPLEMENT_ACTIVATION GOBP_COMPLEMENT_ACTIVATION	-1.063	-2.863	-3.419	-2.863	12.901	21.240	-5.811	-4.853	-4.074	-0.845	0.693
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	-0.903	-1.807	-4.049	-3.326	12.817	21.641	-4.049	-4.049	-2.228	-1.153	-0.902
GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING	-0.405	-2.862	-2.862	-2.862	8.449	20.270	-2.862	-1.962	-1.962	-2.862	-1.961
GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING	-0.438	-2.945	-2.035	-2.945	8.902	18.667	-2.945	-2.945	-2.035	-2.945	-0.985
GOMF_ANTIGEN_BINDING GOMF_ANTIGEN_BINDING	-0.823	-4.340	-2.976	-5.261	10.698	19.560	-1.636	-2.012	-1.636	-1.317	-0.481
GOMF_ODORANT_BINDING GOMF_ODORANT_BINDING	-0.417	-1.383	-3.714	-2.913	12.759	16.558	-2.288	-3.714	-2.913	-1.383	-1.381
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	-5.485	-2.021	7.546	14.187	-1.386	-4.665	1.964	1.272	-1.681	-2.860	-5.481
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	-5.897	-1.612	8.696	10.781	-2.292	-6.918	2.154	0.722	-0.334	-1.612	-5.050
GOCC_KERATIN_FILAMENT GOCC_KERATIN_FILAMENT	-0.301	-2.919	-2.919	-2.919	9.218	17.003	-0.897	-2.919	-2.919	-2.197	-0.895
GOBP_PHAGOCYTOSIS_RECOGNITION GOBP_PHAGOCYTOSIS_RECOGNITION	-0.377	-0.791	-1.102	-3.735	7.189	18.028	-3.735	-3.735	-2.031	-2.031	-1.100
GOBP_TRANSLATIONAL_INITIATION GOBP_TRANSLATIONAL_INITIATION	-5.709	-2.167	9.080	11.224	-1.241	-5.709	1.561	0.406	-0.293	-2.167	-4.166
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	-3.867	-1.900	8.343	12.223	-1.142	-4.984	1.358	-0.469	-0.866	-3.052	-3.050
GOCC_CYTOSOLIC_RIBOSOME GOCC_CYTOSOLIC_RIBOSOME	-2.602	-2.009	9.765	14.860	-0.869	-2.009	0.290	-2.009	-1.540	-3.371	-2.600
GOCC_SPLICEOSOMAL_COMPLEX GOCC_SPLICEOSOMAL_COMPLEX	-5.635	-0.978	0.426	3.617	-0.978	-4.104	8.228	5.506	0.830	-4.104	-6.635
