GO	[-8.57 -0.88]	[-0.88 -0.27]	[-0.27 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.31]	[0.31 0.84]	[0.84 8.92]
GO:0006413 translational initiation	-4.741	-0.622	66.694	-0.622	-5.927	-5.927	-5.927	-1.051	0.370	-4.741	-4.739
GO:0003735 structural constituent of ribosome	-4.654	-0.451	57.915	0.615	-6.840	-5.596	-6.840	-0.972	-0.337	-1.846	-4.651
GO:0000184 nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	-4.890	-0.612	62.259	-1.096	-4.890	-4.890	-3.782	-0.827	-0.612	-3.782	-3.780
GO:0019083 viral transcription	-4.475	0.406	56.019	-0.650	-4.475	-4.475	-4.475	-1.564	-0.650	-3.402	-4.473
GO:0005681 spliceosomal complex	-6.135	-0.391	36.878	0.568	-6.135	-6.135	-6.135	-0.283	3.075	-2.221	-4.035
GO:0006614 SRP-dependent cotranslational protein targeting to membrane	-3.729	-0.790	49.669	-0.554	-3.729	-3.729	-3.729	-1.100	-0.247	-3.729	-3.727
GO:0006260 DNA replication	-3.854	3.407	27.725	-0.954	-6.799	-4.617	-6.799	-2.677	7.222	-1.822	-4.615
GO:0000775 chromosome, centromeric region	-6.093	-1.425	15.569	-0.680	-6.093	-4.896	-6.093	-0.514	21.640	-0.514	-4.894
GO:0008168 methyltransferase activity	-2.402	3.429	25.310	-2.849	-4.647	-7.754	-6.458	-2.849	7.490	-1.128	-1.673
GO:0042254 ribosome biogenesis	-4.143	0.524	34.917	-1.004	-4.143	-4.143	-4.143	-1.352	3.215	-3.101	-4.142
GO:0000776 kinetochore	-5.263	-0.565	10.634	-0.565	-5.263	-4.125	-5.263	-0.565	22.811	-1.000	-5.261
GO:0004386 helicase activity	-3.150	1.456	24.025	-1.336	-5.927	-5.927	-5.927	-2.083	6.823	-1.336	-1.050
GO:1901796 regulation of signal transduction by p53 class mediator	-2.823	0.643	19.194	-1.435	-4.356	-4.356	-5.512	-1.435	11.883	-0.864	-4.354
GO:0030496 midbody	-1.928	-0.446	11.536	-0.593	-6.342	-6.342	-6.342	-1.251	17.612	-0.773	-0.989
GO:0007062 sister chromatid cohesion	-4.475	-0.650	8.953	-0.887	-4.475	-3.402	-4.475	-1.187	21.371	-0.464	-3.401
GO:0016874 ligase activity	-4.581	1.401	17.651	-0.735	-6.757	-6.757	-5.518	-1.463	5.433	0.983	-0.936
GO:0005635 nuclear envelope	-2.189	0.505	12.939	-0.735	-6.757	-6.757	-6.757	-1.463	11.705	0.385	-0.734
GO:0006457 protein folding	-4.025	0.327	17.544	-1.296	-7.006	-4.800	-4.025	-0.827	8.873	1.053	-2.348
GO:0000086 G2/M transition of mitotic cell cycle	-4.356	-0.352	11.883	-2.270	-4.356	-5.512	-5.512	-1.122	13.926	0.819	-0.863
GO:0006406 mRNA export from nucleus	-4.185	0.359	22.949	0.359	-4.185	-2.394	-4.185	-1.378	4.515	-1.378	-4.183
GO:0000784 nuclear chromosome, telomeric region	-4.164	4.545	19.243	0.730	-5.305	-5.305	-4.164	-2.662	1.379	-0.776	-1.681
GO:0000777 condensed chromosome kinetochore	-4.102	-0.713	8.057	-0.713	-4.102	-3.064	-4.102	-0.348	18.753	-0.713	-4.100
GO:0005085 guanyl-nucleotide exchange factor activity	-1.545	1.631	7.924	-2.680	-6.222	-7.505	-7.505	-1.023	9.459	1.404	0.420
GO:0018105 peptidyl-serine phosphorylation	-3.283	1.593	5.116	-3.283	-4.896	-4.001	-4.896	-1.776	19.268	-0.514	0.330
