GO	[-23.88 -0.92]	[-0.92 -0.55]	[-0.55 -0.30]	[-0.30 -0.19]	[-0.19 0.00]	[0.00 0.00]	[0.00 0.22]	[0.22 0.56]	[0.56 1.21]	[1.21 2.19]	[2.19 10.00]
GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA GOMF_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA	6.401	11.190	2.812	-1.986	0.645	-3.984	-1.559	-1.209	-3.159	-3.984	-5.119
GOMF_LIGASE_ACTIVITY GOMF_LIGASE_ACTIVITY	4.229	10.049	1.648	-1.805	0.506	-5.540	-1.182	-0.940	-0.568	-1.805	-3.845
GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY	2.712	5.866	4.556	-2.040	0.917	-5.305	-0.267	-0.649	-1.067	-3.632	-3.640
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS GOMF_LIGASE_ACTIVITY_FORMING_CARBON_OXYGEN_BONDS	3.704	7.484	0.502	-1.699	0.784	-1.699	-0.991	-1.699	-1.699	-1.699	-1.702
GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING GOMF_RIBONUCLEOPROTEIN_COMPLEX_BINDING	5.093	5.564	0.802	-0.256	-0.362	-5.571	0.628	-1.146	-1.463	-1.463	-3.555
GOMF_TRNA_BINDING GOMF_TRNA_BINDING	4.699	5.934	1.098	-0.884	0.389	-2.779	-0.884	-0.884	-1.302	-1.891	-2.783
GOMF_RNA_METHYLTRANSFERASE_ACTIVITY GOMF_RNA_METHYLTRANSFERASE_ACTIVITY	2.122	7.868	1.730	-1.332	0.373	-2.821	-0.910	-0.910	-0.606	-2.821	-1.930
GOMF_SNORNA_BINDING GOMF_SNORNA_BINDING	7.548	2.774	0.480	-1.326	-0.702	-1.326	-1.326	-0.363	-1.326	-0.702	-1.328
GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY GOMF_NUCLEOTIDYLTRANSFERASE_ACTIVITY	2.373	0.789	4.770	-1.254	0.611	-3.229	0.789	0.789	-1.610	-3.229	-2.580
GOMF_NUCLEASE_ACTIVITY GOMF_NUCLEASE_ACTIVITY	2.333	2.333	3.215	-1.677	1.176	-4.442	0.333	-0.753	-1.394	-1.148	-0.939
GOMF_RNA_POLYMERASE_ACTIVITY GOMF_RNA_POLYMERASE_ACTIVITY	3.595	0.477	2.991	0.269	-0.336	-1.741	0.477	-0.599	-1.741	-1.741	-1.743
GOMF_PROTEIN_METHYLTRANSFERASE_ACTIVITY GOMF_PROTEIN_METHYLTRANSFERASE_ACTIVITY	2.038	0.616	3.743	-0.981	0.832	-1.869	0.616	0.289	-1.364	-1.869	-2.552
GOMF_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS GOMF_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS	2.342	1.152	1.505	-1.006	0.588	-2.363	0.380	0.380	-1.536	-1.006	-1.008
GOMF_3_5_EXONUCLEASE_ACTIVITY GOMF_3_5_EXONUCLEASE_ACTIVITY	2.476	1.233	1.233	-0.949	0.638	-2.280	0.416	0.246	-1.466	-0.949	-0.951
GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING GOMF_2_IRON_2_SULFUR_CLUSTER_BINDING	2.596	0.217	2.596	-0.911	-0.406	-0.911	-0.406	-0.406	-0.911	-0.911	0.490
GOMF_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS GOMF_LIGASE_ACTIVITY_FORMING_CARBON_NITROGEN_BONDS	3.106	2.069	0.598	0.370	-0.729	-1.948	-0.729	-0.431	-1.191	-0.242	-0.730
GOMF_NAD_BINDING GOMF_NAD_BINDING	4.300	0.692	0.981	0.272	-0.332	-2.197	-0.892	-0.556	-0.556	-0.556	-0.557
GOMF_RECEPTOR_INHIBITOR_ACTIVITY GOMF_RECEPTOR_INHIBITOR_ACTIVITY	2.356	-0.354	-1.782	0.254	-1.057	2.356	-1.057	-1.057	0.453	0.453	-0.355
GOMF_PSEUDOURIDINE_SYNTHASE_ACTIVITY GOMF_PSEUDOURIDINE_SYNTHASE_ACTIVITY	2.371	2.371	0.477	-0.176	-0.538	-0.538	-0.538	-0.538	-0.538	-0.538	-0.539
GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING GOMF_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING	3.020	1.057	0.609	-0.787	0.279	-0.787	0.279	-0.324	-0.787	-0.787	-0.788
GOMF_U3_SNORNA_BINDING GOMF_U3_SNORNA_BINDING	2.040	2.040	0.211	-0.414	-0.414	-0.414	-0.414	-0.414	-0.414	0.211	-0.415
GOMF_TFIID_CLASS_TRANSCRIPTION_FACTOR_COMPLEX_BINDING GOMF_TFIID_CLASS_TRANSCRIPTION_FACTOR_COMPLEX_BINDING	2.978	0.211	0.640	-0.414	-0.414	-0.414	0.640	-0.414	-0.414	-0.414	-0.415
