GO	[-8.58 -0.95]	[-0.95 -0.52]	[-0.52 -0.22]	[-0.22 0.00]	[0.00 0.00]	[0.00 0.04]	[0.04 0.31]	[0.31 0.58]	[0.58 0.78]	[0.78 1.80]	[1.80 11.56]
TOX4_TARGET_GENES TOX4_TARGET_GENES	-0.271	0.555	2.403	3.316	-7.896	-6.592	5.140	0.845	-2.091	-0.361	-2.083
GTF3A_TARGET_GENES GTF3A_TARGET_GENES	-1.611	-0.797	-1.144	-1.144	8.766	6.716	-2.252	-0.797	-1.144	-1.611	-0.353
SETBP1_TARGET_GENES SETBP1_TARGET_GENES	-0.700	2.574	2.876	1.532	-5.403	-2.799	2.876	0.620	-0.700	-0.421	-5.391
ZZZ3_TARGET_GENES ZZZ3_TARGET_GENES	-1.163	4.558	1.594	2.200	-3.902	-1.927	1.885	1.086	-3.085	-1.506	-1.921
HOXA7_TARGET_GENES HOXA7_TARGET_GENES	0.593	2.075	0.775	3.982	-4.814	-2.286	2.075	-0.291	-2.910	-0.291	-2.903
MCM3_TARGET_GENES MCM3_TARGET_GENES	-1.405	2.764	3.739	1.931	-4.694	-2.434	1.931	0.457	-1.149	-0.584	-2.426
HOXD11_TARGET_GENES HOXD11_TARGET_GENES	-0.381	3.876	0.582	2.456	-6.104	-2.198	0.742	-0.275	0.329	-0.275	-2.191
MYBL1_TARGET_GENES MYBL1_TARGET_GENES	-1.609	1.896	3.002	1.046	-5.889	-1.609	1.046	1.438	-1.926	-0.334	-0.434
YBX3_TARGET_GENES YBX3_TARGET_GENES	0.664	2.075	3.601	0.435	-2.238	-1.431	1.274	-0.348	-2.238	-0.920	-2.234
HDAC8_TARGET_GENES HDAC8_TARGET_GENES	0.282	0.694	2.492	3.595	-2.731	-2.186	0.282	-0.321	-2.731	0.694	-0.808
ZNF133_TARGET_GENES ZNF133_TARGET_GENES	-0.758	1.015	1.015	1.225	-2.338	-6.312	0.827	0.659	0.659	0.659	-0.754
NR1D1_TARGET_GENES NR1D1_TARGET_GENES	0.272	1.627	2.583	1.356	-3.864	-0.644	1.356	-1.481	-0.644	-0.469	-1.476
ZNF777_TARGET_GENES ZNF777_TARGET_GENES	-1.259	-0.270	1.137	-0.270	-0.782	-2.031	1.512	2.410	-0.782	1.137	-2.027
THRA_TARGET_GENES THRA_TARGET_GENES	0.543	0.392	1.714	-0.668	-3.445	-2.669	0.270	2.030	0.270	0.928	-0.664
KDM1B_TARGET_GENES KDM1B_TARGET_GENES	-1.006	0.707	1.164	1.739	-1.797	-2.363	2.427	0.249	-0.521	0.249	-1.002
CHAF1A_TARGET_GENES CHAF1A_TARGET_GENES	-1.277	0.412	0.771	0.575	-2.993	-1.277	1.858	1.858	-0.476	-0.476	0.281
PPARA_TARGET_GENES PPARA_TARGET_GENES	-0.374	1.096	0.388	1.416	-1.890	-1.301	1.096	1.416	-1.890	0.238	-0.881
BCL6B_TARGET_GENES BCL6B_TARGET_GENES	-0.261	1.096	1.096	1.096	-3.320	-1.009	1.532	-0.261	-1.554	0.345	-0.471
ZNF16_TARGET_GENES ZNF16_TARGET_GENES	0.412	0.412	0.265	-1.117	-2.215	-1.117	1.387	2.095	0.265	-1.117	0.827
MAP2K1_TARGET_GENES MAP2K1_TARGET_GENES	-0.373	0.712	-0.373	-0.373	-0.373	-0.373	0.240	-0.373	-0.373	3.244	0.240
