GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
GOBP_TRANSLATIONAL_TERMINATION GOBP_TRANSLATIONAL_TERMINATION	-2.435	-4.237	-0.772	-0.772	-0.385	-1.860	-1.052	1.667	-0.385	0.492	13.377
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-2.856	-2.856	-0.976	-0.581	-1.545	-1.911	-0.760	1.982	-0.320	1.227	12.430
GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	-1.935	-3.612	-0.506	-0.731	-1.030	-1.935	-0.731	1.023	-0.338	0.576	13.455
GOBP_TRANSLATIONAL_ELONGATION GOBP_TRANSLATIONAL_ELONGATION	-1.278	-3.266	-0.745	-0.984	-0.984	-2.074	-0.745	0.594	-0.282	0.968	14.334
GOBP_MITOCHONDRIAL_TRANSLATION GOBP_MITOCHONDRIAL_TRANSLATION	-2.132	-2.672	-0.581	-0.779	-1.324	-1.689	-1.024	1.937	-0.581	0.924	12.643
GOCC_ORGANELLAR_RIBOSOME GOCC_ORGANELLAR_RIBOSOME	-1.837	-2.512	-0.458	-0.458	-0.958	-1.837	-0.672	0.857	-0.458	0.450	12.340
GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	-0.921	-2.240	-0.578	-0.348	-1.432	-2.240	-0.921	0.944	-0.348	1.275	8.513
GOBP_TRNA_WOBBLE_BASE_MODIFICATION GOBP_TRNA_WOBBLE_BASE_MODIFICATION	-0.298	-0.746	-0.746	-0.746	-0.746	-0.746	0.655	-0.746	0.304	-0.298	7.243
GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX	4.240	-0.288	-0.689	-2.072	-2.988	-0.455	-0.288	-0.689	-0.288	0.688	1.924
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS	-1.114	-1.759	0.457	-0.870	-1.114	-0.503	-0.668	-0.371	0.338	0.760	7.711
GOBP_HISTONE_H2A_ACETYLATION GOBP_HISTONE_H2A_ACETYLATION	-0.247	-0.663	-0.663	0.362	-0.663	-0.247	-0.247	-0.663	-0.247	-0.663	6.758
