GO	[-7.23 -1.11]	[-1.11 -0.64]	[-0.64 -0.41]	[-0.41 -0.17]	[-0.17 0.00]	[0.00 0.00]	[0.00 0.13]	[0.13 0.42]	[0.42 0.87]	[0.87 1.92]	[1.92 11.29]
REACTOME_MRNA_SPLICING REACTOME_MRNA_SPLICING	-0.344	3.103	5.308	8.031	1.946	-7.852	-2.053	0.458	-2.448	-7.852	-7.860
REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE	-2.165	-4.224	-3.378	-3.378	0.714	18.543	3.675	-1.349	-2.709	-2.165	1.355
REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS REACTOME_CREATION_OF_C4_AND_C2_ACTIVATORS	-1.426	-2.949	-2.037	-2.949	2.374	14.840	3.291	-2.949	-2.949	-0.668	-1.428
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	3.941	10.538	0.427	1.584	0.427	-3.992	-1.254	-2.235	-2.235	-3.992	-3.996
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	-1.144	4.658	2.966	8.395	0.699	-3.876	-0.469	-1.905	-3.060	-3.876	-3.064
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS	-0.552	-4.323	-1.082	-3.703	-0.876	6.933	1.472	-3.703	-2.277	1.071	7.382
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL	3.640	10.796	0.331	1.041	-1.643	-2.490	-0.715	-2.490	-1.643	-2.490	-2.493
REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT REACTOME_THE_CITRIC_ACID_TCA_CYCLE_AND_RESPIRATORY_ELECTRON_TRANSPORT	0.724	2.856	5.045	5.045	1.271	-5.170	-2.186	-2.186	-1.215	-2.617	-3.699
REACTOME_TRNA_PROCESSING REACTOME_TRNA_PROCESSING	2.654	3.877	0.512	6.362	-0.357	-4.619	-0.952	-0.703	-1.264	-4.619	-3.536
REACTOME_DEFENSINS REACTOME_DEFENSINS	-0.513	-2.116	-1.329	-1.329	-0.301	17.025	0.751	-2.116	-0.837	-0.513	-1.331
REACTOME_S_PHASE REACTOME_S_PHASE	0.396	3.184	1.437	2.226	1.437	-6.757	0.396	0.519	-1.785	-1.785	-4.582
REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION REACTOME_REGULATION_OF_PLK1_ACTIVITY_AT_G2_M_TRANSITION	-1.394	0.278	-0.489	1.649	0.808	-3.574	0.596	2.372	1.995	-1.904	-2.592
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	-0.311	-4.652	-0.311	-2.493	0.695	0.695	-0.430	-0.430	-0.769	4.296	1.548
REACTOME_RAC1_GTPASE_CYCLE REACTOME_RAC1_GTPASE_CYCLE	-1.065	-0.525	-0.402	-0.402	-0.525	-6.348	0.516	1.594	2.097	2.374	-0.527
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS REACTOME_AMINE_LIGAND_BINDING_RECEPTORS	0.269	-1.024	-0.599	-1.742	-0.336	4.253	1.085	-1.742	-1.024	0.477	0.748
REACTOME_SIGNALING_BY_NTRKS REACTOME_SIGNALING_BY_NTRKS	-1.467	-1.149	-1.149	0.478	-1.149	-1.850	-0.886	3.410	0.629	1.224	2.338
REACTOME_METABOLISM_OF_NUCLEOTIDES REACTOME_METABOLISM_OF_NUCLEOTIDES	1.228	5.845	-0.491	0.269	-0.491	-1.305	0.398	-2.302	-1.305	0.398	-0.698
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	-1.283	-3.640	-0.309	-0.674	-0.846	0.497	-0.529	-0.674	1.307	2.261	3.140
REACTOME_REGULATION_OF_IFNA_SIGNALING REACTOME_REGULATION_OF_IFNA_SIGNALING	-0.520	-1.077	-1.077	-1.077	0.371	3.513	2.151	-0.241	0.371	-0.520	-1.079
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS	1.538	3.198	-0.365	-0.925	-0.694	-2.515	-2.515	1.041	-0.365	-0.510	1.038
REACTOME_TRNA_AMINOACYLATION REACTOME_TRNA_AMINOACYLATION	1.480	2.437	1.085	1.085	-0.336	-1.742	-0.599	-0.336	-1.024	-1.742	-1.026
REACTOME_RAB_REGULATION_OF_TRAFFICKING REACTOME_RAB_REGULATION_OF_TRAFFICKING	-0.906	-0.354	-0.906	1.065	1.065	-3.954	-0.496	1.859	1.065	1.065	-1.540
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES	0.785	-1.516	-0.850	-0.438	-1.516	0.785	2.165	-1.983	-1.145	1.834	1.250
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	-1.277	0.403	0.538	0.403	0.403	-3.772	-0.999	3.884	0.695	-0.311	-0.432
REACTOME_SPHINGOLIPID_METABOLISM REACTOME_SPHINGOLIPID_METABOLISM	-0.377	0.363	-1.103	-0.247	0.943	-2.738	-0.555	2.972	0.943	-2.035	0.714
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM	3.503	0.236	0.930	0.527	-0.870	-0.870	0.527	-0.378	-0.870	-0.870	-0.871
REACTOME_PEPTIDE_HORMONE_METABOLISM REACTOME_PEPTIDE_HORMONE_METABOLISM	-0.555	-2.035	-1.508	0.522	-0.247	1.203	0.943	-0.555	-2.035	0.943	2.170
REACTOME_METALLOTHIONEINS_BIND_METALS REACTOME_METALLOTHIONEINS_BIND_METALS	-0.455	-0.455	-0.455	-0.455	-0.455	0.579	-0.455	0.187	-0.455	0.187	4.920
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES	0.216	0.716	0.216	0.716	0.716	-1.409	-0.407	2.576	-0.407	-1.409	-1.411
REACTOME_DIGESTION_AND_ABSORPTION REACTOME_DIGESTION_AND_ABSORPTION	-0.580	-1.160	-0.279	-0.580	-0.279	5.640	-0.580	0.324	-0.279	0.324	-0.581
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS	-0.300	-0.610	-0.610	-1.202	-0.300	0.929	-0.610	-0.610	-0.300	0.302	4.604
REACTOME_GABA_RECEPTOR_ACTIVATION REACTOME_GABA_RECEPTOR_ACTIVATION	1.041	-2.490	1.041	-1.094	-0.452	-0.452	-1.094	-0.273	0.331	0.757	1.740
