GO	[-5.62 -0.67]	[-0.67 -0.36]	[-0.36 -0.20]	[-0.20 -0.06]	[-0.06 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.26]	[0.26 0.52]	[0.52 1.05]	[1.05 6.47]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-2.015	-6.494	-6.494	-6.494	12.600	43.613	-0.259	-5.269	-6.494	-4.347	-2.462
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-2.120	-2.610	-5.992	-4.800	5.355	33.385	1.435	-3.910	-4.800	-2.120	-1.711
GOCC_SPLICEOSOMAL_COMPLEX GOCC_SPLICEOSOMAL_COMPLEX	-2.981	2.110	9.809	10.899	-0.370	-5.646	-0.370	0.325	-2.981	-6.653	-5.651
GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING GOCC_IMMUNOGLOBULIN_COMPLEX_CIRCULATING	-0.935	-2.863	-2.863	-2.863	5.098	21.407	-0.251	-2.863	-2.863	-2.863	-0.937
GOCC_KERATIN_FILAMENT GOCC_KERATIN_FILAMENT	-2.199	-2.922	-2.922	-3.946	3.538	22.655	0.613	-2.922	-2.922	-1.227	-0.302
GOCC_CHROMOSOME_CENTROMERIC_REGION GOCC_CHROMOSOME_CENTROMERIC_REGION	-0.551	6.901	4.804	4.062	-0.699	-5.872	0.474	-0.325	-1.910	-5.029	-5.035
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	-3.980	0.270	2.236	3.808	1.970	-3.980	5.342	1.275	-1.684	-4.675	-6.500
GOCC_PRERIBOSOME GOCC_PRERIBOSOME	-0.559	13.385	4.280	1.026	-0.820	-3.238	-2.291	-1.172	-3.238	-1.644	-2.293
GOCC_CATALYTIC_STEP_2_SPLICEOSOME GOCC_CATALYTIC_STEP_2_SPLICEOSOME	-0.505	1.607	3.605	6.291	0.577	-3.612	-0.731	0.405	-3.612	-3.612	-3.615
GOCC_SPINDLE_POLE GOCC_SPINDLE_POLE	-4.567	8.491	2.221	2.520	-2.174	-3.805	1.677	-0.310	-1.164	-0.924	-3.174
GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX GOCC_U2_TYPE_SPLICEOSOMAL_COMPLEX	-0.854	0.652	3.219	9.495	-0.418	-2.847	0.652	-0.418	-2.847	-3.862	-2.850
GOCC_CYTOSOLIC_RIBOSOME GOCC_CYTOSOLIC_RIBOSOME	-2.011	-0.869	-0.869	1.494	1.793	-1.542	7.880	2.471	-3.375	-2.605	-2.014
GOCC_DNA_PACKAGING_COMPLEX GOCC_DNA_PACKAGING_COMPLEX	10.834	5.490	-1.359	-1.035	-0.567	-0.774	-0.405	-1.359	-1.761	-1.761	-1.764
GOCC_KINETOCHORE GOCC_KINETOCHORE	-0.407	4.401	2.503	3.982	0.310	-3.694	0.566	-0.553	-1.955	-4.567	-3.002
GOCC_ORGANELLAR_RIBOSOME GOCC_ORGANELLAR_RIBOSOME	-2.623	2.317	4.602	2.718	0.577	-3.612	0.267	-0.731	0.267	-2.623	-3.615
GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION	0.291	5.264	3.060	3.458	-0.613	-2.986	0.291	-1.434	-1.099	-3.795	-2.989
GOCC_LARGE_RIBOSOMAL_SUBUNIT GOCC_LARGE_RIBOSOMAL_SUBUNIT	-2.259	0.322	3.217	1.514	1.514	-2.881	4.061	0.453	-1.359	-3.680	-3.683
GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX GOCC_ENDOPLASMIC_RETICULUM_PROTEIN_CONTAINING_COMPLEX	-2.640	-1.003	-1.301	1.684	-0.761	-3.302	0.433	3.374	7.700	-0.761	-2.106
GOCC_RNA_POLYMERASE_COMPLEX GOCC_RNA_POLYMERASE_COMPLEX	-0.617	6.232	2.162	0.433	-0.849	-2.571	0.784	1.003	-0.849	-2.571	-4.408
GOCC_PROTEIN_ACETYLTRANSFERASE_COMPLEX GOCC_PROTEIN_ACETYLTRANSFERASE_COMPLEX	-3.862	1.696	2.400	2.033	0.472	-1.177	1.111	1.111	-1.177	-2.847	-3.866
GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX	-2.065	1.250	-0.330	1.754	-0.330	-3.838	1.031	4.591	1.031	-2.549	-3.842
GOCC_AZUROPHIL_GRANULE GOCC_AZUROPHIL_GRANULE	-5.191	-1.592	-0.608	0.367	-1.277	-1.963	-1.592	1.654	5.165	2.207	1.405
GOCC_METHYLTRANSFERASE_COMPLEX GOCC_METHYLTRANSFERASE_COMPLEX	-1.253	1.582	4.416	2.635	0.290	-3.988	-0.312	0.290	-0.312	-1.681	-3.991
GOCC_SMALL_SUBUNIT_PROCESSOME GOCC_SMALL_SUBUNIT_PROCESSOME	-0.925	6.168	3.936	0.858	-0.925	-1.616	-1.616	-0.525	-1.616	-0.925	-0.926
GOCC_LATE_ENDOSOME_MEMBRANE GOCC_LATE_ENDOSOME_MEMBRANE	-1.210	-0.719	-2.966	1.147	-1.928	-3.658	-0.539	1.920	6.845	0.320	0.745
GOCC_PRECATALYTIC_SPLICEOSOME GOCC_PRECATALYTIC_SPLICEOSOME	-0.332	-0.332	2.142	7.075	-0.556	-2.198	0.692	-0.332	-1.397	-2.198	-2.200
GOCC_MITOTIC_SPINDLE GOCC_MITOTIC_SPINDLE	-1.068	5.873	1.568	2.103	-1.662	-4.383	0.586	0.337	-1.068	-0.494	-2.045
GOCC_CHROMOSOME_TELOMERIC_REGION GOCC_CHROMOSOME_TELOMERIC_REGION	1.460	5.172	2.255	1.028	0.301	-3.771	-0.543	-1.144	-0.907	-1.426	-3.142
GOCC_RESPIRASOME GOCC_RESPIRASOME	-1.435	-0.270	-1.890	0.649	-0.791	-2.468	2.665	5.406	1.633	-1.075	-2.471
GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX GOCC_CULLIN_RING_UBIQUITIN_LIGASE_COMPLEX	-3.840	0.385	1.649	1.188	0.987	-4.603	1.188	1.188	0.284	0.646	-3.844
GOCC_PHAGOCYTIC_VESICLE GOCC_PHAGOCYTIC_VESICLE	-1.901	-2.369	-0.526	-0.526	-1.189	-3.622	-0.384	1.671	4.966	2.586	0.595
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	-1.006	-0.399	-0.235	0.588	0.846	-1.006	7.233	0.846	-2.364	-2.364	-1.538
GOCC_GOLGI_LUMEN GOCC_GOLGI_LUMEN	0.372	-0.521	-0.733	-2.367	4.130	2.435	-3.110	-1.800	-1.800	2.076	0.523
GOCC_BLOOD_MICROPARTICLE GOCC_BLOOD_MICROPARTICLE	0.458	-2.175	-1.759	-2.671	2.507	7.165	-0.667	-0.667	-1.408	0.458	0.456
GOCC_90S_PRERIBOSOME GOCC_90S_PRERIBOSOME	-0.300	6.336	2.462	0.572	-0.610	-1.202	-1.202	-1.202	-1.202	-1.202	-0.611
GOCC_LYSOSOMAL_LUMEN GOCC_LYSOSOMAL_LUMEN	0.290	-1.253	-0.660	-2.959	-1.253	-0.919	-1.253	-1.253	3.041	3.041	3.928
GOCC_REPLICATION_FORK GOCC_REPLICATION_FORK	0.877	4.899	3.232	-0.835	-1.242	-2.697	-1.242	0.262	-0.546	-0.344	-1.822
GOCC_SPECIFIC_GRANULE GOCC_SPECIFIC_GRANULE	-1.106	-1.710	-0.873	-1.710	-2.094	-2.094	-0.388	2.036	2.036	2.635	2.958
GOCC_ENDOPEPTIDASE_COMPLEX GOCC_ENDOPEPTIDASE_COMPLEX	-1.927	-0.606	1.064	3.512	0.791	-2.822	1.378	1.064	-0.390	-1.927	-1.929
GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	-1.536	0.588	4.501	1.505	1.152	-2.364	-0.399	-0.399	-0.235	-1.536	-2.366
GOCC_AZUROPHIL_GRANULE_MEMBRANE GOCC_AZUROPHIL_GRANULE_MEMBRANE	-2.364	-1.536	-0.645	0.380	-1.006	-2.364	-0.645	1.152	3.905	1.902	0.587
GOCC_SMALL_RIBOSOMAL_SUBUNIT GOCC_SMALL_RIBOSOMAL_SUBUNIT	-2.145	-0.314	0.446	3.077	0.879	-1.518	1.819	1.468	-0.732	-1.518	-3.074
GOCC_VACUOLAR_LUMEN GOCC_VACUOLAR_LUMEN	-1.119	-1.119	-0.704	-1.119	-1.384	-1.119	-1.694	-0.415	3.738	2.422	4.101
GOCC_SPECIFIC_GRANULE_MEMBRANE GOCC_SPECIFIC_GRANULE_MEMBRANE	-0.247	-1.506	-0.792	-1.102	-2.033	-3.737	0.522	2.554	2.554	1.494	0.521
GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX GOCC_SM_LIKE_PROTEIN_FAMILY_COMPLEX	-0.465	0.280	3.615	4.526	-0.889	-3.413	0.560	0.280	-1.191	-1.191	-1.193
GOCC_MIDBODY GOCC_MIDBODY	-2.576	2.317	2.900	-0.506	-0.293	-4.179	0.965	-0.293	1.348	-0.293	-2.175
GOCC_FICOLIN_1_RICH_GRANULE_LUMEN GOCC_FICOLIN_1_RICH_GRANULE_LUMEN	-4.025	-2.016	0.342	0.628	-0.377	-4.025	1.504	1.016	1.016	1.504	0.626
GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX	-1.333	0.560	3.512	2.550	0.372	-2.822	-0.240	-0.240	-0.240	-0.910	-2.824
GOCC_COATED_VESICLE_MEMBRANE GOCC_COATED_VESICLE_MEMBRANE	-2.667	-2.667	-1.532	1.028	-0.634	-1.532	1.028	4.138	0.430	2.186	-0.374
GOCC_CENTRIOLE GOCC_CENTRIOLE	-0.526	4.966	0.765	1.671	-0.384	-4.489	-0.703	0.957	-0.703	-1.189	-1.191
GOCC_RESPIRATORY_CHAIN_COMPLEX GOCC_RESPIRATORY_CHAIN_COMPLEX	-1.421	0.267	-1.421	0.405	-0.505	-1.935	1.947	5.140	1.300	-1.029	-1.937
GOCC_COPI_COATED_VESICLE GOCC_COPI_COATED_VESICLE	-0.580	0.607	-1.160	0.979	-0.580	-1.160	-1.160	3.238	2.567	-1.160	-1.161
GOCC_POLYSOME GOCC_POLYSOME	-1.333	0.372	-0.390	1.378	0.372	-0.910	5.200	0.791	-0.606	-1.927	-2.824
