GO	[-5.11 -0.52]	[-0.52 -0.24]	[-0.24 -0.12]	[-0.12 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.22]	[0.22 0.46]	[0.46 0.95]	[0.95 8.92]
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	2.502	-2.478	-1.958	-5.070	3.240	6.484	-2.478	-3.124	-1.187	0.663	1.059
GOMF_ANTIGEN_BINDING GOMF_ANTIGEN_BINDING	2.435	-1.637	-2.014	-2.014	5.036	6.405	-3.598	-2.014	-0.635	-0.259	-0.638
GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING GOMF_IMMUNOGLOBULIN_RECEPTOR_BINDING	5.498	-2.035	-2.035	-2.945	1.261	5.498	-2.035	-0.667	-2.035	0.328	-0.439
GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY GOMF_LIGAND_GATED_ION_CHANNEL_ACTIVITY	6.176	0.301	-0.751	-1.981	-0.418	0.894	-3.029	-3.727	-0.418	1.578	0.708
GOMF_SERINE_HYDROLASE_ACTIVITY GOMF_SERINE_HYDROLASE_ACTIVITY	2.234	-0.335	-2.414	-2.414	-0.335	3.458	-2.414	-2.022	0.270	0.361	3.118
GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_CATION_CHANNEL_ACTIVITY	3.924	0.711	-3.029	-1.981	0.301	1.099	-3.727	-1.584	0.552	0.552	1.322
GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	3.374	0.474	-3.152	-1.592	0.368	1.068	-2.681	-1.908	0.894	0.737	1.063
GOMF_TRANSMITTER_GATED_CHANNEL_ACTIVITY GOMF_TRANSMITTER_GATED_CHANNEL_ACTIVITY	2.216	-0.691	-0.434	-1.606	-0.260	0.785	-2.447	-1.606	-0.260	1.793	1.073
GOMF_LIGAND_GATED_CATION_CHANNEL_ACTIVITY GOMF_LIGAND_GATED_CATION_CHANNEL_ACTIVITY	3.991	0.543	-0.479	-1.595	-0.334	0.930	-2.071	-2.672	0.271	0.543	0.541
GOMF_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY GOMF_EXTRACELLULAR_LIGAND_GATED_ION_CHANNEL_ACTIVITY	2.258	-0.710	-0.471	-1.486	-0.471	0.908	-1.486	-2.108	-0.471	2.684	0.905
GOMF_SODIUM_CHANNEL_ACTIVITY GOMF_SODIUM_CHANNEL_ACTIVITY	4.128	0.254	-0.354	-1.782	-1.057	0.453	-1.782	-0.354	0.716	0.453	-0.355
GOMF_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_HEXOSE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.038	-0.870	0.236	-0.378	-0.378	0.236	-0.870	-0.870	-0.870	-0.378	3.496
GOMF_SCAVENGER_RECEPTOR_ACTIVITY GOMF_SCAVENGER_RECEPTOR_ACTIVITY	2.564	-0.431	-1.191	-0.729	-0.242	-0.431	-1.948	-1.191	0.370	2.069	0.881
GOMF_METALLOPEPTIDASE_ACTIVITY GOMF_METALLOPEPTIDASE_ACTIVITY	3.588	0.293	-1.616	-0.536	0.389	-0.687	-0.309	-2.335	-0.536	-0.309	2.323
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	3.146	-0.338	-1.420	-1.029	0.405	1.025	-1.934	-1.420	0.783	-0.338	0.781
GOMF_POTASSIUM_CHANNEL_ACTIVITY GOMF_POTASSIUM_CHANNEL_ACTIVITY	3.757	0.388	-1.142	-1.483	0.272	0.699	-1.901	-0.645	0.699	-0.645	0.696
GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_HEXOSYL_GROUPS GOMF_TRANSFERASE_ACTIVITY_TRANSFERRING_HEXOSYL_GROUPS	2.129	1.640	-0.574	-1.954	-0.574	-1.355	-0.574	1.217	1.217	-0.574	-0.908
GOMF_METALLOENDOPEPTIDASE_ACTIVITY GOMF_METALLOENDOPEPTIDASE_ACTIVITY	4.122	-0.634	-0.869	-0.869	-0.451	-0.312	-0.312	-1.167	-0.451	-0.451	2.112
GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY GOMF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	2.919	0.514	-1.235	-1.235	-0.435	0.514	-1.544	-1.235	1.229	-0.319	0.825
