GO	[-1.00 -0.89]	[-0.89 -0.74]	[-0.74 -0.54]	[-0.54 -0.34]	[-0.34 -0.14]	[-0.14 0.09]	[0.09 0.33]	[0.33 0.55]	[0.55 0.73]	[0.73 0.89]	[0.89 1.00]
HP_ABNORMAL_EPIPHYSEAL_OSSIFICATION HP_ABNORMAL_EPIPHYSEAL_OSSIFICATION	-0.925	-0.580	-1.439	-0.349	0.666	-0.349	3.642	0.435	2.094	-1.439	-1.439
HP_ATHETOSIS HP_ATHETOSIS	0.301	-0.961	0.528	1.181	-0.551	2.083	1.603	-1.664	-0.961	-0.301	-1.664
HP_ANTERIOR_OPEN_BITE_MALOCCLUSION HP_ANTERIOR_OPEN_BITE_MALOCCLUSION	1.491	0.434	-0.580	-0.580	-0.580	-0.580	-0.580	0.434	3.062	-0.580	-0.580
HP_HYPERCHOLESTEROLEMIA HP_HYPERCHOLESTEROLEMIA	-2.208	-0.558	1.718	-2.208	0.985	-0.558	0.694	0.272	0.694	0.456	-0.333
HP_RESTING_TREMOR HP_RESTING_TREMOR	0.453	0.453	-1.789	0.453	-0.355	1.431	-0.355	0.253	-1.789	-1.061	1.874
HP_CHORIORETINAL_COLOBOMA HP_CHORIORETINAL_COLOBOMA	0.822	0.301	1.181	0.528	2.618	-0.551	-0.301	-1.664	-0.961	-0.961	-0.961
HP_ABNORMAL_LEFT_ATRIUM_MORPHOLOGY HP_ABNORMAL_LEFT_ATRIUM_MORPHOLOGY	0.524	-0.497	-0.497	-0.497	-0.497	1.053	-0.497	-0.497	0.524	-0.497	2.553
HP_DEFORMED_SELLA_TURCICA HP_DEFORMED_SELLA_TURCICA	-0.622	-0.223	-0.223	2.074	-0.622	2.074	-0.622	0.396	-0.223	-0.622	-0.622
HP_ABNORMAL_BLOOD_CHLORIDE_CONCENTRATION HP_ABNORMAL_BLOOD_CHLORIDE_CONCENTRATION	0.187	-0.456	0.579	-0.456	-0.456	-0.456	-0.456	3.772	0.187	0.187	-0.456
HP_ACANTHOLYSIS HP_ACANTHOLYSIS	-0.331	-0.331	-0.331	2.456	0.273	-0.331	-0.331	-0.331	-0.331	1.530	-0.331
