GO	[-3.26 -0.36]	[-0.36 -0.20]	[-0.20 -0.13]	[-0.13 -0.07]	[-0.07 -0.02]	[-0.02 0.03]	[0.03 0.07]	[0.07 0.13]	[0.13 0.20]	[0.20 0.32]	[0.32 2.98]
GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_IMMATURE_NEURON_CELL_LINE_UP	-0.432	-0.241	-1.961	1.641	-0.241	2.602	-1.961	-1.961	0.371	0.601	0.360
GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP GSE14308_NAIVE_CD4_TCELL_VS_INDUCED_TREG_UP	-1.253	-2.722	-0.549	0.886	0.424	-1.253	0.632	-0.841	4.413	0.262	0.410
GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN GSE21380_NON_TFH_VS_TFH_CD4_TCELL_DN	-1.253	-1.253	-1.253	-0.841	-0.344	-0.344	1.185	0.886	-1.837	2.800	1.871
GSE411_WT_VS_SOCS3_KO_MACROPHAGE_UP GSE411_WT_VS_SOCS3_KO_MACROPHAGE_UP	1.206	1.989	1.989	-0.625	0.233	-0.382	0.616	-0.625	-1.513	-0.984	-2.371
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	0.726	1.028	2.240	-1.372	0.726	-2.172	0.726	0.479	-1.372	-0.870	-0.888
GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_DN GSE12198_LOW_IL2_STIM_NK_CELL_VS_HIGH_IL2_STIM_NK_CELL_DN	0.720	-1.415	0.428	0.215	-1.415	-1.415	0.215	0.720	3.233	0.215	-0.781
GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_DN GSE26030_TH1_VS_TH17_RESTIMULATED_DAY5_POST_POLARIZATION_DN	-0.348	-2.256	0.258	0.437	1.291	-0.926	1.291	-2.256	0.669	-0.580	1.262
GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN GSE360_HIGH_DOSE_B_MALAYI_VS_M_TUBERCULOSIS_DC_DN	1.735	-0.341	-1.289	-1.289	1.251	0.510	-0.673	0.264	-1.289	-0.673	1.708
GSE24142_DN2_VS_DN3_THYMOCYTE_DN GSE24142_DN2_VS_DN3_THYMOCYTE_DN	-1.877	-1.130	0.226	0.410	0.410	-1.877	1.334	0.967	1.334	-1.130	0.642
GSE40274_FOXP3_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN GSE40274_FOXP3_VS_FOXP3_AND_IRF4_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	-0.299	-0.611	-1.206	-1.206	-1.206	-0.611	1.375	-0.299	0.574	0.933	2.452
