GO	[-5.24 -0.46]	[-0.46 -0.21]	[-0.21 -0.11]	[-0.11 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.16]	[0.16 0.33]	[0.33 0.69]	[0.69 7.53]
KEGG_CELL_ADHESION_MOLECULES_CAMS KEGG_CELL_ADHESION_MOLECULES_CAMS	2.138	-1.084	-1.084	-4.295	-0.831	-0.625	-1.084	-1.767	0.520	3.968	3.945
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	2.830	-0.309	-1.551	-2.630	-3.097	-0.407	-0.528	-1.864	1.109	0.930	4.882
KEGG_TASTE_TRANSDUCTION KEGG_TASTE_TRANSDUCTION	5.183	-0.837	-1.328	-1.328	-0.513	3.315	-0.837	-1.328	0.302	-0.837	0.299
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS	5.535	-0.893	-0.893	-1.575	0.339	2.226	-0.893	-0.893	-0.266	-0.893	-0.268
REACTOME_ECM_PROTEOGLYCANS REACTOME_ECM_PROTEOGLYCANS	2.101	0.413	-1.118	-2.217	-2.217	0.825	-0.775	-1.118	-0.340	1.728	1.718
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	3.493	-0.354	-1.782	-1.057	-0.354	0.453	0.254	-1.782	-1.057	1.425	0.712
REACTOME_CARDIAC_CONDUCTION REACTOME_CARDIAC_CONDUCTION	3.377	-0.411	-0.761	-2.103	-2.103	0.433	-0.566	-1.003	0.751	0.311	2.279
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS	2.422	-0.313	-0.981	-1.869	-1.364	0.616	-0.981	-0.981	-0.473	1.084	2.819
REACTOME_POTASSIUM_CHANNELS REACTOME_POTASSIUM_CHANNELS	3.932	-0.270	-1.889	-1.074	-1.074	0.477	-0.568	-1.434	-0.398	1.344	1.074
REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION REACTOME_FGFR1_LIGAND_BINDING_AND_ACTIVATION	2.698	-0.662	-0.662	-0.662	-0.662	1.941	-0.662	-0.247	-0.662	-0.247	0.759
WP_HIPPOMERLIN_SIGNALING_DYSREGULATION WP_HIPPOMERLIN_SIGNALING_DYSREGULATION	4.914	-0.924	-0.509	-0.924	-0.924	-0.365	-0.924	-0.365	-0.924	0.487	1.807
REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION REACTOME_FGFR2_LIGAND_BINDING_AND_ACTIVATION	2.150	-0.828	-0.828	-0.828	-0.351	1.522	-0.351	0.256	-0.828	-0.351	0.988
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES	3.150	-0.338	-2.623	-1.029	0.784	-1.029	-0.505	-0.338	0.267	0.577	0.777
REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE	4.922	0.187	-0.455	0.187	-0.455	-0.455	-0.455	-0.455	0.187	0.187	-0.457
KEGG_CALCIUM_SIGNALING_PATHWAY KEGG_CALCIUM_SIGNALING_PATHWAY	2.012	0.905	-1.194	-1.786	-0.457	0.262	-1.786	-0.457	0.262	0.262	2.559
REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS REACTOME_CALCITONIN_LIKE_LIGAND_RECEPTORS	2.040	-0.414	-0.414	-0.414	-0.414	2.040	-0.414	-0.414	-0.414	-0.414	0.638
