GO	[-5.84 -0.59]	[-0.59 -0.30]	[-0.30 -0.15]	[-0.15 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.13]	[0.13 0.28]	[0.28 0.55]	[0.55 1.07]	[1.07 8.49]
GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN GSE22886_UNSTIM_VS_IL2_STIM_NKCELL_DN	-0.752	7.986	7.516	4.582	-2.786	-7.035	0.432	0.333	-3.810	-4.436	-3.807
GSE22886_NEUTROPHIL_VS_DC_DN GSE22886_NEUTROPHIL_VS_DC_DN	-5.123	-0.457	2.934	3.569	-1.373	-8.322	5.818	1.844	0.843	-1.129	-6.991
GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP GSE31082_DN_VS_CD8_SP_THYMOCYTE_UP	-3.235	1.611	6.240	7.123	-1.373	-6.995	1.611	0.693	-0.919	-2.341	-6.991
GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN GSE37416_CTRL_VS_48H_F_TULARENSIS_LVS_NEUTROPHIL_DN	-5.933	-0.447	5.066	4.681	-0.725	-8.280	3.284	1.636	0.263	-2.316	-3.203
GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP GSE21927_BALBC_VS_C57BL6_MONOCYTE_TUMOR_UP	-4.436	3.205	6.180	3.865	-0.467	-8.364	1.174	0.333	-0.467	-2.786	-3.807
GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY21_YF17D_VACCINE_PBMC_UP	-4.734	2.733	1.662	3.364	-2.069	-6.559	4.057	2.165	-0.596	-0.945	-6.555
GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN	-3.235	-0.586	-0.351	7.584	-0.739	-6.995	7.584	1.194	-0.586	-0.457	-5.119
GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN GSE22886_IGM_MEMORY_BCELL_VS_BLOOD_PLASMA_CELL_DN	-3.747	1.636	2.971	3.284	-0.903	-8.280	2.673	2.390	0.263	-2.732	-5.084
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-5.971	-0.351	1.611	3.909	-0.739	-6.995	2.638	3.909	1.394	-2.341	-4.398
GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_14H_UP	-1.653	3.244	3.909	-0.351	-4.402	-6.995	5.013	0.843	1.611	-3.779	-2.756
