GO	[-7.27 -0.53]	[-0.53 -0.24]	[-0.24 -0.12]	[-0.12 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.08]	[0.08 0.20]	[0.20 0.43]	[0.43 0.92]	[0.92 8.92]
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	-3.717	1.049	9.212	20.222	-2.291	-8.242	0.585	-0.888	-1.928	-3.717	-6.939
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-4.669	6.719	9.850	3.040	-0.766	-6.861	0.365	0.365	-2.250	-2.250	-6.879
GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN	1.835	-4.049	-1.806	-4.049	-2.228	25.020	-0.696	-2.728	-2.228	0.905	-0.286
GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED	0.246	-3.693	-0.537	-1.998	-3.693	20.147	3.468	-1.476	-1.998	-1.077	-1.483
GOBP_TELOMERE_ORGANIZATION GOBP_TELOMERE_ORGANIZATION	-0.731	8.457	7.947	2.959	-3.012	-6.008	-0.731	-0.569	-0.925	-3.580	-3.025
GOBP_CORNIFICATION GOBP_CORNIFICATION	-0.262	-1.309	-2.808	-2.808	13.193	6.708	-3.599	-2.194	-2.194	-0.737	0.478
GOBP_SPINDLE_ORGANIZATION GOBP_SPINDLE_ORGANIZATION	-1.571	-0.293	2.691	1.858	-4.490	-7.572	1.614	5.198	1.388	-1.571	-3.237
GOBP_OXIDATIVE_PHOSPHORYLATION GOBP_OXIDATIVE_PHOSPHORYLATION	-1.806	0.569	3.093	6.991	0.320	-4.049	2.425	0.569	-3.326	-3.326	-3.338
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	0.381	-0.608	-0.608	-3.832	11.578	1.752	-3.126	-0.800	-3.126	-1.317	1.742
GOBP_RNA_3_END_PROCESSING GOBP_RNA_3_END_PROCESSING	-1.566	0.378	7.625	3.220	-0.774	-4.230	1.433	1.433	-2.369	-3.494	-2.380
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	2.051	-1.260	-3.323	-0.620	1.099	-2.774	-3.323	-1.009	-1.009	1.784	9.635
GOBP_REGULATION_OF_MACROAUTOPHAGY GOBP_REGULATION_OF_MACROAUTOPHAGY	-1.381	-0.872	-0.284	2.323	-1.104	-6.611	1.069	7.664	0.708	-1.381	-1.112
GOBP_REGULATION_OF_BLOOD_PRESSURE GOBP_REGULATION_OF_BLOOD_PRESSURE	1.267	-0.975	-3.102	-0.975	4.227	-1.486	-3.102	-2.606	0.578	1.067	4.590
GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN GOBP_CELLULAR_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN	-2.833	-0.828	-0.497	-0.276	-1.045	-7.028	1.485	3.208	3.208	0.561	0.324
GOBP_PROTEIN_METHYLATION GOBP_PROTEIN_METHYLATION	-1.950	0.435	2.562	3.921	-0.497	-4.817	0.707	2.876	-1.045	-1.950	-1.610
GOBP_VESICLE_TARGETING GOBP_VESICLE_TARGETING	-1.201	-2.163	0.457	-0.432	-0.875	-3.901	1.353	4.067	4.067	-1.201	-0.627
GOBP_AMINOGLYCAN_METABOLIC_PROCESS GOBP_AMINOGLYCAN_METABOLIC_PROCESS	1.216	-1.645	-1.081	-1.645	1.925	-4.891	-2.892	1.434	0.677	3.123	0.830
GOBP_DETECTION_OF_ABIOTIC_STIMULUS GOBP_DETECTION_OF_ABIOTIC_STIMULUS	0.966	-0.258	-0.851	-3.940	3.231	-4.832	-0.651	-0.360	-0.489	0.966	2.862
GOBP_OSTEOCLAST_DIFFERENTIATION GOBP_OSTEOCLAST_DIFFERENTIATION	-1.562	-1.151	-0.268	-2.097	-0.268	-3.817	0.673	-0.588	0.890	1.734	5.230
GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT GOBP_RESPIRATORY_SYSTEM_DEVELOPMENT	0.864	0.343	-2.069	-0.352	1.665	-7.865	-0.462	-0.462	0.343	0.864	2.430
GOBP_REGULATION_OF_EXOCYTOSIS GOBP_REGULATION_OF_EXOCYTOSIS	0.610	0.286	-1.297	-0.317	0.752	-8.158	-1.297	-0.317	1.087	1.959	1.704
GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN	-0.952	-0.952	-0.952	-0.952	3.983	4.849	-0.434	-0.434	-0.952	-0.952	0.199
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION	-2.143	0.643	1.468	3.559	0.446	-2.143	1.818	-0.731	-0.488	-3.069	-0.735
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_CELLULAR_PROTEIN_CATABOLIC_PROCESS	-1.211	-0.526	1.207	6.286	-0.810	-2.653	-0.526	0.651	0.651	-0.526	-1.789
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH	-1.114	-0.431	-0.714	1.296	-1.658	-4.631	0.916	1.097	2.548	1.097	-0.565
GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION	-0.332	0.272	-2.197	-0.556	-1.396	-2.197	0.456	0.272	0.981	0.692	3.688
GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT GOBP_PROTEIN_TRANSMEMBRANE_TRANSPORT	-0.714	0.331	0.520	1.040	-1.641	-2.487	1.741	3.103	-0.452	-0.714	-1.097
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	0.317	0.532	0.982	1.167	0.317	-5.672	-1.487	0.532	-0.799	1.824	-0.289
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	0.367	-0.607	0.630	0.367	0.488	-4.267	-2.397	0.792	-0.338	0.367	3.159
GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_DAMAGE_RECOGNITION GOBP_NUCLEOTIDE_EXCISION_REPAIR_DNA_DAMAGE_RECOGNITION	-0.952	0.821	3.190	1.283	-0.952	-0.952	0.457	0.200	-0.434	-0.952	-0.955
GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY GOBP_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY	0.320	-0.925	-0.925	-0.925	3.287	2.146	-0.925	-1.616	-0.524	-0.283	0.855
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	-0.787	0.609	-0.324	0.609	-0.324	-0.787	-0.787	-0.787	0.279	4.784	-0.789
GOBP_PEPTIDYL_PROLINE_MODIFICATION GOBP_PEPTIDYL_PROLINE_MODIFICATION	-0.667	0.815	0.363	0.363	-2.404	-2.404	0.815	2.278	-1.034	0.564	0.360
