GO	[-6.20 -0.47]	[-0.47 -0.20]	[-0.20 -0.10]	[-0.10 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.07]	[0.07 0.17]	[0.17 0.35]	[0.35 0.75]	[0.75 6.53]
KEGG_RIBOSOME KEGG_RIBOSOME	-2.674	-1.978	-3.673	-0.753	-0.351	-3.673	5.119	16.982	1.275	-3.673	-3.697
KEGG_SPLICEOSOME KEGG_SPLICEOSOME	-5.321	0.955	3.838	8.442	-0.765	-5.321	2.002	0.582	-2.662	-1.676	-3.359
KEGG_LYSOSOME KEGG_LYSOSOME	-1.520	-1.173	-1.173	-1.945	-0.664	-5.067	1.617	0.878	5.635	3.759	-0.906
KEGG_OXIDATIVE_PHOSPHORYLATION KEGG_OXIDATIVE_PHOSPHORYLATION	-1.782	-1.404	-1.782	2.847	-0.331	-2.239	5.401	1.859	2.166	-2.239	-2.822
KEGG_CELL_CYCLE KEGG_CELL_CYCLE	-1.597	0.343	3.589	4.013	0.343	-4.057	1.260	0.343	-1.597	-0.950	-2.056
KEGG_CELL_ADHESION_MOLECULES_CAMS KEGG_CELL_ADHESION_MOLECULES_CAMS	1.575	-2.239	-1.092	-2.239	-0.628	0.522	-2.793	-1.092	1.575	0.869	5.346
KEGG_TASTE_TRANSDUCTION KEGG_TASTE_TRANSDUCTION	4.554	-0.514	-1.331	-2.120	1.420	1.830	-2.120	-1.331	0.302	-0.839	0.297
KEGG_ENDOCYTOSIS KEGG_ENDOCYTOSIS	-0.383	-1.571	0.543	0.684	0.421	-7.626	-0.383	-0.285	3.113	0.318	1.000
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450 KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	1.036	-0.938	-2.874	-0.628	-0.938	5.776	-0.938	-0.628	0.767	-0.938	1.022
KEGG_PROTEASOME KEGG_PROTEASOME	-1.912	-0.703	-0.228	4.471	0.390	-1.160	2.148	0.390	-0.411	-0.703	-1.924
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	2.084	-0.628	-2.874	-1.971	0.767	1.036	-0.938	-0.628	-0.938	1.036	1.676
KEGG_PYRIMIDINE_METABOLISM KEGG_PYRIMIDINE_METABOLISM	-2.313	2.187	1.840	1.236	-0.967	-1.750	0.980	-0.967	0.754	-0.492	-1.328
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	-0.574	1.542	2.530	0.786	-0.574	-1.703	0.786	0.502	-0.993	-0.993	-1.714
KEGG_REGULATION_OF_AUTOPHAGY KEGG_REGULATION_OF_AUTOPHAGY	-0.430	-0.430	0.404	-0.797	2.492	3.100	-0.430	-1.453	-0.797	0.404	-1.462
KEGG_N_GLYCAN_BIOSYNTHESIS KEGG_N_GLYCAN_BIOSYNTHESIS	0.390	0.390	0.390	2.659	-1.160	-1.912	0.924	0.390	0.390	-0.703	-1.924
KEGG_PEROXISOME KEGG_PEROXISOME	-1.204	0.752	1.288	0.752	-0.578	-3.294	1.002	0.541	0.541	-0.243	-1.218
KEGG_BASAL_CELL_CARCINOMA KEGG_BASAL_CELL_CARCINOMA	0.640	0.245	-1.471	0.245	2.031	-0.951	-2.288	-0.365	0.416	0.245	1.225
KEGG_INOSITOL_PHOSPHATE_METABOLISM KEGG_INOSITOL_PHOSPHATE_METABOLISM	-0.348	0.666	-0.579	0.949	-0.923	-2.246	0.949	0.258	1.664	-1.436	0.429
KEGG_NON_HOMOLOGOUS_END_JOINING KEGG_NON_HOMOLOGOUS_END_JOINING	-0.538	1.606	-0.176	2.376	-0.176	-0.538	0.477	-0.538	-0.538	-0.538	-0.542
