GO	[-10.07 -0.88]	[-0.88 -0.52]	[-0.52 -0.26]	[-0.26 -0.03]	[-0.03 0.00]	[0.00 0.07]	[0.07 0.31]	[0.31 0.58]	[0.58 0.78]	[0.78 1.72]	[1.72 26.66]
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	0.739	-1.555	-1.260	-1.901	-0.620	-3.970	-1.901	-0.474	1.784	3.295	6.088
GOBP_GRANULOCYTE_CHEMOTAXIS GOBP_GRANULOCYTE_CHEMOTAXIS	-3.122	-3.122	-1.186	-0.904	1.063	0.501	-0.677	0.850	-0.495	2.500	3.223
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	-1.832	-2.256	-1.832	-1.832	3.048	2.387	-0.921	-0.402	0.885	0.310	2.073
GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	-0.685	-1.883	-0.317	-2.241	-1.061	-0.858	-0.317	-0.685	1.490	1.716	5.617
GOBP_ADHERENS_JUNCTION_ORGANIZATION GOBP_ADHERENS_JUNCTION_ORGANIZATION	0.405	-1.854	-0.359	-1.854	-1.271	-2.736	0.250	0.847	1.133	1.133	3.144
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	0.765	-2.929	-2.365	-0.525	-1.187	-0.702	0.956	-0.273	0.765	-0.273	5.397
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT GOBP_ACTIN_FILAMENT_BASED_MOVEMENT	0.541	-0.553	-0.938	-2.790	-2.790	-0.413	-0.301	-0.553	0.541	3.004	3.716
GOBP_SYNAPSE_ASSEMBLY GOBP_SYNAPSE_ASSEMBLY	0.382	-1.714	0.498	-1.714	-1.714	0.285	-0.909	-1.714	0.786	2.100	4.806
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	-0.475	-1.277	0.279	-2.994	-0.475	-0.475	-1.277	-0.939	1.862	1.544	4.321
GOBP_NERVE_DEVELOPMENT GOBP_NERVE_DEVELOPMENT	-0.405	-1.362	-0.934	-0.626	0.357	-0.251	-1.962	-0.934	-0.251	1.030	7.006
GOBP_GRANULOCYTE_MIGRATION GOBP_GRANULOCYTE_MIGRATION	-2.667	-3.259	-0.868	-0.868	0.945	-0.266	-0.370	0.458	0.339	2.191	3.169
GOBP_CARDIAC_CHAMBER_DEVELOPMENT GOBP_CARDIAC_CHAMBER_DEVELOPMENT	-1.234	-0.758	0.284	-0.580	-1.234	-1.234	-0.435	-0.319	-0.435	0.829	8.209
GOBP_NEUTROPHIL_CHEMOTAXIS GOBP_NEUTROPHIL_CHEMOTAXIS	-3.144	-2.398	-1.028	-0.751	0.898	0.359	-0.372	0.508	-0.372	2.385	2.752
GOBP_INOSITOL_LIPID_MEDIATED_SIGNALING GOBP_INOSITOL_LIPID_MEDIATED_SIGNALING	-3.119	-0.417	-1.061	-0.417	-0.685	-1.061	-0.317	0.752	-0.685	3.747	3.392
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION GOBP_ACTIN_MEDIATED_CELL_CONTRACTION	0.893	-0.644	-0.644	-2.413	-2.413	0.272	-0.866	-0.644	0.530	2.589	3.328
GOBP_CARDIAC_SEPTUM_DEVELOPMENT GOBP_CARDIAC_SEPTUM_DEVELOPMENT	-0.677	-0.324	0.576	-0.939	-2.263	-2.263	-0.475	0.576	0.412	0.576	5.345
GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY GOBP_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY	-0.764	-1.408	0.216	-1.408	0.427	-0.764	0.216	-0.407	-0.407	0.427	6.207
GOBP_PIRNA_METABOLIC_PROCESS GOBP_PIRNA_METABOLIC_PROCESS	-0.298	-0.745	-0.298	-0.745	-0.298	-0.745	-0.745	-0.298	-0.745	2.401	4.052
GOBP_CRANIAL_NERVE_DEVELOPMENT GOBP_CRANIAL_NERVE_DEVELOPMENT	0.226	-0.676	-1.123	-1.123	0.654	-0.676	-1.123	-0.392	-0.392	0.410	6.757
GOBP_INNER_EAR_MORPHOGENESIS GOBP_INNER_EAR_MORPHOGENESIS	2.169	-1.101	-0.791	-2.031	0.942	-0.791	-2.031	-0.247	0.363	-0.247	3.389
GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION GOBP_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	0.483	-1.706	-2.116	0.258	-1.706	-1.073	0.797	-0.637	0.629	2.583	2.569
GOBP_INNERVATION GOBP_INNERVATION	-0.434	-0.952	0.200	0.200	-0.952	-0.434	-0.952	-0.952	0.200	1.836	3.975
GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS GOBP_VERY_LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	1.080	-1.408	0.716	0.716	-0.764	-0.764	-0.407	-1.408	-0.407	-0.764	3.861
GOBP_MONONUCLEAR_CELL_MIGRATION GOBP_MONONUCLEAR_CELL_MIGRATION	-0.583	-4.005	-0.583	-0.742	0.722	0.458	-0.343	-1.149	0.352	1.692	3.393
GOBP_AORTA_MORPHOGENESIS GOBP_AORTA_MORPHOGENESIS	-0.733	-0.733	0.453	-0.385	0.453	-0.733	-0.385	-0.385	-1.367	-0.385	6.400
GOBP_CHLORIDE_TRANSPORT GOBP_CHLORIDE_TRANSPORT	0.393	-3.447	-0.909	-1.594	-0.667	0.271	-0.479	0.393	2.034	0.929	2.365
GOBP_ARTERY_MORPHOGENESIS GOBP_ARTERY_MORPHOGENESIS	-0.646	-1.393	-0.421	-0.421	0.998	-0.960	-0.646	-0.421	-0.960	0.519	6.218
