GO	[-5.24 -0.46]	[-0.46 -0.21]	[-0.21 -0.11]	[-0.11 -0.03]	[-0.03 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.16]	[0.16 0.33]	[0.33 0.69]	[0.69 7.53]
NABA_ECM_GLYCOPROTEINS NABA_ECM_GLYCOPROTEINS	1.518	-1.280	-3.097	-1.864	-1.280	2.256	-2.221	-3.097	0.293	2.256	7.001
REACTOME_INTERFERON_GAMMA_SIGNALING REACTOME_INTERFERON_GAMMA_SIGNALING	-2.066	-1.127	1.172	-0.571	-3.779	-1.535	-1.127	0.505	-0.257	2.910	5.321
KEGG_CELL_ADHESION_MOLECULES_CAMS KEGG_CELL_ADHESION_MOLECULES_CAMS	2.138	-1.084	-1.084	-4.295	-0.831	-0.625	-1.084	-1.767	0.520	3.968	3.945
REACTOME_MUSCLE_CONTRACTION REACTOME_MUSCLE_CONTRACTION	2.830	-0.309	-1.551	-2.630	-3.097	-0.407	-0.528	-1.864	1.109	0.930	4.882
NABA_ECM_AFFILIATED NABA_ECM_AFFILIATED	0.856	-0.284	-4.081	-3.426	-0.509	2.238	-0.509	-1.322	-0.385	0.856	4.631
REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING	-0.702	-0.357	-2.742	-1.262	0.252	-1.650	-1.650	0.252	1.112	1.958	5.784
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	1.303	-0.580	-2.009	-2.009	-3.766	1.077	-0.580	-0.997	0.695	2.112	3.090
KEGG_LEISHMANIA_INFECTION KEGG_LEISHMANIA_INFECTION	-0.647	-1.999	-0.960	-0.421	-0.647	-1.999	-1.999	2.017	1.300	0.739	4.405
KEGG_ASTHMA KEGG_ASTHMA	-0.579	-0.579	-1.160	-1.160	-0.579	0.607	-1.160	-0.579	-0.279	0.979	6.542
KEGG_ECM_RECEPTOR_INTERACTION KEGG_ECM_RECEPTOR_INTERACTION	0.858	-0.301	-0.958	-1.837	-1.336	-0.671	-0.958	-0.671	-0.671	3.342	4.303
REACTOME_COLLAGEN_DEGRADATION REACTOME_COLLAGEN_DEGRADATION	1.208	0.275	-2.655	-1.784	-1.784	1.208	-0.527	-0.810	-0.329	1.208	2.801
