GO	[-5.58 -0.85]	[-0.85 -0.37]	[-0.37 -0.07]	[-0.07 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.19]	[0.19 0.61]	[0.61 5.34]
MIR3974 MIR3974	0.996	-0.351	-0.351	-0.830	0.256	0.996	-0.830	-0.830	-0.830	-0.830	3.655
TERT_TARGET_GENES TERT_TARGET_GENES	-0.663	1.951	-0.247	-0.247	-0.663	-0.663	0.764	2.714	-0.663	-0.663	-0.675
MIR193A_3P_MIR193B_3P MIR193A_3P_MIR193B_3P	-0.324	1.623	0.279	-0.324	-0.788	-0.324	-0.788	-0.788	-0.324	3.891	-0.802
MIR4695_3P MIR4695_3P	-0.663	-0.247	-0.247	2.714	-0.663	-0.663	-0.247	-0.247	2.714	-0.663	-0.675
MIR6081 MIR6081	0.934	1.445	-0.871	-0.378	-0.871	0.528	0.528	1.445	-0.871	-0.871	-0.886
MIR374A_3P MIR374A_3P	-0.501	-0.501	-0.896	1.291	-0.501	-0.896	-1.582	2.819	-0.266	-0.266	1.259
MIR362_5P MIR362_5P	0.279	0.611	-0.788	0.611	-0.324	-0.788	-0.788	1.062	-0.788	-0.788	2.251
MIR500B_5P MIR500B_5P	0.279	0.611	-0.788	0.611	-0.324	-0.788	-0.788	1.062	-0.788	-0.788	2.251
MIR4722_5P MIR4722_5P	-0.336	0.479	3.652	0.269	-0.601	-1.028	-0.336	-0.336	-1.750	1.094	-0.618
MIR4771 MIR4771	1.134	-0.746	-0.298	-0.746	2.417	0.657	-0.746	-0.746	0.304	0.304	-0.759
TTGGAGA_MIR5155P_MIR519E TTGGAGA_MIR5155P_MIR519E	0.826	-0.550	-0.300	0.530	-1.666	2.096	-1.666	0.302	-0.962	0.302	0.802
MIR6758_3P MIR6758_3P	-0.913	-0.913	-0.913	-0.406	-0.406	1.365	-0.406	-0.406	0.877	2.617	0.210
PPARGC1A_TARGET_GENES PPARGC1A_TARGET_GENES	-0.830	-0.830	0.256	-0.830	-0.830	0.256	0.996	2.891	-0.351	-0.351	0.554
MIR218_1_3P MIR218_1_3P	-0.746	0.657	3.208	-0.746	-0.746	0.304	-0.298	0.657	-0.746	-0.298	-0.306
MIR144_5P MIR144_5P	-0.663	2.714	-0.663	0.764	-0.247	-0.663	-0.663	-0.663	0.363	0.764	-0.254
