GO	[-2.64 -0.21]	[-0.21 -0.13]	[-0.13 -0.08]	[-0.08 -0.05]	[-0.05 -0.01]	[-0.01 0.01]	[0.01 0.05]	[0.05 0.09]	[0.09 0.13]	[0.13 0.22]	[0.22 1.47]
BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN BLANCO_MELO_COVID19_SARS_COV_2_POS_PATIENT_LUNG_TISSUE_DN	4.197	-0.704	-0.704	0.247	0.247	-0.363	1.662	-0.704	0.247	-1.331	-1.348
FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN FLORIO_NEOCORTEX_BASAL_RADIAL_GLIA_DN	0.373	-0.609	0.373	-1.947	-1.947	-1.947	-0.239	0.799	1.077	1.077	1.721
ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM ZHONG_SECRETOME_OF_LUNG_CANCER_AND_ENDOTHELIUM	1.831	-0.705	-0.272	1.212	0.708	-0.705	-0.705	1.212	-0.705	-0.705	-0.714
TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_ERYTHROCYTE_UP	-0.663	0.764	-0.663	-0.247	0.363	-0.663	-0.663	-0.663	1.297	-0.663	2.686
RASHI_RESPONSE_TO_IONIZING_RADIATION_3 RASHI_RESPONSE_TO_IONIZING_RADIATION_3	0.435	-0.199	-0.580	2.223	-0.580	2.223	-0.580	-0.199	-0.580	-0.580	-0.588
FINETTI_BREAST_CANCERS_KINOME_GRAY FINETTI_BREAST_CANCERS_KINOME_GRAY	-0.497	-0.497	0.166	-0.497	-0.497	-0.497	0.166	0.166	4.603	0.525	-0.504
SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE SHAFFER_IRF4_TARGETS_IN_MYELOMA_VS_MATURE_B_LYMPHOCYTE	0.231	1.139	-0.736	-0.385	-1.373	-1.373	0.454	-0.385	2.114	1.139	-0.749
BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES BILANGES_SERUM_AND_RAPAMYCIN_SENSITIVE_GENES	0.586	1.290	1.740	0.586	0.586	-0.896	-0.502	-0.502	-1.583	-1.583	-0.274
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	-0.747	1.133	-0.747	-0.747	1.133	1.133	-0.298	1.133	-0.747	-0.298	-0.756
FIGUEROA_AML_METHYLATION_CLUSTER_1_UP FIGUEROA_AML_METHYLATION_CLUSTER_1_UP	-0.497	-0.497	0.166	-0.497	-0.497	-0.497	0.166	3.516	0.525	-0.497	0.518
REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION	-0.199	-0.580	0.435	-0.199	3.072	-0.199	-0.580	-0.580	-0.580	0.894	-0.588
PID_HIF1A_PATHWAY PID_HIF1A_PATHWAY	-0.331	-0.331	3.578	-0.331	-0.331	-0.331	-0.331	-0.331	0.796	-0.331	0.269
MORI_LARGE_PRE_BII_LYMPHOCYTE_DN MORI_LARGE_PRE_BII_LYMPHOCYTE_DN	0.166	-0.497	0.166	2.560	-0.497	1.055	-0.497	-0.497	-0.497	-0.497	0.518
HOELZEL_NF1_TARGETS_DN HOELZEL_NF1_TARGETS_DN	-0.456	0.579	-0.456	-0.456	0.579	-0.456	-0.456	-0.456	-0.456	1.882	1.138
