GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.07]	[0.07 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-2.855	-2.855	-0.759	-0.976	-1.911	-1.235	0.388	0.283	1.017	0.660	13.050
GOBP_TRANSLATIONAL_ELONGATION GOBP_TRANSLATIONAL_ELONGATION	-1.277	-2.607	-1.277	-0.282	-2.607	-2.607	-0.400	-0.400	0.968	2.330	10.202
GOBP_TRANSLATIONAL_TERMINATION GOBP_TRANSLATIONAL_TERMINATION	-2.434	-3.184	-0.385	-0.553	-2.434	-1.859	0.492	0.346	0.667	0.873	10.417
GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION GOBP_MITOCHONDRIAL_TRANSLATIONAL_TERMINATION	-1.934	-2.623	-0.505	-0.731	-1.934	-1.934	0.404	-0.505	0.783	1.298	10.312
GOBP_MITOCHONDRIAL_TRANSLATION GOBP_MITOCHONDRIAL_TRANSLATION	-2.132	-2.132	-0.779	-0.581	-1.688	-1.688	0.420	-0.301	0.420	0.924	11.934
GOCC_ORGANELLAR_RIBOSOME GOCC_ORGANELLAR_RIBOSOME	-1.837	-1.837	-0.672	-0.458	-1.336	-1.336	0.301	-1.336	1.113	0.857	10.005
GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT GOCC_MITOCHONDRIAL_LARGE_RIBOSOMAL_SUBUNIT	-0.921	-2.239	-0.921	-0.921	-0.578	-0.921	-0.578	-1.432	2.078	0.664	8.499
GOCC_PROTEIN_ACETYLTRANSFERASE_COMPLEX GOCC_PROTEIN_ACETYLTRANSFERASE_COMPLEX	3.403	1.145	-1.804	-1.804	-1.308	-0.934	0.313	0.313	-1.308	-0.934	3.893
GOBP_TRNA_METABOLIC_PROCESS GOBP_TRNA_METABOLIC_PROCESS	-2.670	-1.114	0.598	-0.370	-0.503	-1.408	-0.503	-0.266	0.339	-0.370	8.788
GOBP_TRNA_PROCESSING GOBP_TRNA_PROCESSING	-2.289	-0.582	0.594	-1.384	0.311	-1.056	-0.582	-0.418	0.439	-0.291	7.583
GOBP_RECOMBINATIONAL_REPAIR GOBP_RECOMBINATIONAL_REPAIR	7.778	0.445	-0.282	-0.552	0.595	-2.073	-0.282	-0.983	-0.282	-1.277	-0.980
GOCC_ATPASE_COMPLEX GOCC_ATPASE_COMPLEX	5.649	-0.521	0.249	-0.521	-2.366	-1.799	-0.521	-1.007	-0.521	0.707	1.747
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	3.082	-0.586	-2.780	-0.374	0.581	-0.374	-0.586	-0.374	-0.374	-1.891	3.088
GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX	4.802	-0.689	-1.012	-0.689	-2.072	-1.456	-0.288	-0.689	-0.288	0.936	1.918
GOBP_PROTEIN_K11_LINKED_UBIQUITINATION GOBP_PROTEIN_K11_LINKED_UBIQUITINATION	7.034	0.684	-0.520	-0.241	-0.520	-0.520	-1.077	-0.520	-1.077	-0.241	-0.519
GOBP_TRNA_WOBBLE_BASE_MODIFICATION GOBP_TRNA_WOBBLE_BASE_MODIFICATION	-0.298	-0.746	-0.746	-0.746	-0.746	-0.298	-0.746	-0.298	0.304	0.655	6.087
GOCC_SAGA_TYPE_COMPLEX GOCC_SAGA_TYPE_COMPLEX	4.466	1.149	-1.036	-1.036	-0.222	-1.036	-0.491	0.398	-0.491	-1.036	0.399
GOBP_NCRNA_TRANSCRIPTION GOBP_NCRNA_TRANSCRIPTION	0.456	0.840	-2.884	-2.165	-0.624	0.632	-0.876	1.353	-0.624	-0.290	3.162
GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS GOBP_CELL_PROLIFERATION_INVOLVED_IN_HEART_MORPHOGENESIS	-0.621	0.396	5.903	-0.223	0.396	-0.621	-0.223	-0.621	-0.621	-0.621	-0.620
GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS GOBP_REGULATION_OF_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	5.280	0.513	-0.320	-0.320	-1.911	-0.320	-2.343	-0.759	1.017	-0.320	-0.433
GOBP_REGULATION_OF_MRNA_PROCESSING GOBP_REGULATION_OF_MRNA_PROCESSING	0.841	0.505	-1.417	-1.105	-0.342	-0.641	0.264	-0.641	0.373	-1.794	5.715
GOBP_THIOESTER_BIOSYNTHETIC_PROCESS GOBP_THIOESTER_BIOSYNTHETIC_PROCESS	-0.256	-0.756	-1.990	-1.226	-0.451	-0.756	0.571	0.571	-0.256	0.351	4.874
GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION GOBP_POSITIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	5.344	0.398	-0.222	-0.491	-1.036	-0.222	-0.491	-1.036	0.398	-1.036	-0.221
GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS GOBP_NUCLEOSIDE_BISPHOSPHATE_BIOSYNTHETIC_PROCESS	-0.489	-0.762	-1.152	-1.713	-0.301	-1.152	0.301	0.971	0.301	0.301	5.219
GOMF_PHOSPHOLIPASE_A2_ACTIVITY_CONSUMING_1_2_DIPALMITOYLPHOSPHATIDYLCHOLINE GOMF_PHOSPHOLIPASE_A2_ACTIVITY_CONSUMING_1_2_DIPALMITOYLPHOSPHATIDYLCHOLINE	-0.787	-0.324	-0.787	1.057	0.279	-0.324	4.783	-0.324	-0.324	-0.787	-0.786
GOMF_TRNA_BINDING GOMF_TRNA_BINDING	-0.348	-2.239	0.945	0.664	-0.921	-0.578	-0.578	-1.432	1.653	-0.348	2.550
GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	-0.610	-1.064	0.282	-3.407	-0.610	-0.321	-0.813	0.882	0.882	0.695	3.614
GOBP_PROTEIN_LOCALIZATION_TO_CILIUM GOBP_PROTEIN_LOCALIZATION_TO_CILIUM	1.113	2.277	1.113	-0.668	-0.668	-1.035	-0.247	-1.572	0.564	0.564	-2.402
GOMF_PHOSPHOLIPASE_A2_ACTIVITY GOMF_PHOSPHOLIPASE_A2_ACTIVITY	-0.520	-0.520	-1.077	1.089	-0.241	-0.520	5.142	-0.241	-0.241	-0.520	-1.076
GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT GOCC_MITOCHONDRIAL_SMALL_RIBOSOMAL_SUBUNIT	-1.160	-0.580	-0.279	0.607	-1.160	-1.160	0.978	-0.580	-0.580	1.432	2.569
GOBP_INTERLEUKIN_10_PRODUCTION GOBP_INTERLEUKIN_10_PRODUCTION	-2.281	-0.600	-0.949	2.017	0.910	0.416	-1.467	-0.600	0.910	1.602	-0.598
GOBP_SNRNA_TRANSCRIPTION GOBP_SNRNA_TRANSCRIPTION	-0.240	1.729	-2.821	-1.927	-0.390	0.560	-0.606	0.790	-0.390	-0.390	2.125
