GO	[-8.11 -1.08]	[-1.08 -0.70]	[-0.70 -0.48]	[-0.48 -0.28]	[-0.28 -0.11]	[-0.11 0.00]	[0.00 0.08]	[0.08 0.31]	[0.31 0.64]	[0.64 1.47]	[1.47 7.82]
MORF_HAT1 MORF_HAT1	1.381	3.776	6.293	4.154	1.381	-0.726	-3.607	-2.110	-4.280	-6.059	-6.059
GNF2_FBL GNF2_FBL	0.586	6.230	3.974	3.201	1.141	-0.895	-3.337	-1.805	-2.230	-4.066	-6.182
GNF2_HPX GNF2_HPX	0.466	-3.625	-0.375	-3.625	-1.895	0.987	1.724	-1.504	-1.895	0.789	9.480
GNF2_HCK GNF2_HCK	-1.604	-2.148	-1.604	-1.604	-0.860	-1.604	-1.604	-0.420	1.118	5.244	8.284
MORF_CTSB MORF_CTSB	0.482	-3.406	-2.883	-2.428	-2.031	3.245	6.907	-1.388	-0.327	-0.434	2.607
GNF2_MLF1 GNF2_MLF1	0.405	-2.641	-1.430	-1.430	-3.635	2.746	4.662	-0.735	-0.735	1.620	0.405
MORF_EPHA7 MORF_EPHA7	0.901	-3.066	-3.772	-0.570	-1.267	2.845	3.210	-2.487	-0.302	0.554	1.599
MORF_PPP6C MORF_PPP6C	-0.815	0.462	2.275	0.832	1.929	-0.815	0.832	1.323	-1.473	-4.353	-3.287
MORF_EIF4E MORF_EIF4E	-0.314	3.789	1.701	1.701	1.701	-1.373	-0.987	-1.373	-0.987	-1.882	-2.565
GNF2_KISS1 GNF2_KISS1	-0.271	-2.039	-0.271	-1.264	-1.264	1.142	4.787	-2.039	-0.473	-0.271	1.521
GNF2_MYL3 GNF2_MYL3	-0.342	-1.287	-1.287	-1.287	-1.287	0.837	1.245	-1.287	0.264	0.509	4.311
GNF2_CDC2 GNF2_CDC2	-1.157	-0.301	-0.490	-0.301	-0.490	-0.490	-1.157	5.267	2.978	-0.490	-2.583
GNF2_DDX5 GNF2_DDX5	-2.625	-1.187	0.678	0.287	2.433	0.287	-0.789	2.906	0.459	-0.509	-2.625
GNF2_SERPINB5 GNF2_SERPINB5	0.324	-0.581	-1.162	-0.581	-0.581	-1.162	0.980	-0.581	-0.581	-0.581	7.580
GNF2_DNM1 GNF2_DNM1	0.644	-1.527	-0.490	-1.527	-1.527	0.883	1.832	-1.527	-1.070	0.446	4.121
MORF_PPP2R5E MORF_PPP2R5E	-0.636	0.915	0.682	0.682	1.830	-0.428	-3.424	1.830	-0.636	-0.428	-2.453
GNF2_PTPN6 GNF2_PTPN6	-1.955	-1.955	-0.242	-0.731	-0.731	-0.242	-0.432	1.629	0.886	3.719	-0.432
GNF2_IL2RB GNF2_IL2RB	0.655	-1.872	-0.393	0.655	-1.872	-0.393	-0.678	0.226	-0.393	-0.393	5.298
GCM_GSPT1 GCM_GSPT1	-1.299	2.056	0.578	-0.269	2.346	-1.041	-0.823	0.336	0.900	-0.269	-4.068
GNF2_SPINK1 GNF2_SPINK1	0.685	-1.079	-1.079	-0.521	-1.079	1.091	2.804	-0.521	0.371	-1.079	0.685
MORF_ETV3 MORF_ETV3	-0.548	-0.345	-0.548	-1.829	-1.829	0.262	2.310	-0.548	-0.345	0.262	3.789
GCM_CDH5 GCM_CDH5	-0.454	-1.496	-0.234	-0.830	-0.830	1.868	1.868	-0.454	-1.496	1.868	-0.234
GCM_AQP4 GCM_AQP4	2.292	0.239	-1.094	-1.830	-0.652	0.239	-1.094	-0.652	-0.373	1.377	1.808
GCM_SMARCC1 GCM_SMARCC1	-0.477	4.211	1.337	-0.863	0.615	-0.477	-0.477	-0.863	-0.863	-0.863	-0.250
GNF2_PTX3 GNF2_PTX3	0.987	-1.496	-0.830	-0.830	-1.496	0.987	0.647	-0.830	0.647	0.647	0.987
