GO	[-0.69 -0.10]	[-0.10 -0.06]	[-0.06 -0.04]	[-0.04 -0.03]	[-0.03 -0.01]	[-0.01 0.00]	[0.00 0.02]	[0.02 0.03]	[0.03 0.05]	[0.05 0.08]	[0.08 0.97]
GCM_CSNK2B GCM_CSNK2B	3.729	0.488	0.337	0.337	-0.404	-3.819	2.075	-0.833	-0.589	-0.833	-0.831
CAVIN1_TARGET_GENES CAVIN1_TARGET_GENES	2.351	1.547	0.907	-0.527	-1.784	-0.810	1.206	-2.654	-0.810	-0.527	0.276
GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN GSE32986_CURDLAN_LOWDOSE_VS_GMCSF_AND_CURDLAN_LOWDOSE_STIM_DC_DN	2.055	0.293	-0.687	-0.687	-2.777	0.389	0.634	-1.328	0.951	-1.950	2.931
GOBP_PROTEIN_K11_LINKED_UBIQUITINATION GOBP_PROTEIN_K11_LINKED_UBIQUITINATION	3.508	0.684	1.089	0.371	-0.520	-1.077	-1.077	-1.077	-0.520	-1.077	0.372
GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN GSE34006_A2AR_KO_VS_A2AR_AGONIST_TREATED_TREG_DN	3.534	0.406	1.345	-2.572	-0.294	0.650	-0.814	-1.012	-1.242	-0.814	0.801
KCCGNSWTTT_UNKNOWN KCCGNSWTTT_UNKNOWN	2.030	-1.381	1.137	-0.752	-1.029	-0.250	-0.752	-0.373	-0.752	-1.029	3.607
GCM_HBP1 GCM_HBP1	3.835	-0.810	-0.329	-1.211	-0.810	-0.810	-0.527	0.274	-1.211	1.930	0.653
HP_LONG_HALLUX HP_LONG_HALLUX	3.496	0.167	-0.497	-0.497	-0.497	0.167	-0.497	-0.497	1.052	0.167	-0.496
GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY GOBP_LATE_ENDOSOME_TO_VACUOLE_TRANSPORT_VIA_MULTIVESICULAR_BODY_SORTING_PATHWAY	2.069	-0.223	2.069	-0.621	-0.223	-0.621	-0.621	0.396	-0.621	-0.621	-0.223
GOCC_ISWI_TYPE_COMPLEX GOCC_ISWI_TYPE_COMPLEX	3.762	0.187	-0.456	-0.456	-0.456	0.578	-0.456	0.187	-0.456	0.187	-0.455
