GO	[-6.49 -0.48]	[-0.48 -0.24]	[-0.24 -0.14]	[-0.14 -0.06]	[-0.06 0.00]	[0.00 0.02]	[0.02 0.10]	[0.10 0.22]	[0.22 0.41]	[0.41 0.85]	[0.85 6.73]
FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN	-1.028	-2.259	-1.270	-0.821	-2.259	-0.821	-1.880	0.420	0.835	3.731	8.491
HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP	1.515	-0.284	-3.075	-0.873	-1.383	-2.094	-1.383	-0.284	-0.678	2.038	7.654
ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_AD5_NAB_TITERS_GT_200_VS_LTE_200_1DY_DN ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_AD5_NAB_TITERS_GT_200_VS_LTE_200_1DY_DN	0.393	0.393	-3.451	-3.451	-1.595	0.544	-1.214	-0.479	0.271	2.381	5.950
QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_0DY_UP QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_0DY_UP	1.058	-0.787	-0.787	-0.787	-0.787	0.609	-0.787	-0.324	-0.787	-0.787	6.881
HOWARD_PBMC_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_19_39YO_AS03_ADJUVANT_VS_BUFFER_1DY_DN HOWARD_PBMC_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_19_39YO_AS03_ADJUVANT_VS_BUFFER_1DY_DN	2.393	-0.828	-1.492	-1.492	-0.234	-0.234	-1.492	-0.828	-0.234	0.381	4.307
NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_GENES_IN_BTM_M40_AND_M53_DN NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_GENES_IN_BTM_M40_AND_M53_DN	0.613	0.878	-1.501	-0.977	-0.977	-0.622	-1.501	-1.501	0.233	0.878	5.908
QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_7DY_UP QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_7DY_UP	0.794	-0.702	-1.326	-0.363	-0.702	0.247	-0.363	-0.702	-0.702	-0.702	7.533
PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGED_POST_VACCINATION_VS_UNCHALLENGED_72HR_TOP_30_DEG_UP PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGED_POST_VACCINATION_VS_UNCHALLENGED_72HR_TOP_30_DEG_UP	0.303	-0.299	-1.201	-1.201	-0.299	0.303	-0.610	-1.201	-0.610	0.573	6.321
GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_DN GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_STIMULATED_VS_UNSTIMULATED_0DY_VACCINATION_INDEPENDENT_DN	1.198	-1.874	-0.265	-1.874	-1.488	0.613	-1.168	-1.168	0.613	1.198	4.132
LI_PBMC_MENACTRA_AGE_18_45YO_ANTI_POLYSACCHARIDE_ANTIBODY_CORRELATION_PROFILE_3DY_UP LI_PBMC_MENACTRA_AGE_18_45YO_ANTI_POLYSACCHARIDE_ANTIBODY_CORRELATION_PROFILE_3DY_UP	-0.702	-0.702	-0.702	-1.326	-0.702	2.775	-0.702	-1.326	0.247	1.649	2.171
QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_28DY_UP QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_28DY_UP	0.707	-0.704	-0.704	-0.704	-0.704	0.707	-0.704	-0.272	-0.704	-0.272	5.281
QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_3DY_UP QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_3DY_UP	-0.223	-0.621	-0.621	-0.621	-0.223	0.824	-0.223	-0.621	-0.621	-0.621	5.894
HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_28DY_DN HOWARD_NK_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_28DY_DN	0.702	-0.762	-1.152	-0.300	-1.152	-1.713	-0.762	-0.762	0.479	2.480	3.454
HARALAMBIEVA_PBMC_M_M_R_II_AGE_13_16YO_STIMULATED_VS_UNSTIMULATED_3_TO_7YR_POST_TOP_DEG_UP HARALAMBIEVA_PBMC_M_M_R_II_AGE_13_16YO_STIMULATED_VS_UNSTIMULATED_3_TO_7YR_POST_TOP_DEG_UP	0.269	-1.024	-0.336	-1.741	0.477	-0.599	-1.024	-0.336	-0.336	0.477	5.672
FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_UP FLETCHER_PBMC_BCG_10W_INFANT_BCG_STIMULATED_VS_UNSTIMULATED_10W_UP	-0.423	0.301	-1.323	-1.689	-0.301	-0.778	-1.023	-0.778	0.421	2.255	4.557
QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_35DY_UP QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_35DY_UP	0.396	-0.621	-0.621	-0.621	-0.223	0.824	-0.621	-0.223	-0.621	-0.621	4.776
PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_TOP_30_DEG_UP PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_6HR_TOP_30_DEG_UP	-0.299	-1.201	-0.610	-1.201	0.929	0.573	-0.299	-1.201	0.303	-0.299	3.817
LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_POLYSACCHARIDE_ANTIBODY_3DY_POSITIVE LI_PBMC_MENACTRA_AGE_18_45YO_CORRELATED_WITH_ANTI_POLYSACCHARIDE_ANTIBODY_3DY_POSITIVE	-0.260	-0.434	-0.691	-0.260	-0.260	-2.447	-1.064	-0.691	0.542	1.414	3.709
QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_0_TO_35DY_JOINTLY_UP QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_0_TO_35DY_JOINTLY_UP	-0.373	-0.373	-0.373	-0.373	-0.373	1.382	-0.373	-0.373	-0.373	-0.373	4.427
FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP	-0.279	-0.854	-0.854	-2.132	0.325	0.325	-0.606	-0.854	-0.279	2.035	3.652
KAZMIN_PBMC_P_FALCIPARUM_RTSS_AS01_AGE_UNKNOWN_CORRELATED_WITH_PROTECTION_56DY_NEGATIVE KAZMIN_PBMC_P_FALCIPARUM_RTSS_AS01_AGE_UNKNOWN_CORRELATED_WITH_PROTECTION_56DY_NEGATIVE	1.041	-0.624	-0.624	-0.624	-1.782	1.041	-0.354	-0.624	-0.624	0.254	3.480
PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_3DY_UP PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_3DY_UP	0.261	-0.930	-0.930	-0.685	0.380	-1.623	-0.345	0.528	-0.685	1.139	3.912
