GO	[-5.46 -0.65]	[-0.65 -0.36]	[-0.36 -0.21]	[-0.21 -0.09]	[-0.09 0.00]	[0.00 0.01]	[0.01 0.13]	[0.13 0.29]	[0.29 0.54]	[0.54 1.06]	[1.06 6.41]
MORF_MAP2K7 MORF_MAP2K7	1.937	0.413	-1.347	-2.010	2.817	3.146	-2.907	-0.863	-2.010	1.021	-0.683
GNF2_H2AFX GNF2_H2AFX	-0.671	5.089	2.885	0.509	-0.341	-1.285	-0.341	-0.671	-1.285	-1.285	-1.288
MORF_SNRP70 MORF_SNRP70	-1.036	-1.036	2.283	3.270	0.565	-1.573	1.115	0.565	-0.416	-2.408	-2.414
MODULE_199 MODULE_199	0.879	-1.503	-1.503	-1.503	-0.382	-2.324	0.233	-0.623	-0.382	4.009	3.428
GNF2_BUB1 GNF2_BUB1	-0.240	8.091	1.090	-0.240	-0.520	-1.077	-0.520	-1.077	-0.520	-1.077	-1.080
MORF_BMI1 MORF_BMI1	-0.559	-0.368	2.399	2.399	0.774	-3.242	1.644	-0.559	0.243	-2.294	-2.301
MODULE_113 MODULE_113	0.477	-0.569	-2.473	-1.437	1.085	3.943	-1.893	-1.437	-1.437	0.852	2.662
MODULE_223 MODULE_223	1.171	-2.108	-3.309	-1.005	-2.646	2.642	-0.412	-0.291	-0.291	2.301	1.680
MODULE_403 MODULE_403	0.410	5.269	1.323	1.323	-0.392	-1.125	-0.392	-1.125	-1.125	-1.867	-1.871
GCM_HBP1 GCM_HBP1	-1.893	0.820	0.389	3.600	0.820	-1.893	1.782	0.238	-0.374	-1.893	-2.789
MORF_BAG5 MORF_BAG5	-2.158	-0.535	1.368	0.722	1.368	-1.364	1.766	2.210	-1.364	-1.364	-2.163
GNF2_NS GNF2_NS	0.320	1.659	6.180	0.320	-0.926	-1.617	-0.283	-0.525	-0.525	-1.617	-1.621
GNF2_PECAM1 GNF2_PECAM1	-1.260	-2.033	-1.260	-0.472	-0.472	-2.033	-0.783	1.943	0.546	1.943	3.494
MORF_CDK2 MORF_CDK2	-0.263	2.884	2.020	1.000	-0.263	-2.002	0.739	-0.422	-0.422	-2.908	-2.915
CAR_HPX CAR_HPX	0.314	-1.457	-1.013	-1.013	0.314	5.415	-0.689	-2.074	-1.457	0.314	3.212
GNF2_KISS1 GNF2_KISS1	-0.228	-0.411	-1.908	-1.158	0.389	8.283	-0.703	-1.158	-0.703	-0.703	0.918
GCM_RAF1 GCM_RAF1	-0.958	-0.300	2.074	3.825	1.597	-1.659	-0.958	0.302	-1.659	-1.659	-0.551
GNF2_RPA1 GNF2_RPA1	-1.119	2.680	4.961	0.347	-0.260	-1.119	-0.260	-1.119	-1.119	-0.550	-1.122
MODULE_152 MODULE_152	-1.906	-0.646	-0.332	1.637	0.531	-1.487	2.256	2.602	0.895	-1.487	-3.890
MORF_RFC1 MORF_RFC1	-1.464	1.058	1.315	4.345	0.462	-1.464	0.462	-0.411	-0.280	-1.099	-4.339
MODULE_292 MODULE_292	0.365	-0.678	-0.906	-3.956	-0.678	0.365	-0.496	-0.906	-0.678	3.256	4.983
MODULE_146 MODULE_146	0.689	-3.153	-1.833	-2.405	0.689	3.619	-1.031	-0.537	-0.250	0.509	2.384
GNF2_MYD88 GNF2_MYD88	-2.324	-1.503	-1.503	-1.503	-0.382	-1.503	1.193	2.413	2.413	0.613	0.875
GNF2_HPX GNF2_HPX	1.593	-1.066	-1.066	-1.066	-1.066	3.627	-0.815	-2.743	-0.815	0.697	3.220
MODULE_375 MODULE_375	0.420	-1.905	-1.905	-1.905	0.278	2.375	-1.394	-0.325	-0.711	0.809	4.685
GNF2_HPN GNF2_HPN	2.554	-1.046	-1.046	-1.046	-1.349	4.537	-0.797	-2.166	-0.797	0.408	1.901
GCM_PFN1 GCM_PFN1	-0.756	-0.256	1.183	0.572	1.183	-1.992	1.183	2.492	-1.226	-1.992	-1.996
MODULE_259 MODULE_259	0.410	-1.125	-1.125	-1.867	0.226	-1.867	-0.392	-0.392	-0.392	3.298	3.901
MORF_PPP2R5E MORF_PPP2R5E	-1.678	-0.383	0.998	0.750	1.602	-2.331	2.345	0.998	-0.244	-1.200	-3.291
GNF2_FGR GNF2_FGR	-1.160	-1.160	-0.580	-1.160	-1.160	-1.160	-0.580	1.434	1.434	0.979	3.235
GCM_RAD21 GCM_RAD21	-0.861	0.941	1.335	4.925	0.359	-0.861	-0.250	-0.477	-1.534	-1.534	-1.538
MORF_CCNF MORF_CCNF	-0.341	2.953	0.826	1.731	0.826	-1.119	0.826	-0.776	-1.119	-3.158	-2.227
GCM_ING1 GCM_ING1	-1.786	0.652	0.275	0.908	-0.811	-1.213	3.316	2.358	-0.329	-1.213	-2.664
GNF2_DDX5 GNF2_DDX5	-2.533	-0.287	-0.287	1.694	1.006	-1.123	3.035	1.006	-0.739	-0.739	-2.539
MORF_RAB6A MORF_RAB6A	-0.836	-1.822	1.507	1.171	0.423	-0.546	1.171	0.628	1.507	-2.699	-2.706
GNF2_TIMP2 GNF2_TIMP2	0.239	-0.373	-1.825	-1.091	0.431	6.961	-0.650	-1.091	-1.091	-0.373	0.996
MODULE_97 MODULE_97	-1.625	-0.624	3.168	2.358	-0.290	-3.910	1.357	0.313	-0.432	-0.624	-0.881
GNF2_BUB3 GNF2_BUB3	0.347	1.033	4.961	0.347	-0.550	-1.119	0.645	-1.119	-1.119	-1.119	-1.122
MODULE_170 MODULE_170	1.357	-1.625	-1.204	-1.625	-1.625	-0.432	-1.204	0.313	0.842	0.633	5.634
MORF_MAP3K14 MORF_MAP3K14	0.987	0.311	-1.793	-1.793	0.311	5.954	-2.295	-0.793	-0.793	0.311	0.981
MORF_PRDX3 MORF_PRDX3	-1.282	0.326	0.680	2.189	1.819	-1.282	1.180	1.180	-1.282	-2.441	-2.448
GCM_MAP4K4 GCM_MAP4K4	-1.585	1.291	0.447	0.725	-0.636	-2.343	-0.636	4.002	-0.268	1.291	-3.385
GNF2_SPINK1 GNF2_SPINK1	0.773	-0.994	-0.994	-0.994	2.361	1.215	-0.462	-0.994	-0.994	-0.994	2.355
MODULE_121 MODULE_121	1.549	-0.942	-3.002	-0.942	-2.270	2.994	-1.280	0.412	0.412	0.412	1.859
MODULE_28 MODULE_28	-1.243	-0.640	1.303	0.882	2.365	-0.640	2.365	-0.640	-1.243	-1.243	-1.246
GNF2_STAT6 GNF2_STAT6	-2.866	-1.365	-1.365	-0.405	0.357	-1.365	1.340	2.073	2.952	0.540	-0.630
MODULE_382 MODULE_382	-0.279	-1.160	-0.580	-1.160	0.607	5.643	-0.580	-1.160	-1.160	0.607	0.605
MODULE_263 MODULE_263	0.320	-1.617	-1.617	-1.617	0.320	2.695	-1.617	-0.283	-0.283	1.659	1.224
GNF2_LCAT GNF2_LCAT	1.934	-0.868	-1.145	-0.868	-1.145	3.775	-1.145	-2.421	-0.469	0.531	2.245
MODULE_171 MODULE_171	0.682	-1.167	-1.167	-2.453	-0.887	0.516	-0.483	-0.887	-0.662	4.148	3.294
MODULE_248 MODULE_248	2.778	-1.589	-1.589	-2.549	-0.377	1.509	-0.945	-1.589	0.473	1.251	1.781
GCM_RAN GCM_RAN	-1.712	0.583	1.062	1.471	0.725	-4.028	1.062	1.702	-0.585	0.262	-2.918
MODULE_128 MODULE_128	1.461	-1.537	-1.129	-1.537	-1.537	-0.391	-1.537	0.350	0.917	0.695	4.805
GCM_ERBB2IP GCM_ERBB2IP	-0.836	1.507	-1.243	1.883	0.423	-1.822	-0.836	3.240	0.628	-1.243	-1.827
GCM_BCL2L1 GCM_BCL2L1	-1.451	0.403	1.032	1.452	-0.430	-1.451	1.937	1.452	-0.797	-1.451	-1.455
MORF_GMPS MORF_GMPS	-0.513	1.058	2.777	2.277	-0.300	-1.329	0.302	0.302	-0.838	-2.116	-2.121
GNF2_CD1D GNF2_CD1D	-0.926	-0.926	-0.926	-0.525	-0.525	-1.617	-0.926	0.555	-0.283	3.293	3.933
GNF2_G22P1 GNF2_G22P1	-0.385	0.755	4.010	2.096	0.231	-0.733	-0.385	-1.368	-0.733	-1.368	-1.371
GNF2_PTPRC GNF2_PTPRC	-1.679	-2.533	-1.679	0.499	-0.287	-1.679	0.729	3.035	1.006	0.499	0.726
MODULE_149 MODULE_149	-1.493	-0.234	-0.234	1.392	0.647	-1.493	3.629	0.381	-0.234	-1.493	-1.496
MORF_USP5 MORF_USP5	-1.226	0.352	0.849	3.024	-0.451	-1.226	1.569	0.849	-0.451	-1.992	-1.996
GNF2_VAV1 GNF2_VAV1	-1.202	-0.610	-1.202	-1.202	0.929	-1.202	0.573	1.880	0.929	1.880	-1.205
MODULE_79 MODULE_79	1.391	-1.595	-1.178	-1.595	-1.595	-0.418	-1.178	0.325	1.113	0.653	4.646
MODULE_182 MODULE_182	-1.255	-0.920	2.643	2.262	0.290	-3.994	1.292	-0.312	-0.312	-0.312	-0.925
GNF2_MMP11 GNF2_MMP11	0.302	-0.300	-1.659	-0.958	0.528	6.833	-0.549	-0.958	-0.958	-0.549	0.525
GCM_NUMA1 GCM_NUMA1	0.287	-0.316	0.287	1.766	-0.316	-2.158	1.368	2.699	-0.865	-1.364	-2.163
MODULE_410 MODULE_410	-0.234	-1.493	-1.493	-1.493	0.381	1.392	-0.829	-0.453	-0.453	0.647	4.317
MORF_XPC MORF_XPC	-1.679	0.499	-0.287	0.499	-1.123	-1.123	2.102	3.035	0.729	-0.739	-2.539
GCM_MAX GCM_MAX	-1.285	0.264	0.509	3.561	0.509	-0.671	1.723	-0.341	-1.285	-1.285	-1.288
MORF_PPP2R4 MORF_PPP2R4	-2.116	-0.300	1.058	1.058	0.499	-1.329	0.499	3.319	-0.838	-0.513	-2.121
MORF_DAP MORF_DAP	-2.220	-1.583	0.265	0.826	0.265	0.265	2.512	1.392	1.392	-1.583	-2.227
MODULE_261 MODULE_261	-0.942	-0.476	2.591	2.591	0.412	-4.035	0.773	0.412	-0.678	-0.942	-0.682
MORF_RAB11A MORF_RAB11A	-1.573	0.816	0.565	0.565	2.283	-2.408	1.850	0.565	-1.036	-1.036	-1.578
MODULE_247 MODULE_247	0.403	-0.430	-1.451	-0.430	-0.797	1.032	-1.451	-0.430	-1.451	3.750	1.447
GNF2_BNIP2 GNF2_BNIP2	-1.368	-1.368	1.132	-0.385	1.132	-0.733	2.096	2.096	-0.733	-0.733	-1.371
MORF_GPX4 MORF_GPX4	-1.364	-1.364	-0.316	-0.535	0.477	-0.316	1.766	5.070	0.287	-1.364	-1.368
CAR_IGFBP1 CAR_IGFBP1	0.416	-2.283	-0.950	-0.950	1.605	2.983	-0.950	-1.468	-0.600	0.416	1.599
MODULE_29 MODULE_29	-1.077	-0.520	-1.077	0.684	2.152	-0.240	2.152	1.090	-1.077	-1.077	-1.080
GNF2_CD33 GNF2_CD33	-1.158	-1.158	-0.703	-0.703	-0.228	-1.908	-0.703	0.389	0.389	2.648	3.794
GNF2_SERPINI2 GNF2_SERPINI2	0.527	-0.870	-0.870	-0.870	2.730	0.931	-0.378	-0.870	-0.870	-0.870	2.035
MODULE_345 MODULE_345	0.280	-0.652	-0.323	-3.419	-0.652	-0.323	0.280	-1.571	-0.323	3.628	2.795
GNF2_PPP6C GNF2_PPP6C	-0.893	0.339	0.899	1.280	1.280	-1.576	2.228	-0.266	-0.893	-1.576	-1.580
GNF2_CBFB GNF2_CBFB	-1.202	0.573	1.367	0.929	0.929	-1.202	1.880	-0.300	-1.202	-1.202	-1.205
MORF_WNT1 MORF_WNT1	2.082	-0.522	-1.358	-1.008	0.372	4.146	-1.803	-1.803	-0.522	0.249	0.918
GNF2_EGFR GNF2_EGFR	0.247	-0.702	-1.327	-0.702	0.795	4.922	-0.702	-0.702	-1.327	-0.363	1.182
MODULE_337 MODULE_337	-0.416	3.821	1.460	1.115	-1.036	-2.408	-0.416	0.363	-0.416	-0.668	-1.578
MORF_IL4 MORF_IL4	3.106	0.431	-1.013	-1.536	0.694	3.106	-1.536	-1.863	-1.255	0.553	-0.280
GNF2_CD53 GNF2_CD53	-1.908	-1.158	-1.158	-1.158	1.681	-1.158	1.681	1.274	0.921	0.921	-0.705
MODULE_357 MODULE_357	1.602	-0.577	-1.678	-1.678	0.539	2.766	-1.200	-1.200	-0.843	-0.244	2.336
MODULE_307 MODULE_307	-0.491	-0.491	-1.036	-0.222	-0.222	-1.036	4.474	1.150	0.727	-1.036	-1.038
MODULE_76 MODULE_76	0.666	-1.488	-2.111	-1.488	-0.301	0.909	-1.488	-0.471	0.301	2.263	2.682
MORF_LCAT MORF_LCAT	1.984	0.433	-0.762	-0.567	-0.291	3.793	-2.646	-2.646	-0.412	0.433	0.308
MORF_UBE2A MORF_UBE2A	-1.226	-0.756	-0.256	0.849	-0.451	-1.226	3.024	2.492	0.352	-0.756	-1.996
MODULE_91 MODULE_91	-0.797	-0.430	1.032	1.032	1.937	-0.797	2.484	-0.797	-0.797	-1.451	-1.455
MODULE_157 MODULE_157	1.445	-1.803	-0.734	-1.358	0.249	0.709	-2.371	0.709	0.525	-1.008	3.668
GNF2_TNFSF10 GNF2_TNFSF10	-0.260	-1.119	-1.119	-0.550	-1.119	-1.119	-0.550	1.033	0.347	2.680	2.051
MODULE_111 MODULE_111	1.761	-1.663	-0.610	-1.663	0.274	0.662	-3.139	0.662	-0.330	0.274	3.382
GNF2_PTPN6 GNF2_PTPN6	-1.576	-0.893	-1.576	-0.500	-0.893	-0.893	0.584	1.280	3.401	0.899	0.337
GNF2_CD14 GNF2_CD14	-0.671	-1.285	-0.671	0.264	-0.341	-1.285	-1.285	-0.341	0.837	1.723	3.552
MODULE_433 MODULE_433	1.371	-0.273	-1.094	-1.094	-0.452	3.644	-2.491	-1.094	-0.452	0.520	1.037
MODULE_297 MODULE_297	1.602	-0.577	-1.678	-1.678	0.750	2.345	-1.200	-1.200	-0.843	-0.244	2.336
MODULE_105 MODULE_105	-1.303	3.781	2.513	-0.418	0.378	-2.667	0.486	-1.066	-0.687	0.612	-1.074
GNF2_IGFBP1 GNF2_IGFBP1	0.681	-0.430	-0.797	-0.797	0.403	6.050	-0.430	-0.797	-1.451	-0.797	0.401
MORF_PHB MORF_PHB	-1.411	0.426	0.757	1.739	-0.301	-1.821	2.049	0.426	0.757	-0.598	-3.775
MORF_CSNK1D MORF_CSNK1D	-2.699	-1.243	-0.344	0.878	0.628	-1.243	0.628	1.883	1.507	0.423	-1.827
GNF2_MKI67 GNF2_MKI67	-0.550	3.374	2.680	-0.260	0.347	-1.119	-0.550	-0.260	-0.550	-1.119	-1.122
GNF2_GLTSCR2 GNF2_GLTSCR2	-1.202	-0.610	0.573	0.573	1.367	-0.300	3.117	0.303	-1.202	-1.202	-1.205
MODULE_107 MODULE_107	-0.288	-1.457	-1.013	-1.013	-0.689	3.223	-0.689	-1.457	0.314	0.690	3.212
GCM_CHUK GCM_CHUK	-0.911	0.561	0.792	2.127	1.065	-1.334	0.792	0.561	-0.390	-1.930	-2.831
MODULE_400 MODULE_400	0.656	-0.746	-0.746	-0.746	-0.298	1.129	-0.746	-0.746	-0.746	0.304	4.057
MODULE_164 MODULE_164	-0.434	-1.065	-0.434	-1.608	-0.260	2.686	-1.608	-1.608	0.786	0.786	2.213
MORF_ATOX1 MORF_ATOX1	-0.843	-0.383	1.282	0.367	0.750	-1.678	0.998	1.957	0.539	-1.200	-3.291
GCM_RBM8A GCM_RBM8A	-1.200	0.539	2.766	1.957	0.539	-2.331	0.367	0.367	-0.577	-0.577	-2.337
GNF2_DNM1 GNF2_DNM1	1.000	-0.962	-1.395	-0.962	-0.263	2.884	-1.395	-0.647	-0.647	-0.422	3.357
MODULE_108 MODULE_108	-0.270	-1.260	-1.260	-0.783	0.334	2.418	-2.033	-0.472	-0.472	1.943	1.510
MODULE_315 MODULE_315	-0.663	4.524	1.293	-0.663	-0.663	-0.663	0.362	-0.663	-0.247	-0.247	-0.664
GCM_SUFU GCM_SUFU	-0.506	0.621	-0.327	2.571	1.123	-3.116	0.853	0.429	-0.506	-0.506	-2.190
MORF_CTSB MORF_CTSB	2.082	-0.327	-1.160	-1.745	1.571	2.981	-1.745	-0.734	-1.160	0.620	-0.441
GCM_HDAC1 GCM_HDAC1	-0.861	0.941	2.309	0.359	1.335	-1.534	0.359	-0.477	0.359	-1.534	-1.538
MODULE_154 MODULE_154	1.471	-0.488	-1.520	-1.520	0.643	2.209	-1.066	-1.520	-0.732	0.289	2.200
GNF2_FOS GNF2_FOS	-1.534	-0.861	-0.861	-0.861	0.359	-1.534	-0.477	1.335	0.615	2.309	1.330
GNF2_SMC1L1 GNF2_SMC1L1	-0.240	1.090	3.514	0.684	-0.520	-1.077	0.371	-1.077	-0.240	-1.077	-1.080
GNF2_TYK2 GNF2_TYK2	-1.368	-0.385	0.453	-0.733	0.755	-1.368	1.580	2.096	0.755	-0.733	-1.371
GNF2_MSN GNF2_MSN	-0.953	-0.953	-0.953	-0.953	0.457	-0.434	0.457	3.194	1.838	-0.434	-0.435
MODULE_426 MODULE_426	0.451	0.301	-0.959	-1.338	1.116	1.116	-3.492	-0.672	-0.672	1.408	1.401
MODULE_329 MODULE_329	1.465	-1.295	-1.295	-0.810	0.317	2.856	-1.295	-0.492	-1.295	0.783	1.093
MODULE_552 MODULE_552	2.403	3.187	0.304	-0.746	-0.746	-0.298	-0.746	-0.298	-0.746	-0.746	-0.299
GNF2_ICAM3 GNF2_ICAM3	-1.368	-1.368	-1.368	0.453	-0.733	-0.733	-0.385	2.096	1.132	0.755	1.128
GNF2_CCNA1 GNF2_CCNA1	0.628	-1.243	-1.243	-1.822	0.628	3.764	0.262	-1.243	-0.836	0.628	0.873
MODULE_96 MODULE_96	-0.250	-0.861	-1.534	-0.861	0.359	1.335	-0.861	-0.477	-0.861	0.615	4.183
GNF2_INPP5D GNF2_INPP5D	-1.410	-1.410	0.216	0.216	0.717	-1.410	1.515	1.080	0.717	0.717	-1.413
GNF2_PAK2 GNF2_PAK2	-1.160	-1.160	-0.580	-0.580	0.979	-0.580	1.966	3.242	-0.279	-0.580	-0.582
MODULE_85 MODULE_85	0.783	-1.295	-1.295	-0.810	-0.492	-1.295	-0.492	-0.285	-0.285	2.856	2.848
GNF2_SPI1 GNF2_SPI1	-0.385	-1.368	-1.368	-0.385	-1.368	0.231	-0.733	1.132	0.453	2.675	1.128
MODULE_222 MODULE_222	2.599	1.935	0.491	-0.911	-0.911	0.217	-0.911	0.217	-0.911	-0.911	0.216
MODULE_298 MODULE_298	-0.222	-1.036	-1.036	-1.036	1.661	2.922	-0.491	-0.222	-1.036	-0.222	0.725
MODULE_219 MODULE_219	-0.520	3.514	1.090	-1.077	-0.520	-1.077	0.684	0.684	-0.520	-0.520	-1.080
GCM_CASP2 GCM_CASP2	-0.550	0.347	0.645	4.135	-0.550	-1.119	0.645	0.347	-0.550	-1.119	-1.122
MODULE_172 MODULE_172	-0.351	-1.055	-1.055	-0.522	-1.055	3.095	-0.752	-1.451	-0.351	1.572	2.264
GCM_CSNK1A1 GCM_CSNK1A1	0.216	1.080	0.427	1.080	1.080	-1.410	0.717	0.427	-1.410	-1.410	-1.413
MODULE_512 MODULE_512	1.392	-1.493	-1.493	-0.453	0.381	0.985	-0.829	-0.234	-1.493	1.392	0.982
GCM_CDH5 GCM_CDH5	2.015	-1.410	-0.407	-0.765	0.427	3.878	-0.765	-0.407	-0.765	-0.765	0.215
MODULE_358 MODULE_358	-1.614	0.254	2.455	1.355	0.579	-3.200	0.579	0.397	-0.354	-0.541	-0.802
MODULE_451 MODULE_451	-0.702	4.150	0.247	0.247	0.247	-1.327	1.186	0.247	-1.327	-0.702	-0.705
MODULE_208 MODULE_208	0.595	-1.146	-1.146	-1.984	-0.850	0.786	-0.301	-0.618	-0.618	2.910	2.515
GNF2_MBD4 GNF2_MBD4	-1.036	-1.036	1.661	2.253	1.150	-0.491	-0.222	-0.222	-0.222	-1.036	-1.038
