GO	[-2.86 -0.24]	[-0.24 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.02]	[0.02 0.06]	[0.06 0.10]	[0.10 0.15]	[0.15 0.23]	[0.23 1.86]
REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	2.982	1.150	4.842	0.821	-0.472	-0.472	-2.044	-2.044	-2.044	-1.267	-2.079
GNF2_EIF3S6 GNF2_EIF3S6	2.337	2.337	2.801	1.912	-0.548	-0.548	-1.836	-2.720	-1.836	-0.840	-2.767
REACTOME_EUKARYOTIC_TRANSLATION_INITIATION REACTOME_EUKARYOTIC_TRANSLATION_INITIATION	5.234	0.682	3.460	0.682	-0.791	-0.314	-0.791	-1.763	-2.636	-1.763	-1.802
REACTOME_SELENOAMINO_ACID_METABOLISM REACTOME_SELENOAMINO_ACID_METABOLISM	2.378	1.481	4.724	0.525	-0.493	-0.493	-1.302	-2.086	-2.086	-0.813	-2.122
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.241	1.029	4.497	0.727	-0.316	-0.316	-1.371	-2.171	-2.171	-0.869	-2.208
GNF2_FBL GNF2_FBL	2.591	2.184	2.184	0.665	0.471	-0.288	-0.943	-3.486	-1.323	-0.943	-3.546
REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.378	1.108	4.073	0.789	-0.285	-0.285	-1.302	-2.086	-2.086	-1.302	-2.122
KEGG_RIBOSOME KEGG_RIBOSOME	2.683	0.928	4.520	0.629	-0.412	-0.412	-1.918	-1.918	-1.918	-1.164	-1.190
RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS	2.875	1.281	3.365	1.281	-0.672	-0.275	-0.994	-1.438	-2.975	-1.438	-2.101
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	2.526	0.856	4.289	0.575	-0.452	-0.255	-2.002	-2.002	-2.002	-1.232	-0.781
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	2.378	1.108	4.073	0.525	-0.493	-0.285	-2.086	-0.493	-2.086	-1.302	-2.122
REACTOME_CELLULAR_RESPONSE_TO_STARVATION REACTOME_CELLULAR_RESPONSE_TO_STARVATION	2.398	0.918	3.928	0.657	-0.329	-0.329	-1.800	-0.329	-2.678	-1.221	-2.724
GNF2_ST13 GNF2_ST13	3.996	1.238	2.172	0.320	-0.526	0.320	-1.624	-1.624	-1.624	-0.929	-1.652
GOCC_CYTOSOLIC_RIBOSOME GOCC_CYTOSOLIC_RIBOSOME	2.378	1.108	4.073	0.789	-0.493	-0.493	-1.302	-0.813	-2.086	-1.302	-2.122
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.111	0.955	3.678	0.955	-0.348	-0.580	-0.580	-1.441	-2.255	-0.926	-2.294
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	2.664	0.991	3.773	0.697	-0.558	-0.558	-1.406	-2.213	-1.406	-1.406	-0.577
TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL	2.023	0.504	4.443	-0.317	0.285	0.285	-1.708	-0.575	-0.995	-1.708	-1.737
MORF_EIF3S6 MORF_EIF3S6	3.221	0.302	2.306	-0.473	-0.300	1.536	-0.473	-3.060	-1.502	-1.047	-1.080
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	3.273	0.610	3.273	-0.581	-0.279	-0.279	-1.163	-1.163	-1.163	-0.581	-1.183
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	2.255	0.793	3.802	1.089	-0.435	-0.694	-1.619	-1.619	-1.071	-1.619	-0.718
GOBP_TRANSLATIONAL_INITIATION GOBP_TRANSLATIONAL_INITIATION	3.712	0.267	3.236	1.042	-0.507	-0.507	-0.507	-1.040	-1.438	-1.438	-2.008
