GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.06]	[0.06 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.098	-2.808	-0.589	-0.833	-1.563	-2.098	0.488	-0.589	0.672	1.733	10.320
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	2.809	0.328	-1.424	-1.424	-0.668	-0.438	-0.986	-0.276	-2.035	-0.438	6.122
REACTOME_S_PHASE REACTOME_S_PHASE	7.426	0.709	-1.173	-1.173	0.310	-1.173	-0.402	-0.921	-0.921	-1.475	1.542
PUJANA_BRCA_CENTERED_NETWORK PUJANA_BRCA_CENTERED_NETWORK	5.317	0.323	0.323	-1.460	-1.097	-0.411	0.630	-1.460	-0.810	-1.919	1.907
REACTOME_DNA_REPLICATION REACTOME_DNA_REPLICATION	7.472	1.192	-1.077	-1.077	0.577	-1.408	-0.430	-0.810	-0.597	-0.810	-0.430
SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN SAKAI_TUMOR_INFILTRATING_MONOCYTES_DN	2.149	-0.505	-3.111	1.120	-0.327	-0.505	-0.327	-0.327	-2.180	-0.505	3.007
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	5.150	1.075	-0.580	-3.062	-0.430	-1.274	0.403	-0.430	-0.996	-0.767	1.300
CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN	0.885	0.344	-2.608	-0.262	-0.976	-1.212	0.344	-0.468	-0.262	-0.976	6.763
REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1 REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1	5.093	2.487	-0.626	-1.363	0.539	-0.935	-0.251	-0.626	-0.626	-0.935	-1.363
REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION	3.049	-0.994	0.426	-0.204	-0.994	-0.994	0.426	-0.994	-0.462	-0.994	2.358
