GO	[-23.88 -0.98]	[-0.98 -0.41]	[-0.41 -0.21]	[-0.21 -0.02]	[-0.02 0.00]	[0.00 0.00]	[0.00 0.00]	[0.00 0.33]	[0.33 0.97]	[0.97 1.77]	[1.77 10.00]
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	8.987	63.630	0.341	-0.917	-8.302	-8.302	-8.302	-2.751	-6.977	-8.302	-8.292
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	4.896	46.845	1.584	-1.508	-3.252	-6.846	-6.846	-2.245	-4.658	-6.846	-5.593
GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP GSE29618_MONOCYTE_VS_MDC_DAY7_FLU_VACCINE_UP	-5.145	-2.360	-5.145	-3.255	-8.344	-8.344	-7.017	-0.751	7.941	7.941	27.849
GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP GSE22432_PDC_VS_TGFB1_TREATEDCOMMON_DC_PROGENITOR_UP	0.463	39.560	3.638	0.583	-6.898	-8.219	-8.219	-0.561	-0.886	-5.039	-5.871
GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP GSE21360_SECONDARY_VS_TERTIARY_MEMORY_CD8_TCELL_UP	2.115	34.857	0.571	-0.573	-5.917	-8.260	-8.260	2.115	-1.109	-6.938	-3.190
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	4.658	30.597	3.936	-0.724	-6.938	-6.938	-8.260	-1.109	-0.724	-5.074	-5.066
GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP	1.191	21.899	6.639	0.841	-5.109	-8.302	-8.302	0.442	-0.917	-5.109	-5.101
GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN GSE41867_NAIVE_VS_DAY30_LCMV_ARMSTRONG_MEMORY_CD8_TCELL_DN	0.571	32.274	2.115	0.571	-5.074	-8.260	-6.938	-0.447	-0.342	-2.310	-5.909
GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN GSE16451_IMMATURE_VS_MATURE_NEURON_CELL_LINE_WEST_EQUINE_ENC_VIRUS_DN	6.766	28.320	0.463	0.271	-5.880	-8.219	-6.898	-0.561	-1.923	-2.697	-2.279
MORF_RAB1A MORF_RAB1A	-4.092	10.233	4.683	2.651	-5.619	-7.927	-7.927	6.769	1.182	-3.489	-6.613
GSE14000_UNSTIM_VS_4H_LPS_DC_UP GSE14000_UNSTIM_VS_4H_LPS_DC_UP	0.942	28.194	0.635	-0.516	-4.898	-8.052	-8.052	0.507	2.006	-4.191	-3.574
FAN_EMBRYONIC_CTX_MICROGLIA_1 FAN_EMBRYONIC_CTX_MICROGLIA_1	-6.430	2.459	5.063	13.888	-2.938	-6.430	-6.430	4.233	-0.348	-3.553	-6.422
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN	0.558	26.406	0.841	0.341	-5.109	-8.302	-6.977	3.553	-1.969	-1.649	-3.219
GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP GSE20198_IL12_VS_IFNA_TREATED_ACT_CD4_TCELL_UP	-0.710	18.658	3.309	1.232	-8.219	-8.219	-8.219	1.893	0.720	-3.168	-2.691
GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_DN GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_DN	1.232	21.456	3.638	-0.437	-5.880	-8.219	-8.219	1.436	-0.710	-1.331	-5.030
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP	-0.573	21.318	3.269	1.026	-2.724	-6.938	-8.260	2.958	-0.724	-5.917	-4.349
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-4.330	-6.472	-4.330	-5.250	10.055	8.384	10.640	-0.821	-4.330	-2.449	-0.818
GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN GSE2770_TGFB_AND_IL4_VS_IL12_TREATED_ACT_CD4_TCELL_6H_DN	0.874	22.181	3.638	1.045	-5.039	-8.219	-8.219	-1.092	0.463	-2.697	-2.691
GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP	5.903	23.658	-0.437	-0.334	-6.898	-5.880	-8.219	-1.607	-1.923	-0.710	0.361
GSE40666_UNTREATED_VS_IFNA_STIM_CD8_TCELL_90MIN_DN GSE40666_UNTREATED_VS_IFNA_STIM_CD8_TCELL_90MIN_DN	-0.902	19.906	0.858	0.452	-5.917	-8.260	-8.260	3.595	1.631	-3.737	-1.623
GOCC_PRERIBOSOME GOCC_PRERIBOSOME	15.966	16.895	-2.287	-3.232	-2.287	-2.287	-3.232	-1.642	-2.287	-3.232	-2.284
GSE27786_BCELL_VS_NEUTROPHIL_UP GSE27786_BCELL_VS_NEUTROPHIL_UP	1.390	20.473	3.230	1.008	-5.109	-8.302	-8.302	-0.737	0.442	-4.390	-1.644
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-0.573	14.659	5.436	1.211	-5.074	-8.260	-8.260	3.269	-0.342	-4.357	-3.190
