GO	[-23.89 -0.91]	[-0.91 -0.58]	[-0.58 -0.36]	[-0.36 -0.21]	[-0.21 -0.03]	[-0.03 0.02]	[0.02 0.24]	[0.24 0.53]	[0.53 1.07]	[1.07 2.02]	[2.02 10.00]
FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_DN	-1.881	-1.553	-1.553	-1.028	-2.696	-4.465	-0.285	-0.285	0.420	6.136	10.653
ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_CORRELATED_WITH_CD8_T_CELL_RESPONSE_3DY_NEGATIVE ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_CORRELATED_WITH_CD8_T_CELL_RESPONSE_3DY_NEGATIVE	0.398	-3.035	-1.304	0.398	-1.304	17.356	-3.035	-0.962	-1.740	0.398	0.267
FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP FLETCHER_PBMC_BCG_10W_INFANT_PPD_STIMULATED_VS_UNSTIMULATED_10W_UP	-0.418	-1.593	-2.847	-1.177	-1.593	-0.279	-2.132	-0.854	0.472	0.472	17.428
HOEK_PBMC_INACTIVATED_INFLUENZA_ADULT_7DY_UP HOEK_PBMC_INACTIVATED_INFLUENZA_ADULT_7DY_UP	-0.471	-1.259	-0.471	-0.782	-0.782	16.513	-2.032	-2.032	-0.471	-0.270	-0.474
QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE	-0.860	4.188	3.508	-0.476	0.359	-0.860	0.615	-0.860	-1.533	-1.533	-1.537
NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_GENES_IN_BTM_M40_AND_M53_DN NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_GENES_IN_BTM_M40_AND_M53_DN	0.233	-0.977	-1.501	-0.977	-1.501	2.901	-2.322	0.233	0.233	0.397	4.595
KENNEDY_PBMC_DRYVAX_AGE_18_40YO_STIMULATED_VS_UNSTIMULATED_1_TO_48MO_TOP_DEG_DN KENNEDY_PBMC_DRYVAX_AGE_18_40YO_STIMULATED_VS_UNSTIMULATED_1_TO_48MO_TOP_DEG_DN	-0.430	-0.796	-1.450	-1.450	-0.796	-0.430	-1.450	-0.430	1.031	3.086	3.737
THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP THAKAR_PBMC_INACTIVATED_INFLUENZA_AGE_21_30YO_NONRESPONDER_28DY_UP	-0.910	-0.558	-0.318	0.499	2.690	-1.717	3.343	1.363	0.285	-2.500	-2.512
ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_1DY_DN ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_1DY_DN	-2.549	-1.364	0.435	0.833	0.833	-1.869	2.834	0.833	0.290	0.833	-2.557
SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_MEDIUM_HIGH_ADVERSE_EVENT_SUBJECTS_1DY_UP SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_MEDIUM_HIGH_ADVERSE_EVENT_SUBJECTS_1DY_UP	-0.925	-1.616	-0.925	-0.283	-1.616	0.320	-0.524	0.320	-0.524	2.147	4.623
QI_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_ZOSTAVAX_AGE_52_75YO_CD4_T_CELL_VS_NAIVE_CD4_T_CELL_7_TO_9DY_DN QI_CD4_POSITIVE_ALPHA_BETA_MEMORY_T_CELL_ZOSTAVAX_AGE_52_75YO_CD4_T_CELL_VS_NAIVE_CD4_T_CELL_7_TO_9DY_DN	0.240	-0.373	-0.373	-0.373	-0.373	7.423	-0.373	-0.373	-0.373	-0.373	-0.374
HOEK_PBMC_INACTIVATED_INFLUENZA_ADULT_1DY_UP HOEK_PBMC_INACTIVATED_INFLUENZA_ADULT_1DY_UP	-0.538	-0.538	-0.538	-0.538	-0.538	4.277	-0.538	-0.538	-0.538	0.968	0.965
HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_3DY_UP	0.187	-0.455	-0.455	0.187	-0.455	-0.455	-0.455	-0.455	0.187	-0.455	6.224
HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_7DY_UP HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_7DY_UP	-0.828	-0.828	-0.351	0.566	0.256	-0.351	-0.351	-0.351	-0.828	-0.351	5.524
OCONNOR_PBMC_MENVEO_ACWYVAX_AGE_30_70YO_7DY_AFTER_SECOND_DOSE_VS_7DY_AFTER_FIRST_DOSE_UP OCONNOR_PBMC_MENVEO_ACWYVAX_AGE_30_70YO_7DY_AFTER_SECOND_DOSE_VS_7DY_AFTER_FIRST_DOSE_UP	-0.652	-0.652	3.614	0.967	0.614	-0.652	1.663	-0.652	-0.490	-2.148	-1.394
ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP	0.427	-1.409	-0.407	0.216	-1.409	1.514	-0.765	-1.409	0.427	1.514	1.076
GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN GAUCHER_PBMC_YF_VAX_STAMARIL_UNKNOWN_AGE_7DY_DN	-2.469	-0.757	2.452	-0.596	1.232	-1.728	-0.462	0.708	0.447	-0.596	1.222
HARALAMBIEVA_PBMC_TIV_AGE_50_74YO_CORRELATED_WITH_MEMORY_B_CELL_RESPONSE_3DY_NEGATIVE HARALAMBIEVA_PBMC_TIV_AGE_50_74YO_CORRELATED_WITH_MEMORY_B_CELL_RESPONSE_3DY_NEGATIVE	-0.223	3.774	0.396	0.396	-0.223	-0.621	-0.621	-0.621	0.396	-0.621	-0.623
