GO	[-22.08 -0.54]	[-0.54 -0.22]	[-0.22 -0.10]	[-0.10 -0.00]	[-0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.14]	[0.14 0.35]	[0.35 0.75]	[0.75 24.45]
HALLMARK_MYC_TARGETS_V1 HALLMARK_MYC_TARGETS_V1	-7.938	0.677	15.604	18.952	-6.632	-7.938	-0.370	1.847	-2.514	-7.938	-7.942
ZHANG_TLX_TARGETS_36HR_DN ZHANG_TLX_TARGETS_36HR_DN	-3.249	7.818	16.546	5.126	-7.605	-6.316	-3.835	0.515	-0.850	-3.249	-5.332
HALLMARK_OXIDATIVE_PHOSPHORYLATION HALLMARK_OXIDATIVE_PHOSPHORYLATION	-6.671	-1.790	1.164	11.853	-7.980	-6.671	-0.379	9.656	3.913	-2.999	-4.838
MORF_RAB1A MORF_RAB1A	-3.901	-0.421	1.315	7.196	-5.403	-7.688	-0.547	13.744	1.769	-2.799	-7.692
GO_RIBOSOMAL_SUBUNIT GO_RIBOSOMAL_SUBUNIT	-5.061	-0.956	0.292	5.783	-4.153	-6.270	0.399	16.534	2.307	-5.061	-5.064
GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP GSE13484_UNSTIM_VS_YF17D_VACCINE_STIM_PBMC_UP	-4.941	1.104	2.812	9.414	-5.777	-8.105	-3.086	8.903	1.104	-1.547	-5.780
GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN GSE41867_DAY15_EFFECTOR_VS_DAY30_EXHAUSTED_CD8_TCELL_LCMV_CLONE13_DN	-4.198	5.327	11.666	3.483	-8.064	-8.064	-3.057	2.848	-0.658	-1.026	-3.590
GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN GSE12845_NAIVE_VS_DARKZONE_GC_TONSIL_BCELL_DN	-3.618	1.510	4.878	11.017	-8.105	-8.105	-1.857	3.779	0.386	-0.671	-6.794
GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN GSE41867_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	-3.556	5.796	6.664	7.117	-8.022	-6.711	-1.010	2.885	-0.646	-3.028	-5.705
GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN	-4.231	3.442	9.414	7.919	-6.790	-8.105	-1.276	2.520	-0.671	-2.620	-4.234
GCM_MYST2 GCM_MYST2	-3.383	1.982	11.755	5.523	-5.765	-7.021	-1.299	3.546	-0.647	-2.355	-7.024
GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP GSE14000_TRANSLATED_RNA_VS_MRNA_4H_LPS_DC_UP	-5.012	0.892	7.778	12.530	-4.297	-6.869	-0.325	1.256	0.736	-4.297	-6.873
GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP GSE33162_HDAC3_KO_VS_HDAC3_KO_4H_LPS_STIM_MACROPHAGE_UP	-5.627	0.677	11.377	5.914	-5.627	-6.632	-2.115	5.090	0.426	-1.767	-4.803
GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP GSE39820_CTRL_VS_TGFBETA3_IL6_IL23A_CD4_TCELL_UP	-4.870	10.643	6.664	4.225	-5.702	-8.022	-2.164	1.792	-0.813	-1.505	-3.559
GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_UP GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_10H_UP	-7.897	0.555	2.694	5.974	-7.897	-7.897	-3.464	5.552	3.319	0.334	-2.093
GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN GSE10239_MEMORY_VS_KLRG1HIGH_EFF_CD8_TCELL_DN	-3.057	0.781	4.547	13.417	-5.739	-8.064	-1.258	4.178	0.301	-2.189	-5.743
GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_UP GSE14000_UNSTIM_VS_4H_LPS_DC_TRANSLATED_RNA_UP	-2.238	0.485	3.401	12.627	-6.830	-8.147	-2.238	3.081	2.776	-3.115	-4.267
GO_TRNA_METABOLIC_PROCESS GO_TRNA_METABOLIC_PROCESS	-2.741	5.274	6.161	2.991	-6.896	-6.896	-2.274	4.059	1.330	-3.931	-5.650
GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP GSE13485_CTRL_VS_DAY1_YF17D_VACCINE_PBMC_UP	-6.711	0.650	7.584	7.584	-5.702	-8.022	-1.812	2.588	2.307	-1.239	-4.167
GSE19825_CD24LOW_VS_IL2RA_HIGH_DAY3_EFF_CD8_TCELL_DN GSE19825_CD24LOW_VS_IL2RA_HIGH_DAY3_EFF_CD8_TCELL_DN	-2.674	4.775	5.164	9.255	-8.189	-5.852	-1.903	2.181	0.368	-3.681	-4.300
GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP GSE29164_CD8_TCELL_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY3_UP	-4.198	0.781	4.547	4.930	-6.750	-8.064	-2.189	5.327	4.547	-1.835	-4.909
GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP GSE40666_STAT1_KO_VS_STAT4_KO_CD8_TCELL_UP	-4.098	0.829	5.914	5.914	-7.938	-7.938	-0.977	2.101	4.699	-2.115	-4.803
GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_DN GSE44649_NAIVE_VS_ACTIVATED_CD8_TCELL_MIR155_KO_DN	-3.681	7.310	6.855	5.164	-6.869	-8.189	-3.681	1.926	-0.325	-1.588	-2.265
GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_UP GSE37532_TREG_VS_TCONV_PPARG_KO_CD4_TCELL_FROM_LN_UP	-5.814	1.712	5.218	10.928	-6.830	-8.147	-2.238	3.401	-0.684	-0.684	-1.882
GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN GSE16385_MONOCYTE_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN	-5.627	0.998	8.209	7.252	-6.632	-7.938	-2.115	3.959	0.543	-1.465	-2.516
GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN GSE3920_UNTREATED_VS_IFNG_TREATED_ENDOTHELIAL_CELL_DN	-4.276	1.310	5.965	6.414	-7.313	-7.313	-1.443	6.877	-0.582	-1.172	-3.611
GSE7768_OVA_ALONE_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP GSE7768_OVA_ALONE_VS_OVA_WITH_MPL_IMMUNIZED_MOUSE_WHOLE_SPLEEN_6H_UP	-3.640	1.085	5.902	10.974	-7.354	-7.354	-2.149	1.507	0.737	-0.594	-4.313
GO_INTERMEDIATE_FILAMENT GO_INTERMEDIATE_FILAMENT	-1.026	-4.906	-2.594	-3.587	5.738	12.238	8.479	-2.594	-3.057	-3.057	-1.028
GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN GSE25890_CTRL_VS_IL33_IL7_TREATED_NUOCYTES_DN	-2.999	1.164	3.913	11.853	-7.980	-4.835	-0.494	3.238	0.317	-2.139	-6.675
GSE36891_UNSTIM_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_UP GSE36891_UNSTIM_VS_PAM_TLR2_STIM_PERITONEAL_MACROPHAGE_UP	-3.202	0.350	5.866	1.635	-8.272	-8.272	-3.202	7.639	3.607	-0.724	-1.951
GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_UP GSE21033_CTRL_VS_POLYIC_STIM_DC_3H_UP	-4.098	-0.370	8.209	5.914	-7.938	-6.632	-2.115	3.959	1.185	-0.278	-4.101
GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_UP GSE42088_2H_VS_24H_LEISHMANIA_INF_DC_UP	-3.402	-3.402	-0.452	1.460	-6.513	-7.813	-2.434	6.992	8.434	3.402	-0.742
GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN GSE14908_ATOPIC_VS_NONATOPIC_PATIENT_RESTING_CD4_TCELL_DN	-3.999	1.460	7.940	5.668	-7.813	-6.513	-0.741	4.470	-0.583	-0.928	-4.697
GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN GSE22886_NAIVE_CD4_TCELL_VS_48H_ACT_TH2_DN	-4.198	-0.658	3.823	15.267	-5.739	-4.198	-0.658	3.158	0.781	-1.835	-5.743
GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP GSE10240_IL22_VS_IL17_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP	-2.701	0.359	3.649	8.186	-8.231	-5.889	-2.701	7.243	1.235	-1.609	-3.176
