GO	[-22.08 -0.54]	[-0.54 -0.22]	[-0.22 -0.10]	[-0.10 -0.00]	[-0.00 0.00]	[0.00 0.00]	[0.00 0.03]	[0.03 0.14]	[0.14 0.35]	[0.35 0.75]	[0.75 24.45]
GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN GSE13485_DAY3_VS_DAY21_YF17D_VACCINE_PBMC_DN	2.032	-1.443	-1.172	-2.547	1.310	2.032	-0.446	-1.758	-2.124	-0.446	4.311
GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP GSE19825_NAIVE_VS_IL2RALOW_DAY3_EFF_CD8_TCELL_UP	4.597	-0.646	-1.812	-4.164	0.406	-1.010	-1.239	-0.813	1.559	0.519	2.304
PTEN_DN.V1_UP PTEN_DN.V1_UP	4.116	-0.805	-1.008	-2.659	-0.372	0.326	-0.277	-2.659	-1.008	0.691	4.112
NOTCH_DN.V1_DN NOTCH_DN.V1_DN	3.073	-0.405	-1.666	-0.688	-1.360	0.301	-0.688	-3.479	-0.533	1.406	4.133
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	6.060	-0.681	-1.427	-1.779	-0.681	-0.381	-1.779	-1.132	0.329	1.351	1.595
GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN GSE11961_MARGINAL_ZONE_BCELL_VS_MEMORY_BCELL_DAY7_DN	2.588	-0.813	-2.567	-3.556	0.406	-1.010	0.962	-0.646	-0.505	1.343	2.585
GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN GSE15750_WT_VS_TRAF6KO_DAY10_EFF_CD8_TCELL_DN	2.588	-0.388	-1.812	-0.646	-1.010	-0.505	-0.646	-1.812	2.307	-0.388	2.304
GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP GSE23321_CD8_STEM_CELL_MEMORY_VS_CENTRAL_MEMORY_CD8_TCELL_UP	2.012	0.944	-0.658	-2.189	-1.026	-1.835	-1.835	0.396	0.636	0.944	2.009
GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN GSE8921_UNSTIM_0H_VS_TLR1_2_STIM_MONOCYTE_3H_DN	2.132	-0.961	-1.745	-0.473	-0.769	0.436	-2.091	-0.608	-0.270	2.132	1.873
GO_LIPID_STORAGE GO_LIPID_STORAGE	2.148	0.371	-0.520	-1.077	-1.077	-0.241	-1.077	0.371	2.148	-0.520	-0.241
GO_NEUROTRANSMITTER_TRANSPORTER_ACTIVITY GO_NEUROTRANSMITTER_TRANSPORTER_ACTIVITY	2.249	-1.035	0.398	-1.035	0.727	0.398	0.398	-1.035	-1.035	-0.491	0.726
