GO	[-2.86 -0.23]	[-0.23 -0.14]	[-0.14 -0.09]	[-0.09 -0.05]	[-0.05 -0.02]	[-0.02 0.02]	[0.02 0.06]	[0.06 0.10]	[0.10 0.15]	[0.15 0.23]	[0.23 1.86]
GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE GOBP_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	2.237	1.380	3.865	0.724	0.286	-0.317	-2.175	-2.175	-2.175	-0.872	-2.175
GOCC_CYTOSOLIC_RIBOSOME GOCC_CYTOSOLIC_RIBOSOME	2.374	1.478	3.459	0.786	-0.286	-0.816	-1.305	-0.816	-2.090	-1.305	-2.090
GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	2.108	1.289	3.109	0.952	0.257	-0.582	-0.928	-1.445	-2.259	-0.928	-2.259
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	2.660	1.333	3.192	0.695	-0.333	-0.900	-1.410	-2.217	-1.410	-1.410	-0.560
GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	1.714	1.714	3.085	1.014	-0.288	-0.745	-1.134	-1.695	-2.556	-0.745	-1.134
GOCC_RIBOSOMAL_SUBUNIT GOCC_RIBOSOMAL_SUBUNIT	2.251	1.086	3.242	1.086	-0.260	-1.074	-1.623	-1.623	-1.074	-1.623	-0.697
GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT GOCC_CYTOSOLIC_LARGE_RIBOSOMAL_SUBUNIT	3.269	0.982	2.588	-0.582	0.323	-0.582	-1.165	-1.165	-1.165	-0.582	-1.165
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	2.221	0.722	3.503	0.362	0.524	-0.247	-2.066	-0.379	-1.119	-2.066	-2.066
GOCC_LARGE_RIBOSOMAL_SUBUNIT GOCC_LARGE_RIBOSOMAL_SUBUNIT	2.801	0.797	2.801	-0.705	0.480	-0.705	-1.333	-1.333	-1.333	-0.705	-0.364
GOBP_TRANSLATIONAL_INITIATION GOBP_TRANSLATIONAL_INITIATION	3.707	0.405	2.786	1.038	-0.340	-0.510	-0.740	-1.044	-1.442	-1.442	-1.965
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	2.663	1.110	3.670	0.388	-0.376	-0.591	-0.894	-0.894	-1.317	-1.317	-1.914
GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	-0.789	0.279	4.824	0.609	-0.789	-0.789	-0.325	-0.789	0.279	0.279	-0.789
GOBP_CYTOPLASMIC_TRANSLATION GOBP_CYTOPLASMIC_TRANSLATION	3.753	0.599	1.639	-0.734	-0.242	0.599	-1.201	-0.433	-1.201	-1.201	-1.201
GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	3.701	0.256	0.994	-0.831	-0.352	-0.831	-0.831	-0.831	-0.831	0.256	0.566
HP_AUTOIMMUNITY HP_AUTOIMMUNITY	-1.417	-1.417	-0.409	0.718	0.215	-0.769	2.600	-1.417	0.718	0.718	0.427
HP_APLASIA_HYPOPLASIA_OF_THE_THUMB HP_APLASIA_HYPOPLASIA_OF_THE_THUMB	0.380	-0.234	0.380	-0.833	-0.455	0.648	0.648	-0.455	-1.501	3.014	-1.501
GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING	2.221	0.893	-0.581	-0.199	-0.581	-0.581	-0.199	1.493	-0.581	-0.581	-0.581
GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION GOBP_POSITIVE_REGULATION_OF_CHROMATIN_ORGANIZATION	0.215	-0.769	-1.417	-0.769	0.427	-0.409	0.427	1.524	0.427	2.030	-1.417
GOMF_CHAPERONE_BINDING GOMF_CHAPERONE_BINDING	2.414	0.656	-0.748	0.304	0.656	-0.298	-0.748	-0.748	0.656	-0.748	-0.748
GOMF_EXOPEPTIDASE_ACTIVITY GOMF_EXOPEPTIDASE_ACTIVITY	-0.623	-0.223	-0.223	-0.623	0.396	2.882	-0.623	-0.623	1.390	-0.223	-0.623
GOCC_NUCLEAR_INNER_MEMBRANE GOCC_NUCLEAR_INNER_MEMBRANE	-0.581	-0.581	0.893	0.434	1.493	1.493	-0.581	-0.581	-0.581	-0.581	-0.199
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT	-0.415	2.989	-0.415	-0.415	0.211	0.641	-0.415	0.641	-0.415	-0.415	-0.415
GOBP_REGULATION_OF_HISTONE_H4_ACETYLATION GOBP_REGULATION_OF_HISTONE_H4_ACETYLATION	0.312	-0.290	-0.290	-0.290	-0.290	-0.290	0.312	3.968	-0.290	-0.290	-0.290
