GO	[-5.47 -0.67]	[-0.67 -0.35]	[-0.35 -0.18]	[-0.18 -0.05]	[-0.05 0.00]	[0.00 0.00]	[0.00 0.10]	[0.10 0.27]	[0.27 0.53]	[0.53 1.06]	[1.06 6.41]
GOMF_ODORANT_BINDING GOMF_ODORANT_BINDING	-1.383	-2.289	-2.289	-2.289	7.004	22.596	-0.291	-2.914	-3.716	-1.788	-1.793
GOMF_ANTIGEN_BINDING GOMF_ANTIGEN_BINDING	-0.823	-2.456	-6.490	-4.343	11.949	10.726	0.463	-2.456	-2.014	0.347	-1.053
GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY GOMF_S_ADENOSYLMETHIONINE_DEPENDENT_METHYLTRANSFERASE_ACTIVITY	-1.067	5.866	2.397	7.834	-1.339	-4.380	-0.267	-0.367	-0.649	-3.632	-6.541
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	-3.939	-0.346	2.084	6.188	0.469	-3.939	5.296	1.333	-1.535	-4.710	-4.719
GOMF_MRNA_3_UTR_BINDING GOMF_MRNA_3_UTR_BINDING	-1.490	-0.581	0.493	-0.328	2.756	12.337	-0.441	-0.441	-1.202	-4.637	-4.645
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	0.501	-1.958	-1.958	-3.946	1.854	9.371	-0.496	-2.478	-2.478	0.663	1.298
GOMF_HELICASE_ACTIVITY GOMF_HELICASE_ACTIVITY	0.338	6.819	4.556	1.330	-1.067	-5.305	-0.839	0.452	-1.661	-1.661	-3.017
GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING GOMF_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING	-1.836	3.338	2.891	2.473	-0.301	-3.486	-0.301	0.858	-0.957	-2.511	-2.515
GOMF_SERINE_HYDROLASE_ACTIVITY GOMF_SERINE_HYDROLASE_ACTIVITY	-0.572	-1.682	-2.863	-2.022	2.814	2.234	0.361	-2.863	-1.133	0.738	4.917
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	2.528	-0.284	-1.977	-2.865	-0.385	1.460	-1.064	-4.077	-0.661	1.239	4.243
GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY GOMF_G_PROTEIN_COUPLED_AMINE_RECEPTOR_ACTIVITY	0.499	-1.328	-2.114	-1.328	3.895	4.517	-1.328	-1.328	-0.837	-0.300	0.497
