GO	[-4.32 -0.50]	[-0.50 -0.24]	[-0.24 -0.13]	[-0.13 -0.04]	[-0.04 0.00]	[0.00 0.00]	[0.00 0.09]	[0.09 0.23]	[0.23 0.49]	[0.49 0.99]	[0.99 7.03]
KEGG_RIBOSOME KEGG_RIBOSOME	-1.978	-0.351	5.685	20.813	-0.523	-3.673	-0.753	-1.978	-3.673	-2.674	-3.697
KEGG_SPLICEOSOME KEGG_SPLICEOSOME	-3.329	0.434	10.311	3.427	0.311	-2.662	2.002	-0.412	-2.662	-3.329	-4.206
KEGG_HUNTINGTONS_DISEASE KEGG_HUNTINGTONS_DISEASE	-1.928	1.643	3.072	2.448	1.002	-3.271	2.162	0.411	-3.271	-2.758	-1.956
KEGG_ECM_RECEPTOR_INTERACTION KEGG_ECM_RECEPTOR_INTERACTION	0.639	-0.674	-2.524	-1.846	-0.458	-2.524	-1.343	-0.962	0.862	2.922	6.638
KEGG_DNA_REPLICATION KEGG_DNA_REPLICATION	-1.494	5.097	2.995	0.648	-1.494	-0.829	-0.829	-0.453	0.381	-1.494	-1.504
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-2.893	0.352	1.235	1.485	0.352	-2.329	2.053	1.235	0.809	-1.476	-2.922
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	2.668	2.332	0.616	-0.374	-0.514	0.616	-2.359	-1.890	-2.359	-0.514	0.774
KEGG_PROTEASOME KEGG_PROTEASOME	-0.703	-0.228	1.278	2.659	0.924	-0.703	1.278	-0.411	-1.912	-1.912	-1.170
KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.607	-0.913	-1.935	-0.607	0.373	-2.832	3.544	1.069	0.562	0.373	0.553
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	-0.574	0.786	1.542	1.134	0.285	-1.703	1.134	0.502	-0.574	-1.703	-1.714
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.233	-2.329	-0.980	-0.382	-0.980	-1.506	0.614	3.457	0.398	0.614	0.870
KEGG_CITRATE_CYCLE_TCA_CYCLE KEGG_CITRATE_CYCLE_TCA_CYCLE	-1.286	-0.672	1.727	1.245	0.838	-0.341	1.727	-0.672	-1.286	-1.286	-0.346
KEGG_PEROXISOME KEGG_PEROXISOME	-0.383	1.002	0.368	0.541	-0.243	-3.294	2.360	1.002	-1.684	-0.383	-0.857
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.373	2.827	0.431	0.239	0.239	-1.828	1.808	0.239	-0.651	-0.651	-1.840
KEGG_REGULATION_OF_AUTOPHAGY KEGG_REGULATION_OF_AUTOPHAGY	-0.218	-0.797	-0.797	0.404	1.034	4.484	-0.797	-0.430	0.404	-0.797	-1.462
KEGG_DRUG_METABOLISM_CYTOCHROME_P450 KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.328	-0.669	-2.044	-1.430	0.501	3.317	-0.669	-1.430	0.501	0.972	0.705
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.728	-0.222	-1.037	-1.037	2.258	0.398	-1.037	-1.037	-0.222	-0.491	1.652
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	-0.625	1.044	-0.354	-1.059	0.454	-1.786	1.872	-0.354	2.369	-0.625	-1.069
