GO	[-5.24 -0.48]	[-0.48 -0.21]	[-0.21 -0.10]	[-0.10 -0.02]	[-0.02 0.00]	[0.00 0.00]	[0.00 0.05]	[0.05 0.15]	[0.15 0.34]	[0.34 0.72]	[0.72 7.70]
GOCC_IMMUNOGLOBULIN_COMPLEX GOCC_IMMUNOGLOBULIN_COMPLEX	-2.977	-5.263	-6.487	-4.341	5.462	39.200	4.195	-4.341	-5.263	-6.487	-2.442
GOCC_T_CELL_RECEPTOR_COMPLEX GOCC_T_CELL_RECEPTOR_COMPLEX	-2.118	-3.906	-5.986	-3.906	8.377	19.898	1.964	-3.906	-2.607	-1.074	-1.066
GOMF_ODORANT_BINDING GOMF_ODORANT_BINDING	-0.582	-1.056	-2.914	-3.715	17.363	8.145	1.218	-4.818	-4.818	-3.715	-1.375
GOCC_SPLICEOSOMAL_COMPLEX GOCC_SPLICEOSOMAL_COMPLEX	-5.636	0.543	10.843	7.739	-0.484	-6.642	0.677	1.389	-2.119	-4.105	-4.788
GOCC_KERATIN_FILAMENT GOCC_KERATIN_FILAMENT	-0.897	-2.920	-3.944	-3.944	4.480	14.462	1.616	-1.227	-2.920	-1.651	-0.443
GOBP_VIRAL_GENE_EXPRESSION GOBP_VIRAL_GENE_EXPRESSION	-5.056	0.358	1.235	1.047	-1.612	-8.242	2.422	9.197	1.661	-2.293	-3.700
GOBP_SISTER_CHROMATID_SEGREGATION GOBP_SISTER_CHROMATID_SEGREGATION	-3.237	1.394	14.655	2.093	-1.130	-5.974	-0.351	1.194	-0.739	-4.405	-2.328
GOBP_MITOCHONDRIAL_GENE_EXPRESSION GOBP_MITOCHONDRIAL_GENE_EXPRESSION	-3.903	2.402	4.917	3.738	-0.767	-6.862	0.615	2.402	-0.337	-3.903	-5.596
GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED GOBP_REGULATION_OF_TRANSLATION_NCRNA_MEDIATED	-1.078	-2.696	-1.078	-1.999	7.939	6.079	3.019	-2.696	-1.477	-1.477	-1.991
GOMF_HORMONE_ACTIVITY GOMF_HORMONE_ACTIVITY	1.062	-2.478	-3.945	-1.957	2.854	7.568	-0.496	-5.068	-0.677	-1.533	2.870
GOBP_NUCLEOSOME_ORGANIZATION GOBP_NUCLEOSOME_ORGANIZATION	-2.256	1.006	7.981	6.102	-0.382	-1.027	-0.382	-0.821	-2.256	-2.256	-3.178
GOCC_PRERIBOSOME GOCC_PRERIBOSOME	-1.644	3.756	4.815	3.270	-1.171	-3.236	-0.820	0.558	-0.820	-2.290	-3.227
GOBP_DNA_INTEGRITY_CHECKPOINT GOBP_DNA_INTEGRITY_CHECKPOINT	-2.977	1.851	1.851	5.462	-2.456	-5.263	-0.482	0.934	1.352	-0.636	-2.963
GOCC_AZUROPHIL_GRANULE GOCC_AZUROPHIL_GRANULE	-5.184	-2.398	-0.608	1.179	-1.276	-4.268	-0.608	2.200	4.716	3.170	0.270
GOCC_PEPTIDASE_COMPLEX GOCC_PEPTIDASE_COMPLEX	-3.819	-0.833	1.138	3.273	-0.404	-1.563	1.138	2.845	0.889	-2.098	-3.807
GOBP_OXIDATIVE_PHOSPHORYLATION GOBP_OXIDATIVE_PHOSPHORYLATION	-2.729	-0.392	0.433	1.104	-0.697	-2.229	0.568	5.997	2.745	-1.153	-4.933
GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT	3.160	-0.510	-3.421	-4.075	-0.285	1.236	-1.976	-1.624	-0.385	1.035	5.072
GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY GOMF_GUANYL_NUCLEOTIDE_EXCHANGE_FACTOR_ACTIVITY	0.278	0.278	2.455	0.892	-3.687	-6.880	-1.907	0.278	0.596	1.256	2.200
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	8.048	-0.798	-1.261	-2.305	-0.261	-2.305	-0.261	-2.305	0.457	-0.261	2.650
GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING GOBP_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING	-2.164	2.735	3.151	1.654	-0.876	-3.902	0.312	0.632	0.312	-0.876	-2.872
GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE GOBP_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	-3.299	1.166	-0.412	1.411	-1.003	-4.137	0.749	3.765	-0.412	0.945	-1.291
GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY GOMF_VOLTAGE_GATED_ION_CHANNEL_ACTIVITY	5.577	-0.326	-3.150	-2.680	-0.551	0.473	0.278	-2.680	-0.326	1.463	1.268
GOMF_N_METHYLTRANSFERASE_ACTIVITY GOMF_N_METHYLTRANSFERASE_ACTIVITY	-2.265	1.859	4.833	1.859	-0.678	-2.995	-0.678	0.575	-1.278	-0.476	-0.934
GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION	-1.407	-0.869	1.627	3.180	-1.113	-3.260	2.830	1.150	-0.371	-0.371	-2.655
GOMF_PHOSPHOPROTEIN_BINDING GOMF_PHOSPHOPROTEIN_BINDING	-1.420	-0.338	3.597	1.604	-1.029	-3.611	-1.420	1.023	1.943	-0.731	-0.726
GOBP_GRANULOCYTE_CHEMOTAXIS GOBP_GRANULOCYTE_CHEMOTAXIS	-0.677	-2.478	-0.905	-1.533	0.849	2.497	-0.354	-3.123	0.364	0.849	3.653
GOBP_RESPONSE_TO_BMP GOBP_RESPONSE_TO_BMP	2.671	-0.608	-3.293	-2.278	-1.878	0.926	0.260	-0.783	0.355	3.333	0.762
GOBP_CILIUM_MOVEMENT GOBP_CILIUM_MOVEMENT	3.756	0.585	-2.039	-1.339	-1.339	0.337	-0.494	-2.484	0.451	-0.494	3.778
GOCC_EXCITATORY_SYNAPSE GOCC_EXCITATORY_SYNAPSE	2.641	-0.702	-1.907	-1.158	2.134	0.625	-0.702	-0.702	-0.702	-1.907	2.143
GOCC_MHC_PROTEIN_COMPLEX GOCC_MHC_PROTEIN_COMPLEX	-0.953	-0.953	-0.434	-0.953	-0.953	-0.953	-0.953	0.199	1.282	3.188	2.479
GOMF_PEPTIDE_RECEPTOR_ACTIVITY GOMF_PEPTIDE_RECEPTOR_ACTIVITY	1.708	-1.235	-2.342	-1.909	2.912	1.980	-1.544	-1.544	-0.320	0.388	1.236
GOCC_MICROBODY GOCC_MICROBODY	-1.900	-0.526	0.955	0.595	-2.930	-2.930	2.578	1.407	1.667	-0.385	-0.521
GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT GOBP_POST_GOLGI_VESICLE_MEDIATED_TRANSPORT	-0.424	-0.601	0.447	2.946	-2.535	-3.297	-0.601	1.866	1.866	-0.424	-0.596
GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	3.701	-0.991	-0.574	-1.699	2.514	1.129	-0.318	-0.991	-0.991	-0.318	-0.987
GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING GOMF_TYPE_I_INTERFERON_RECEPTOR_BINDING	-0.704	-0.272	-0.704	-0.704	0.706	6.394	0.332	-0.704	-0.704	-0.272	-0.702
GOMF_SCAVENGER_RECEPTOR_ACTIVITY GOMF_SCAVENGER_RECEPTOR_ACTIVITY	1.620	-0.242	-1.192	0.370	-1.192	-0.431	-1.192	-0.729	-0.242	-1.192	5.715
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III	-0.431	-0.242	3.689	0.370	-1.948	-1.948	-0.431	2.066	0.370	-0.431	-1.187
GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY GOMF_SERINE_TYPE_ENDOPEPTIDASE_INHIBITOR_ACTIVITY	1.900	-1.252	-2.231	-2.958	1.579	0.594	0.426	-0.660	-0.919	0.594	1.588
GOBP_NCRNA_CATABOLIC_PROCESS GOBP_NCRNA_CATABOLIC_PROCESS	-0.250	-0.250	5.688	0.940	-0.477	-1.533	-0.861	-0.250	-0.477	-0.250	-1.529
GOBP_PROTEIN_MONOUBIQUITINATION GOBP_PROTEIN_MONOUBIQUITINATION	-1.855	-0.359	2.231	1.132	-0.359	-2.738	0.846	1.132	0.405	-0.359	-1.848
