GO	[-1.00 -0.89]	[-0.89 -0.73]	[-0.73 -0.55]	[-0.55 -0.35]	[-0.35 -0.15]	[-0.15 0.07]	[0.07 0.30]	[0.30 0.52]	[0.52 0.71]	[0.71 0.88]	[0.88 1.00]
REACTOME_MITOCHONDRIAL_TRANSLATION REACTOME_MITOCHONDRIAL_TRANSLATION	-2.099	-2.808	-0.589	-0.833	-1.564	-2.099	0.488	-0.589	0.672	1.733	10.339
REACTOME_HATS_ACETYLATE_HISTONES REACTOME_HATS_ACETYLATE_HISTONES	2.874	0.342	-1.394	-1.394	-0.647	-0.422	-0.961	-0.422	-1.999	-0.422	6.248
REACTOME_S_PHASE REACTOME_S_PHASE	6.989	0.725	-1.154	-1.154	0.319	-1.154	-0.392	-0.904	-0.904	-1.453	1.578
ELVIDGE_HIF1A_TARGETS_UP ELVIDGE_HIF1A_TARGETS_UP	-0.344	-0.835	-0.546	2.291	-0.546	2.741	-0.344	-2.696	-0.546	-1.242	1.508
KRASNOSELSKAYA_ILF3_TARGETS_UP KRASNOSELSKAYA_ILF3_TARGETS_UP	-1.533	2.305	-0.250	0.614	0.940	0.940	-0.477	0.614	-0.861	-1.533	-1.530
REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION	-0.958	-0.549	-0.958	-0.958	-0.958	0.302	0.820	-0.549	-0.300	0.302	6.007
PID_IL8_CXCR2_PATHWAY PID_IL8_CXCR2_PATHWAY	1.578	-0.385	0.754	0.453	0.231	0.231	-1.368	-1.368	-1.368	-0.733	2.097
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN	4.560	0.256	0.566	-0.828	0.256	-0.351	-0.828	-0.351	0.256	-0.828	-0.827
YU_MYC_TARGETS_UP YU_MYC_TARGETS_UP	2.390	0.380	-1.492	-0.234	0.646	-0.828	-0.453	-0.828	-0.828	-0.828	2.396
SU_PLACENTA SU_PLACENTA	-1.119	-1.119	-0.260	-0.260	-1.119	0.644	0.644	0.644	0.347	2.676	-1.116
REACTOME_ELASTIC_FIBRE_FORMATION REACTOME_ELASTIC_FIBRE_FORMATION	-1.782	0.254	0.716	0.254	0.254	-1.057	0.453	-0.624	1.423	1.862	-1.779
REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY REACTOME_NEGATIVE_FEEDBACK_REGULATION_OF_MAPK_PATHWAY	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	-0.248	6.257
REACTOME_ACYL_CHAIN_REMODELLING_OF_PC REACTOME_ACYL_CHAIN_REMODELLING_OF_PC	-1.036	-0.222	-1.036	0.398	0.726	-0.491	2.250	1.659	-0.491	-0.491	-1.034
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION REACTOME_CELL_CELL_JUNCTION_ORGANIZATION	-1.607	1.792	0.346	1.075	0.784	-0.691	-0.691	0.541	0.541	-0.434	-2.442
REACTOME_DECTIN_2_FAMILY REACTOME_DECTIN_2_FAMILY	-1.077	0.371	4.292	0.684	-0.241	-1.077	-0.520	-0.241	-0.241	-0.520	-0.519
